membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP5-7	4	2	5	7	6	9	7
S89-9	2	4	4	6	7	6	9
GROUP4-5	3	1	2	2	1	2	1
M47-025	2	3	2	5	3	5	3
IA834	4	3	2	5	3	5	9
HUMC-12	3	1	2	2	1	2	1
UNMC-88	3	1	2	2	1	2	1
GROUP4-11	1	2	5	3	8	8	8
UNMC-39	3	1	2	2	1	2	1
MCL-25	3	1	2	3	7	8	1
HUMC-10	1	1	4	6	7	6	9
GROUP7-19	1	1	3	3	4	8	4
GROUP5-8	2	2	2	2	6	2	6
SPECS-3164	4	2	6	4	2	4	10
UNMC-71-A5	2	2	4	6	2	4	7
MCL-24	1	1	1	1	1	7	2
UNMC-37	1	1	1	1	1	7	2
IA-02	1	1	3	3	4	7	4
GROUP7-3	3	1	3	3	4	8	4
S03-8	2	2	5	3	6	9	8
GROUP5-2	3	3	2	2	5	2	6
GROUP4-10	1	2	1	4	4	1	5
MCL-45	4	3	2	5	3	5	3
MCL-109	1	1	1	1	1	7	2
SC01-10	2	4	4	6	7	6	9
WCM041	2	2	4	6	2	1	7
MCL-146	2	2	1	4	2	1	5
MCL-126	2	4	4	6	7	6	9
