membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	2	1	1	1
HUMC-8	2	2	2	2	1	1	2
UNMC-81	2	2	3	3	2	2	3
UNMC-18	1	1	1	1	1	1	1
HUMC-7	3	3	4	4	3	3	4
UNMC-16	4	4	2	2	4	3	5
UNMC-7	2	2	5	3	5	3	6
S92-5	4	5	3	5	6	4	2
UNMC-33	3	3	4	4	3	3	4
WCM062	1	1	1	2	1	1	2
GROUP4-9	4	4	2	2	4	5	5
UNMC-68-A2	4	4	6	6	7	6	7
M47-024	4	2	6	6	7	6	6
SPECS-3163	4	4	6	6	7	6	7
UNMC-5	4	4	2	2	4	5	5
S94-7	4	4	6	6	7	6	7
GROUP7-1	4	4	2	2	4	5	5
M47-027	4	4	2	2	4	5	5
SPECS-3155	4	4	6	6	7	6	7
GROUP7-15	1	1	1	1	8	7	1
WCM032	2	2	3	7	2	8	3
HUMC3	1	1	1	2	1	1	2
IA04	4	4	2	2	2	5	8
HUMC-15	2	2	5	3	5	2	6
IA1857	2	4	2	2	2	5	3
GROUP6-2	4	4	6	6	7	6	7
GROUP5-9	4	4	2	2	4	6	8
GROUP4-2	1	1	1	2	4	7	5
UNMC-62	4	4	2	7	2	9	8
SPECS-1917	4	4	6	6	7	6	7
IA2852	4	4	2	2	4	5	5
MCL-38	1	1	1	1	8	7	1
GROUP5-6	4	4	2	2	4	5	5
MCL-138	2	2	2	5	5	4	2
GROUP4-7	4	4	2	2	4	5	5
MCL-98	1	1	1	1	8	7	1
GROUP7-17	4	4	2	2	4	5	5
M47-029	2	4	2	2	2	5	3
M22-51	4	4	2	2	4	5	5
HUMC-6	4	4	2	2	4	5	5
S03-3	1	1	1	2	6	1	2
MCL-14	4	5	3	5	6	4	2
MCL-37	2	4	2	2	4	5	6
MCL-33	1	1	2	2	1	1	2
IA2268	4	4	2	2	4	5	5
GROUP4-1	1	4	1	2	4	7	5
GROUP4-4	4	4	2	2	3	5	9
MCL-40	2	2	2	2	3	5	9
GROUP7-13	1	1	1	2	1	8	3
UNMC-20	1	4	1	2	4	5	5
UNMC-69	2	2	3	7	2	8	3
SPECS-3158	4	4	6	6	7	6	7
IA4227	4	4	6	6	7	6	7
GROUP6-4	1	1	1	2	2	4	2
GROUP6-3	2	4	2	7	2	4	8
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	4	3	7	2	8	3
MCL-39	4	4	2	2	4	5	5
MCL-42	2	2	5	3	5	2	6
UNMC-90	1	1	2	2	1	1	2
UNMC-48	4	4	2	2	4	5	5
GROUP7-6	4	4	2	2	3	5	5
GROUP5-4	2	2	3	7	2	8	3
IA68	2	2	3	3	2	2	3
GROUP7-11	2	2	3	7	2	8	3
UNMC-6	2	2	3	7	2	5	3
SC86-6	2	2	5	3	5	2	6
IA4885	2	2	5	3	5	2	6
UNMC-55	2	2	5	3	2	2	6
UNMC-47	3	3	4	4	3	3	4
UNMC-87	3	3	4	4	3	3	4
GROUP7-9	3	3	4	4	3	3	4
GROUP7-20	3	3	4	4	3	3	4
GROUP5-10	3	3	4	4	3	3	4
UNMC-64	1	1	1	2	1	1	2
IA2745	1	1	1	4	3	5	9
HUMC4	3	3	4	4	3	3	4
UNMC-79-C1	2	2	5	4	3	2	6
IA2084	1	3	4	4	3	5	9
IA4203	3	3	4	4	3	3	4
IA1147	2	2	3	7	2	8	3
UNMC-61	2	2	2	2	3	2	9
MCL-128	1	1	1	1	8	7	1
GROUP7-14	1	1	4	3	6	2	6
GROUP4-6	2	2	3	7	2	8	3
GROUP7-2	1	1	1	2	1	1	6
HUMC5	4	4	2	2	4	5	10
MCL-35	1	1	1	1	8	7	1
MCL-75	2	2	2	7	2	4	8
UNMC-24	3	3	5	4	3	3	8
M47-023	2	2	5	4	3	2	6
UNMC-86	4	3	4	5	6	9	10
GROUP5-1	3	3	4	6	3	9	8
GROUP5-5	3	3	4	4	3	9	8
UNMC-8	1	1	1	3	8	4	6
GROUP6-1	1	1	1	1	8	7	10
UNMC-23	1	1	1	1	8	7	1
MCL-71	1	1	1	1	8	7	1
IA4289	1	3	4	4	3	9	8
S08-1	2	4	5	2	7	2	6
UNMC-84	2	2	5	2	5	2	6
SC02-11	2	2	3	3	2	2	6
UNMC-44	1	1	4	1	6	7	10
M47-022	2	2	5	3	5	2	6
BC04	2	2	5	3	5	2	6
HUMC-9	4	5	3	5	6	4	2
GROUP7-22	4	4	2	2	4	5	5
M47-3	3	3	4	5	6	4	10
UNMC-51	2	2	5	3	5	2	6
GROUP4-3	3	3	4	4	3	3	4
WCM045	4	4	6	6	7	6	7
UNMC-31	1	1	1	2	1	1	2
GROUP7-5	3	3	4	4	3	3	4
GROUP4-8	1	3	4	4	3	3	4
UNMC-97	1	1	1	2	1	8	2
HUMC1	3	3	4	4	3	3	4
MCL-61	1	1	1	2	1	1	2
S87-4	4	4	6	6	7	6	7
UNMC-85	4	5	3	5	6	4	2
SC08-2	4	4	6	6	7	6	7
S06-166	4	4	6	6	7	6	7
IA2334	4	4	2	2	3	5	9
MCL-122	4	3	4	5	6	9	10
GROUP5-3	3	3	3	4	2	3	2
GROUP5-7	3	3	1	1	3	9	4
S89-9	4	4	6	6	7	6	7
GROUP4-5	1	1	1	2	1	1	2
M47-025	4	4	2	2	4	5	10
IA834	4	4	6	6	7	6	7
HUMC-12	1	1	1	2	1	1	2
UNMC-88	1	1	1	2	1	1	2
GROUP4-11	4	5	3	7	2	8	3
UNMC-39	1	1	1	2	1	1	2
MCL-25	2	5	3	5	2	4	3
HUMC-10	2	2	6	6	7	6	7
GROUP7-19	2	2	3	7	2	8	3
GROUP5-8	4	5	4	2	6	5	10
SPECS-3164	2	2	5	4	3	5	9
UNMC-71-A5	2	2	4	4	3	2	1
MCL-24	1	1	1	1	8	7	1
UNMC-37	1	1	1	1	8	7	1
IA-02	1	2	1	2	2	7	3
GROUP7-3	2	2	3	7	2	8	3
S03-8	1	5	3	5	6	9	10
GROUP5-2	1	1	1	2	1	1	2
GROUP4-10	2	2	3	5	2	4	8
MCL-45	2	2	2	7	2	4	8
MCL-109	1	1	1	1	8	7	1
SC01-10	1	4	6	1	7	6	7
WCM041	4	3	4	4	3	2	9
MCL-146	1	5	3	5	6	9	10
MCL-126	4	4	6	6	7	6	7
