membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	1
HUMC-8	2	3	3	2	2	3	2
UNMC-81	1	4	4	3	3	4	2
UNMC-18	2	2	1	2	4	2	1
HUMC-7	3	2	2	4	5	5	3
UNMC-16	2	3	3	5	6	3	4
UNMC-7	3	4	5	6	7	6	2
S92-5	3	2	2	6	7	6	5
UNMC-33	2	4	2	4	4	4	6
WCM062	2	3	3	2	2	3	1
GROUP4-9	2	3	3	5	6	3	4
UNMC-68-A2	2	3	6	5	7	6	7
M47-024	3	4	3	6	7	6	1
SPECS-3163	2	3	6	5	7	6	7
UNMC-5	2	3	3	5	6	3	4
S94-7	2	3	6	5	7	6	7
GROUP7-1	2	3	3	5	6	3	4
M47-027	2	3	3	5	6	3	4
SPECS-3155	4	4	6	6	7	6	7
GROUP7-15	1	1	1	1	1	1	8
WCM032	4	5	4	7	3	7	2
HUMC3	2	3	3	2	2	2	1
IA04	3	2	2	4	4	8	5
HUMC-15	3	2	5	4	8	9	5
IA1857	1	3	1	5	6	3	4
GROUP6-2	4	5	4	7	3	7	9
GROUP5-9	3	4	6	6	7	6	7
GROUP4-2	1	3	1	5	6	3	4
UNMC-62	4	3	2	3	6	9	10
SPECS-1917	3	4	6	6	7	6	7
IA2852	2	3	3	5	6	3	4
MCL-38	1	1	1	1	1	1	8
GROUP5-6	2	3	3	5	6	3	4
MCL-138	3	2	2	7	5	5	3
GROUP4-7	3	3	3	4	6	8	5
MCL-98	1	1	1	1	1	1	8
GROUP7-17	2	3	3	5	6	3	4
M47-029	3	2	2	4	4	8	5
M22-51	2	3	3	5	6	3	4
HUMC-6	2	3	3	5	2	2	1
S03-3	1	3	3	2	2	2	1
MCL-14	2	3	3	5	6	3	4
MCL-37	2	3	5	5	6	4	2
MCL-33	3	2	2	7	5	5	3
IA2268	2	3	3	5	6	3	4
GROUP4-1	1	3	3	5	1	9	4
GROUP4-4	2	3	3	5	6	3	4
MCL-40	3	2	2	4	4	8	5
GROUP7-13	1	1	4	2	2	2	1
UNMC-20	1	3	1	5	6	3	4
UNMC-69	3	5	2	7	5	7	3
SPECS-3158	3	4	6	6	7	6	7
IA4227	3	2	2	7	5	5	3
GROUP6-4	1	1	1	1	1	2	1
GROUP6-3	2	3	3	5	6	9	4
UNMC-28	1	1	3	2	2	2	1
SPECS-3157	3	5	2	7	5	7	3
MCL-39	2	3	3	5	6	3	4
MCL-42	3	4	5	6	7	4	2
UNMC-90	2	3	3	2	2	2	1
UNMC-48	3	2	2	4	4	8	5
GROUP7-6	2	3	3	5	6	3	4
GROUP5-4	1	5	4	7	3	7	9
IA68	2	4	4	3	3	4	2
GROUP7-11	1	1	1	1	3	7	9
UNMC-6	1	4	4	1	3	3	2
SC86-6	3	2	5	3	8	4	2
IA4885	2	4	5	3	3	3	2
UNMC-55	1	4	4	3	3	4	2
UNMC-47	3	2	2	4	4	5	6
UNMC-87	3	2	2	7	5	5	3
GROUP7-9	3	2	2	7	5	5	3
GROUP7-20	2	4	2	4	4	4	6
GROUP5-10	3	4	6	6	7	6	7
UNMC-64	1	1	1	1	2	1	1
IA2745	1	1	1	1	6	1	4
HUMC4	2	4	2	4	4	5	6
UNMC-79-C1	3	4	5	6	7	6	2
IA2084	3	2	2	7	5	5	3
IA4203	3	2	2	4	4	5	6
IA1147	1	5	4	7	3	7	9
UNMC-61	2	4	6	3	3	4	7
MCL-128	1	1	1	1	1	1	8
GROUP7-14	1	1	3	1	3	1	2
GROUP4-6	2	5	4	5	3	7	9
