membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
SC86-6	2	4	5	3	4	6	6
IA4885	2	4	5	7	5	6	6
UNMC-55	4	5	6	7	8	6	10
UNMC-47	2	4	2	6	6	5	5
UNMC-87	3	5	2	6	2	2	2
GROUP7-9	3	4	2	6	6	2	2
GROUP7-20	4	5	5	7	6	7	7
GROUP5-10	3	5	5	7	6	5	9
UNMC-64	1	1	1	2	2	1	1
IA2745	1	3	1	1	1	4	4
HUMC4	4	5	6	7	6	7	7
UNMC-79-C1	3	4	5	5	5	6	6
IA2084	3	5	2	6	2	2	4
IA4203	3	5	2	6	6	5	2
IA1147	4	5	6	7	8	9	10
UNMC-61	2	2	4	4	7	8	8
MCL-128	1	3	1	1	1	4	4
GROUP7-14	1	3	3	7	1	7	4
GROUP4-6	4	5	6	7	8	9	10
GROUP7-2	1	3	1	2	1	1	1
HUMC5	2	2	4	4	6	7	8
MCL-35	1	3	1	1	1	4	4
MCL-75	2	2	4	4	6	7	8
UNMC-24	4	4	5	7	4	7	6
M47-023	2	4	5	7	4	7	6
UNMC-86	2	4	2	3	4	5	5
GROUP5-1	2	5	5	6	2	2	2
GROUP5-5	2	2	4	4	3	3	3
UNMC-8	3	5	6	6	2	2	2
GROUP6-1	1	3	1	1	1	4	4
UNMC-23	1	3	1	1	1	2	2
MCL-71	1	3	1	1	1	4	4
IA4289	2	5	5	7	2	2	2
S08-1	2	2	5	7	5	6	6
UNMC-84	2	2	5	7	5	6	6
SC02-11	4	4	6	7	8	9	10
UNMC-44	1	3	1	1	1	4	4
M47-022	2	4	5	7	5	6	6
BC04	2	4	5	7	5	6	6
HUMC-9	3	2	5	4	2	5	9
GROUP7-22	2	2	5	4	7	5	3
M47-3	4	5	5	7	5	7	7
UNMC-51	2	4	5	7	5	6	6
GROUP4-3	2	4	2	3	4	5	5
WCM045	2	2	4	4	7	8	2
UNMC-31	4	1	6	2	2	1	1
GROUP7-5	2	5	2	6	6	5	5
GROUP4-8	3	5	2	6	2	2	2
UNMC-97	4	5	6	7	2	9	10
HUMC1	2	4	2	3	4	5	5
MCL-61	1	1	3	2	2	1	1
S87-4	2	4	2	3	4	5	5
UNMC-85	2	4	4	6	6	5	5
SC08-2	2	2	4	4	7	8	5
S06-166	2	2	4	4	7	8	8
IA2334	2	4	2	3	4	5	5
MCL-122	2	4	2	3	4	5	5
GROUP5-3	1	3	1	1	1	4	4
GROUP5-7	1	3	1	1	1	4	4
S89-9	2	2	4	4	7	8	8
GROUP4-5	1	1	1	2	2	1	1
M47-025	2	2	4	4	7	8	8
IA834	2	2	4	4	7	8	8
HUMC-12	1	1	3	2	2	1	1
UNMC-88	1	3	1	1	1	1	1
GROUP4-11	3	5	2	6	2	2	2
UNMC-39	1	1	3	2	2	1	1
MCL-25	4	5	6	7	8	5	10
HUMC-10	4	5	6	7	8	9	10
GROUP7-19	4	5	6	7	8	9	10
GROUP5-8	2	2	4	4	7	8	8
SPECS-3164	2	4	5	3	4	6	6
UNMC-71-A5	3	4	5	6	6	5	6
MCL-24	1	3	1	1	1	4	4
UNMC-37	1	3	1	1	1	4	4
IA-02	4	3	4	4	8	9	10
GROUP7-3	4	5	6	7	8	9	10
S03-8	4	4	2	3	4	5	2
GROUP5-2	1	1	3	2	2	1	1
GROUP4-10	3	5	2	6	6	5	9
MCL-45	1	3	1	1	1	4	4
MCL-109	1	3	1	1	1	4	4
SC01-10	1	3	4	4	7	8	8
WCM041	2	5	5	7	6	7	7
MCL-146	4	4	2	3	4	5	2
MCL-126	2	2	4	4	7	8	8
