membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	1	1	2	2
HUMC-8	2	2	2	2	2	3	1
UNMC-81	1	3	1	3	1	4	3
UNMC-18	3	4	2	4	3	5	4
HUMC-7	3	4	3	1	4	6	5
UNMC-16	2	1	2	5	4	2	2
UNMC-7	1	4	1	6	2	6	5
S92-5	2	4	4	4	3	5	4
UNMC-33	3	4	3	7	5	6	5
WCM062	2	2	2	2	6	3	1
GROUP4-9	2	2	2	2	2	3	6
UNMC-68-A2	2	2	2	2	6	3	6
M47-024	2	3	1	2	1	1	6
SPECS-3163	2	2	2	2	6	3	6
UNMC-5	2	2	2	5	6	2	2
S94-7	2	2	2	2	6	3	6
GROUP7-1	2	2	2	2	6	3	6
M47-027	2	2	2	2	2	3	6
SPECS-3155	2	2	2	2	6	3	6
GROUP7-15	4	5	1	1	1	7	7
WCM032	2	3	5	3	7	5	8
HUMC3	2	2	1	5	6	1	1
IA04	3	4	2	7	5	2	9
HUMC-15	4	4	2	6	5	2	3
IA1857	2	4	2	3	8	2	10
GROUP6-2	4	3	5	3	7	4	8
GROUP5-9	2	4	4	4	3	5	4
GROUP4-2	1	5	2	5	1	2	2
UNMC-62	2	4	2	6	8	2	10
SPECS-1917	2	2	2	2	6	3	6
IA2852	2	4	4	7	8	8	10
MCL-38	1	1	1	1	1	7	7
GROUP5-6	2	2	2	5	6	2	2
MCL-138	4	3	6	6	1	1	1
GROUP4-7	2	4	2	7	5	2	9
MCL-98	1	1	1	1	1	7	7
GROUP7-17	2	2	2	2	3	3	6
M47-029	3	4	2	7	5	2	9
M22-51	2	2	2	5	6	2	2
HUMC-6	2	2	2	2	6	1	1
S03-3	2	2	1	5	6	1	1
MCL-14	2	4	2	5	6	2	2
MCL-37	3	5	2	6	5	9	3
MCL-33	3	4	2	5	5	1	1
IA2268	2	2	2	2	2	3	6
GROUP4-1	2	2	2	5	6	2	2
GROUP4-4	2	2	2	2	2	3	6
MCL-40	2	2	2	7	5	6	6
GROUP7-13	1	1	1	3	7	1	1
UNMC-20	1	1	2	5	5	6	2
UNMC-69	1	3	5	3	7	4	8
SPECS-3158	2	2	2	4	6	3	6
IA4227	3	4	3	7	5	6	9
GROUP6-4	1	1	1	5	1	1	1
GROUP6-3	2	4	2	6	7	2	2
UNMC-28	1	1	1	1	1	1	7
SPECS-3157	2	3	5	3	7	4	8
MCL-39	2	2	2	5	6	2	2
MCL-42	4	5	6	6	2	9	3
UNMC-90	2	2	1	2	6	1	1
UNMC-48	3	4	2	7	5	6	9
GROUP7-6	3	4	3	7	5	6	9
GROUP5-4	1	3	5	3	7	4	8
IA68	1	3	5	7	7	6	8
GROUP7-11	1	3	5	3	7	4	8
UNMC-6	1	3	5	3	2	4	6
SC86-6	3	5	1	6	8	9	3
IA4885	4	5	6	6	2	9	3
UNMC-55	1	3	5	7	7	6	8
UNMC-47	3	4	3	7	5	6	5
UNMC-87	3	4	3	7	5	6	5
GROUP7-9	3	4	3	7	2	6	6
GROUP7-20	3	4	3	7	4	6	5
GROUP5-10	3	4	3	7	4	6	5
UNMC-64	1	1	1	5	1	1	1
IA2745	3	4	3	1	4	6	5
HUMC4	3	4	3	7	4	6	5
UNMC-79-C1	3	4	1	6	2	9	3
IA2084	3	4	3	7	5	6	5
IA4203	3	4	3	7	5	6	5
IA1147	1	3	5	3	7	4	8
UNMC-61	2	2	3	4	6	6	6
MCL-128	1	1	1	1	1	7	7
GROUP7-14	3	5	2	6	2	3	6
GROUP4-6	1	3	5	3	7	4	8
GROUP7-2	1	1	1	1	1	1	7
HUMC5	2	2	2	2	2	3	6
MCL-35	2	2	2	2	2	3	6
MCL-75	2	5	6	6	7	2	3
UNMC-24	4	5	6	6	2	9	3
M47-023	4	5	4	2	2	9	6
UNMC-86	2	4	4	7	8	8	10
GROUP5-1	2	4	4	4	3	5	4
GROUP5-5	2	2	2	2	2	3	6
UNMC-8	1	1	1	1	1	1	7
GROUP6-1	1	1	1	1	1	7	7
UNMC-23	1	1	1	1	1	1	7
MCL-71	3	4	1	1	1	7	7
IA4289	4	3	5	3	8	8	10
S08-1	4	5	6	6	2	9	3
UNMC-84	4	5	6	6	2	9	3
SC02-11	1	3	5	3	7	4	8
UNMC-44	3	4	1	7	5	6	9
M47-022	4	5	6	6	2	9	3
BC04	4	5	6	6	2	9	3
HUMC-9	2	4	4	4	3	5	4
GROUP7-22	2	4	4	4	3	5	4
M47-3	4	5	6	1	1	6	4
UNMC-51	4	5	6	6	2	9	3
GROUP4-3	2	4	4	7	8	8	10
WCM045	3	4	3	7	5	6	9
UNMC-31	1	1	1	5	1	1	1
GROUP7-5	3	2	3	2	4	6	6
GROUP4-8	3	3	3	7	7	6	5
UNMC-97	1	1	5	3	7	1	8
HUMC1	4	4	6	7	2	6	5
MCL-61	1	1	1	5	1	1	1
S87-4	2	4	4	7	8	8	10
UNMC-85	2	4	4	4	3	5	6
SC08-2	2	4	4	4	3	5	4
S06-166	2	2	2	2	6	3	6
IA2334	2	4	4	7	8	8	10
MCL-122	2	4	4	7	8	8	10
GROUP5-3	2	2	3	5	4	8	10
GROUP5-7	2	2	3	1	4	8	10
S89-9	2	4	4	4	3	5	4
GROUP4-5	1	1	1	5	1	1	1
M47-025	2	2	2	2	6	3	6
IA834	2	2	2	2	6	3	6
HUMC-12	1	1	1	5	1	1	1
UNMC-88	1	1	1	5	1	1	1
GROUP4-11	1	3	5	3	7	4	8
UNMC-39	1	1	1	5	1	1	1
MCL-25	3	4	3	3	7	6	8
HUMC-10	1	3	5	3	7	4	8
GROUP7-19	1	3	5	3	7	4	8
GROUP5-8	2	2	4	4	3	5	4
SPECS-3164	3	4	3	7	5	6	9
UNMC-71-A5	3	4	3	7	5	6	5
MCL-24	1	1	1	1	1	7	7
UNMC-37	1	1	1	1	1	7	7
IA-02	1	3	5	3	7	4	8
GROUP7-3	1	3	5	3	7	4	8
S03-8	4	3	5	3	8	8	10
GROUP5-2	1	1	1	5	1	1	1
GROUP4-10	4	3	6	6	7	1	3
MCL-45	2	2	2	2	2	3	6
MCL-109	1	1	1	1	1	7	7
SC01-10	2	2	1	2	6	7	6
WCM041	3	4	3	7	5	6	5
MCL-146	4	3	5	3	8	8	10
MCL-126	2	2	2	2	6	3	6
