membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	2	2	2	2
HUMC-8	2	2	3	2	3	2	3
UNMC-81	1	3	1	1	1	1	1
UNMC-18	3	1	1	2	1	1	1
HUMC-7	2	4	4	3	4	3	4
UNMC-16	3	2	2	2	2	2	2
UNMC-7	4	3	5	4	5	4	5
S92-5	4	3	5	4	5	5	6
UNMC-33	2	4	6	5	4	6	7
WCM062	3	2	2	2	2	2	2
GROUP4-9	2	2	3	6	2	7	8
UNMC-68-A2	4	3	5	7	6	4	9
M47-024	4	3	5	4	5	4	5
SPECS-3163	4	3	5	7	6	4	9
UNMC-5	2	2	2	2	2	2	2
S94-7	4	3	5	7	6	4	9
GROUP7-1	2	2	3	6	2	7	8
M47-027	2	2	3	6	2	7	8
SPECS-3155	4	3	5	7	6	4	9
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	5	5	4	5	5	6
HUMC3	3	2	2	2	3	2	2
IA04	2	4	6	5	4	6	7
HUMC-15	2	4	6	5	7	3	5
IA1857	2	4	4	3	2	3	4
GROUP6-2	4	5	5	3	6	3	9
GROUP5-9	2	4	5	4	4	5	6
GROUP4-2	3	2	2	2	2	2	1
UNMC-62	2	4	4	3	4	3	4
SPECS-1917	2	4	5	3	6	4	4
IA2852	2	4	6	3	4	3	4
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	2	2	2	2	2	2
MCL-138	3	3	2	2	3	8	5
GROUP4-7	2	2	6	5	2	6	8
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	3	6	2	7	8
M47-029	2	4	6	5	4	6	7
M22-51	3	2	2	2	2	2	2
HUMC-6	2	1	2	2	3	2	3
S03-3	1	1	2	2	3	2	3
MCL-14	3	2	2	2	2	2	2
MCL-37	2	4	6	5	5	7	5
MCL-33	3	1	1	2	3	2	7
IA2268	2	2	3	2	2	2	2
GROUP4-1	3	2	2	2	2	2	2
GROUP4-4	2	2	3	6	2	7	8
MCL-40	2	2	6	6	2	7	8
GROUP7-13	1	1	1	1	3	2	3
UNMC-20	3	2	2	2	2	2	2
UNMC-69	3	5	2	2	2	3	2
SPECS-3158	4	3	5	4	2	4	9
IA4227	2	4	6	5	4	6	7
GROUP6-4	1	1	1	1	1	2	2
GROUP6-3	3	2	2	2	2	2	2
UNMC-28	1	1	2	2	1	1	1
SPECS-3157	4	3	2	2	2	3	2
MCL-39	3	2	2	2	2	2	2
MCL-42	4	5	5	4	5	7	5
UNMC-90	3	2	2	2	3	2	3
UNMC-48	2	4	6	5	4	6	7
GROUP7-6	2	2	6	5	2	6	7
GROUP5-4	4	5	6	2	6	3	9
IA68	2	5	6	7	6	8	10
GROUP7-11	1	1	1	7	6	8	9
UNMC-6	2	2	3	6	2	7	8
