membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	2	2	2	1
HUMC-8	2	2	3	2	1	1	1
UNMC-81	3	3	4	3	2	3	2
UNMC-18	1	4	2	4	2	2	3
HUMC-7	4	5	4	5	3	4	4
UNMC-16	3	4	2	2	2	2	5
UNMC-7	2	2	5	6	4	5	6
S92-5	3	5	4	3	5	6	2
UNMC-33	4	5	6	7	6	7	7
WCM062	2	2	3	2	7	1	1
GROUP4-9	2	2	3	2	7	2	5
UNMC-68-A2	2	2	5	6	4	8	8
M47-024	2	2	5	6	4	8	8
SPECS-3163	2	2	5	6	4	8	8
UNMC-5	1	2	2	2	7	2	5
S94-7	2	2	5	6	4	8	8
GROUP7-1	2	2	3	2	7	2	5
M47-027	2	2	3	2	7	2	5
SPECS-3155	2	2	5	6	4	8	8
GROUP7-15	1	1	1	1	8	9	6
WCM032	4	2	4	4	2	6	2
HUMC3	1	1	3	2	2	1	1
IA04	4	5	4	7	5	7	7
HUMC-15	2	3	2	4	6	3	3
IA1857	4	5	4	3	5	6	2
GROUP6-2	3	2	5	6	4	8	8
GROUP5-9	2	2	5	7	7	2	5
GROUP4-2	1	1	1	1	8	9	9
UNMC-62	4	5	4	4	5	6	4
SPECS-1917	2	2	5	6	4	8	8
IA2852	4	5	6	7	6	4	7
MCL-38	1	1	1	1	8	9	9
GROUP5-6	2	2	3	2	7	2	5
MCL-138	3	4	2	4	2	3	3
GROUP4-7	3	4	2	4	2	3	3
MCL-98	1	1	1	1	8	9	9
GROUP7-17	2	2	3	2	7	2	5
M47-029	4	5	6	7	6	7	7
M22-51	2	2	3	2	7	2	5
HUMC-6	1	2	3	2	1	2	5
S03-3	1	2	3	2	1	1	1
MCL-14	1	5	6	2	1	4	1
MCL-37	2	3	6	7	6	5	6
MCL-33	3	4	2	4	2	3	3
IA2268	3	4	2	4	2	3	3
GROUP4-1	1	2	2	2	7	2	5
GROUP4-4	2	2	6	7	6	7	7
MCL-40	2	2	6	7	6	5	7
GROUP7-13	1	4	4	5	2	3	10
UNMC-20	4	5	6	7	6	7	7
UNMC-69	3	4	2	4	2	3	3
SPECS-3158	2	2	5	6	4	8	8
IA4227	4	5	4	5	3	7	4
GROUP6-4	1	4	2	4	2	3	3
GROUP6-3	3	4	2	4	2	3	3
UNMC-28	1	1	1	1	8	1	1
SPECS-3157	3	4	2	4	2	3	3
MCL-39	2	2	3	2	7	2	5
MCL-42	2	3	5	6	6	5	6
UNMC-90	2	4	3	2	1	1	1
UNMC-48	4	5	6	7	6	7	7
GROUP7-6	4	5	6	7	6	7	7
GROUP5-4	3	4	4	5	2	3	10
IA68	3	3	4	5	2	6	2
GROUP7-11	3	2	4	5	2	3	10
UNMC-6	3	5	4	3	5	6	2
SC86-6	2	3	6	7	6	5	6
IA4885	2	3	5	2	6	5	6
UNMC-55	4	3	4	5	3	3	6
UNMC-47	4	5	6	7	6	4	7
UNMC-87	4	5	4	5	3	7	4
GROUP7-9	4	5	4	5	3	7	4
GROUP7-20	4	5	4	5	3	4	6
GROUP5-10	2	2	5	6	4	8	8
UNMC-64	1	1	4	1	1	1	4
IA2745	4	5	4	5	3	4	6
HUMC4	4	5	4	5	3	4	6
UNMC-79-C1	2	2	5	6	4	5	6
IA2084	4	5	4	5	3	7	4
IA4203	4	5	4	5	3	7	4
IA1147	3	4	4	4	2	3	3
UNMC-61	3	5	2	6	2	6	8
MCL-128	1	1	1	1	8	9	9
GROUP7-14	1	1	3	2	7	5	5
GROUP4-6	3	4	4	5	2	3	10
GROUP7-2	1	4	3	2	1	1	1
HUMC5	2	2	3	2	7	2	5
MCL-35	1	2	1	1	8	9	5
MCL-75	3	4	4	4	2	3	3
UNMC-24	3	5	4	4	6	5	6
M47-023	2	5	6	7	6	5	7
UNMC-86	4	5	6	7	1	4	1
GROUP5-1	2	2	4	4	4	6	8
GROUP5-5	2	2	3	2	7	5	5
UNMC-8	1	4	4	5	2	3	10
GROUP6-1	1	1	1	1	8	9	9
UNMC-23	1	1	1	1	8	9	9
MCL-71	1	1	1	1	8	9	9
IA4289	3	5	4	4	8	6	7
S08-1	2	2	3	2	7	5	5
UNMC-84	2	2	3	2	7	5	5
SC02-11	3	3	4	5	4	8	8
UNMC-44	4	5	6	7	6	7	7
