membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	1	2	2
HUMC-8	2	1	2	2	1	3	3
UNMC-81	3	3	3	2	2	4	4
UNMC-18	1	1	1	1	1	2	1
HUMC-7	4	4	4	3	3	5	5
UNMC-16	2	2	2	2	2	2	2
UNMC-7	3	3	5	4	4	4	4
S92-5	2	2	3	2	2	6	6
UNMC-33	4	5	5	5	5	7	7
WCM062	2	2	2	2	2	2	2
GROUP4-9	2	2	2	2	2	2	2
UNMC-68-A2	2	2	2	2	2	2	2
M47-024	4	3	3	6	6	4	2
SPECS-3163	2	2	2	2	2	2	2
UNMC-5	2	2	2	2	2	2	2
S94-7	2	2	2	2	2	2	2
GROUP7-1	2	2	2	2	2	2	2
M47-027	2	2	2	2	2	2	2
SPECS-3155	1	1	1	1	7	1	1
GROUP7-15	1	1	1	1	7	1	1
WCM032	4	3	3	6	2	6	5
HUMC3	2	2	2	2	1	2	2
IA04	4	5	3	6	5	7	7
HUMC-15	4	5	5	5	5	7	7
IA1857	2	2	3	3	2	6	6
GROUP6-2	4	4	4	3	3	5	6
GROUP5-9	4	5	5	5	5	7	7
GROUP4-2	1	1	1	1	2	2	1
UNMC-62	4	2	4	3	2	6	6
SPECS-1917	2	2	4	3	8	6	8
IA2852	4	4	4	3	3	5	6
MCL-38	1	1	1	1	7	1	1
GROUP5-6	2	2	2	2	2	2	2
MCL-138	1	1	1	7	1	3	3
GROUP4-7	4	5	5	5	5	7	7
MCL-98	1	1	1	1	7	1	1
GROUP7-17	2	2	2	2	2	6	9
M47-029	4	5	5	5	5	7	7
M22-51	2	2	2	2	2	2	2
HUMC-6	2	2	2	2	2	2	2
S03-3	2	2	2	2	1	2	2
MCL-14	2	4	4	3	3	5	6
MCL-37	4	3	5	2	4	4	4
MCL-33	4	5	5	5	5	7	7
IA2268	2	2	2	2	2	2	2
GROUP4-1	1	1	1	1	2	2	1
GROUP4-4	4	5	2	5	5	7	2
MCL-40	4	5	5	5	5	7	8
GROUP7-13	1	1	1	2	1	2	2
UNMC-20	2	1	1	2	2	2	2
UNMC-69	4	3	5	4	4	3	4
SPECS-3158	2	2	2	2	4	2	4
IA4227	4	5	5	5	5	7	7
GROUP6-4	1	1	1	1	7	1	1
GROUP6-3	2	2	2	2	2	2	2
UNMC-28	1	1	1	1	1	2	1
SPECS-3157	2	2	3	2	2	6	6
MCL-39	2	2	2	2	2	2	2
MCL-42	3	3	5	4	4	4	4
UNMC-90	2	1	2	2	1	3	3
UNMC-48	4	5	5	5	5	7	7
GROUP7-6	4	5	2	5	5	7	2
GROUP5-4	3	3	2	2	2	2	2
IA68	3	3	3	4	2	4	4
GROUP7-11	1	1	1	1	7	1	1
UNMC-6	2	2	3	3	2	8	6
SC86-6	4	5	5	4	4	4	4
IA4885	3	3	3	4	4	4	4
UNMC-55	3	1	5	4	4	4	4
UNMC-47	4	4	4	3	5	7	7
UNMC-87	4	4	4	3	3	5	5
GROUP7-9	4	5	3	3	8	5	5
GROUP7-20	4	4	6	3	3	5	9
GROUP5-10	4	4	6	3	3	5	9
UNMC-64	1	1	1	7	1	3	3
IA2745	2	1	2	2	2	2	2
HUMC4	4	4	6	3	3	5	9
UNMC-79-C1	4	5	5	5	5	7	10
IA2084	4	1	5	1	3	1	1
IA4203	4	5	5	5	5	7	7
IA1147	1	1	1	1	7	1	1
UNMC-61	2	3	2	2	2	4	4
MCL-128	1	1	1	1	7	1	1
GROUP7-14	3	1	3	4	8	8	4
GROUP4-6	3	3	3	4	4	4	2
GROUP7-2	1	1	1	1	7	1	1
HUMC5	2	2	2	2	2	2	2
MCL-35	1	1	1	1	7	1	1
MCL-75	2	2	2	2	2	2	2
UNMC-24	3	3	3	4	4	4	9
M47-023	4	5	3	4	6	7	10
UNMC-86	4	4	4	3	3	5	6
GROUP5-1	4	3	6	6	6	5	9
GROUP5-5	4	3	6	6	6	5	9
UNMC-8	1	1	1	1	7	1	1
GROUP6-1	1	3	6	1	6	9	9
UNMC-23	1	1	1	1	7	1	9
MCL-71	1	1	1	1	7	1	1
IA4289	4	3	6	6	6	5	9
S08-1	3	1	3	4	8	8	4
UNMC-84	3	1	3	4	8	4	4
SC02-11	3	1	1	4	4	4	4
UNMC-44	1	1	5	1	5	7	7
M47-022	3	3	3	4	4	4	4
BC04	3	3	3	4	4	4	4
HUMC-9	4	3	5	6	6	6	5
GROUP7-22	4	5	5	5	5	7	7
M47-3	1	4	6	3	3	5	6
UNMC-51	4	3	5	4	4	4	10
GROUP4-3	4	4	4	3	3	5	6
WCM045	4	4	5	5	5	5	5
UNMC-31	1	1	1	7	1	3	3
GROUP7-5	4	4	6	3	3	5	5
GROUP4-8	4	4	4	3	3	5	5
UNMC-97	1	1	1	7	1	5	3
HUMC1	3	2	2	2	2	2	5
MCL-61	1	1	1	7	1	3	3
S87-4	4	4	4	3	3	5	6
UNMC-85	2	2	3	3	8	8	8
SC08-2	4	4	4	3	3	5	6
S06-166	4	5	5	4	4	8	8
IA2334	4	4	4	3	3	5	6
MCL-122	4	4	4	3	3	5	6
GROUP5-3	3	1	1	2	2	4	4
GROUP5-7	1	1	1	1	7	1	1
S89-9	4	3	5	4	6	6	9
GROUP4-5	1	1	1	7	1	3	3
M47-025	2	2	2	2	8	2	2
IA834	4	5	5	5	5	7	8
HUMC-12	1	1	1	1	1	2	2
UNMC-88	1	1	1	1	7	1	3
GROUP4-11	4	4	4	3	3	5	6
UNMC-39	1	1	1	7	1	3	3
MCL-25	4	4	4	3	3	5	6
HUMC-10	1	1	1	1	7	1	3
GROUP7-19	1	1	6	1	7	9	9
GROUP5-8	1	3	6	1	6	9	9
SPECS-3164	4	5	5	5	5	7	10
UNMC-71-A5	4	5	5	5	5	7	10
MCL-24	1	1	1	1	7	1	1
UNMC-37	1	1	1	1	7	1	1
IA-02	1	1	1	1	7	1	1
GROUP7-3	1	1	1	7	1	3	3
S03-8	4	4	4	3	3	5	5
GROUP5-2	2	2	2	2	1	2	2
GROUP4-10	4	4	4	3	3	5	5
MCL-45	1	1	3	4	8	8	8
MCL-109	1	1	1	1	7	1	1
SC01-10	1	1	1	1	7	1	1
WCM041	4	5	5	5	5	7	7
MCL-146	4	5	5	5	5	7	7
MCL-126	4	5	2	2	5	2	7
