membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	1	2	2
HUMC-8	2	3	2	3	2	3	2
UNMC-81	1	4	3	1	3	1	3
UNMC-18	1	1	1	1	1	4	1
HUMC-7	2	2	4	4	4	5	4
UNMC-16	2	5	1	5	1	6	5
UNMC-7	3	3	4	6	3	7	3
S92-5	2	5	2	4	4	6	6
UNMC-33	2	5	5	7	4	4	7
WCM062	2	2	1	2	1	6	2
GROUP4-9	2	5	2	5	2	3	5
UNMC-68-A2	4	2	6	5	5	8	8
M47-024	1	2	1	4	6	8	8
SPECS-3163	2	2	1	5	6	8	5
UNMC-5	2	2	1	2	1	6	2
S94-7	2	5	1	5	6	3	5
GROUP7-1	2	5	2	5	2	3	5
M47-027	2	5	1	5	2	3	5
SPECS-3155	2	4	3	1	7	1	1
GROUP7-15	1	4	3	1	7	1	1
WCM032	4	2	6	4	5	2	4
HUMC3	2	2	1	2	1	6	2
IA04	2	5	2	7	4	4	7
HUMC-15	3	3	2	6	3	7	3
IA1857	2	5	2	3	4	6	6
GROUP6-2	3	2	2	5	3	1	3
GROUP5-9	2	5	5	7	4	4	9
GROUP4-2	2	5	2	5	2	1	5
UNMC-62	2	5	2	4	4	6	6
SPECS-1917	2	5	2	4	4	3	6
IA2852	2	5	2	3	4	4	4
MCL-38	1	4	3	1	7	1	1
GROUP5-6	2	5	1	5	1	6	5
MCL-138	4	1	4	7	8	9	10
GROUP4-7	2	5	2	5	4	6	5
MCL-98	1	4	3	1	7	1	1
GROUP7-17	2	5	2	3	2	3	5
M47-029	2	5	5	3	4	4	7
M22-51	2	5	2	5	1	6	5
HUMC-6	2	1	1	2	1	6	2
S03-3	1	1	1	2	1	6	2
MCL-14	2	5	2	5	1	6	5
MCL-37	2	5	2	5	1	4	3
MCL-33	4	1	4	7	8	9	10
IA2268	2	5	2	5	2	3	5
GROUP4-1	2	5	2	5	2	1	5
GROUP4-4	2	5	2	5	2	3	5
MCL-40	2	5	5	3	4	3	7
GROUP7-13	1	1	1	2	1	9	2
UNMC-20	2	5	2	7	4	6	5
UNMC-69	4	1	4	7	8	7	10
SPECS-3158	2	3	2	5	3	7	3
IA4227	4	1	4	7	8	9	10
GROUP6-4	1	1	3	1	1	1	1
GROUP6-3	2	5	2	5	1	6	5
UNMC-28	1	1	1	1	1	1	2
SPECS-3157	4	1	4	7	8	9	10
MCL-39	2	5	1	5	1	6	5
MCL-42	3	3	3	6	3	7	3
UNMC-90	2	1	1	2	1	9	2
UNMC-48	2	5	5	7	4	4	7
GROUP7-6	2	5	5	5	4	6	5
