membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP4-6	2	5	2	3	4	4	3
GROUP7-2	1	1	1	1	1	3	1
HUMC5	3	2	6	2	6	2	5
MCL-35	1	1	1	1	3	1	1
MCL-75	3	2	4	7	5	7	7
UNMC-24	4	4	5	5	4	4	2
M47-023	4	4	5	5	2	4	5
UNMC-86	2	4	3	5	4	5	9
GROUP5-1	2	5	6	6	7	8	8
GROUP5-5	2	4	4	5	4	9	2
UNMC-8	1	1	1	1	3	3	1
GROUP6-1	1	1	1	1	3	1	1
UNMC-23	1	1	1	1	3	1	2
MCL-71	1	1	1	1	3	1	1
IA4289	2	4	4	5	4	9	2
S08-1	3	4	5	4	2	4	5
UNMC-84	3	4	5	4	2	4	5
SC02-11	4	5	3	7	5	7	4
UNMC-44	1	1	1	1	3	1	1
M47-022	4	4	5	4	2	4	4
BC04	4	4	5	4	2	4	4
HUMC-9	2	4	4	5	4	9	2
GROUP7-22	3	4	3	4	2	5	5
M47-3	1	1	1	1	3	9	1
UNMC-51	3	4	5	4	2	4	5
GROUP4-3	4	4	4	5	4	6	6
WCM045	2	5	3	7	4	6	2
UNMC-31	1	3	2	3	1	3	3
GROUP7-5	4	4	4	5	4	6	6
GROUP4-8	4	4	4	5	4	6	6
UNMC-97	4	3	2	3	1	3	3
HUMC1	3	2	2	2	4	6	2
MCL-61	4	3	2	3	1	3	3
S87-4	2	5	6	6	7	8	8
UNMC-85	3	2	2	4	6	2	5
SC08-2	2	5	6	6	7	8	8
S06-166	2	5	6	6	7	8	8
IA2334	4	5	4	5	4	9	9
MCL-122	2	5	6	5	7	9	9
GROUP5-3	1	1	1	3	1	3	1
GROUP5-7	1	1	1	1	3	1	1
S89-9	2	5	6	6	7	8	8
GROUP4-5	1	3	2	3	1	3	5
M47-025	2	5	6	6	7	2	5
IA834	2	5	6	6	7	8	8
HUMC-12	1	3	2	3	1	3	3
UNMC-88	1	3	1	3	1	3	3
GROUP4-11	2	5	6	5	4	8	10
UNMC-39	1	3	2	3	1	3	3
MCL-25	4	3	2	5	8	3	6
HUMC-10	2	5	6	6	7	8	8
GROUP7-19	3	2	3	1	5	5	5
GROUP5-8	3	4	3	4	2	5	5
SPECS-3164	4	5	4	5	4	9	9
UNMC-71-A5	2	5	6	6	7	9	8
MCL-24	1	1	1	1	3	1	1
UNMC-37	1	1	1	1	3	1	1
IA-02	1	1	1	1	3	1	1
GROUP7-3	3	3	2	3	1	3	3
S03-8	4	5	4	5	4	9	9
GROUP5-2	3	3	2	3	1	3	3
GROUP4-10	3	2	3	7	5	7	7
MCL-45	1	1	1	1	3	1	1
MCL-109	1	1	1	1	3	1	1
SC01-10	2	5	6	6	7	8	8
WCM041	2	5	6	6	7	6	8
MCL-146	4	5	4	5	4	9	9
MCL-126	2	5	6	6	7	8	8
