membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-14	1	1	5	4	5	9	3
GROUP4-6	4	3	3	7	2	6	7
GROUP7-2	1	1	1	2	1	1	1
HUMC5	2	2	2	3	4	4	2
MCL-35	1	1	1	1	8	8	4
MCL-75	4	4	4	5	6	9	10
UNMC-24	3	4	4	4	5	3	3
M47-023	2	5	5	4	5	2	3
UNMC-86	3	4	4	6	3	3	9
GROUP5-1	3	4	6	6	6	5	6
GROUP5-5	3	4	2	5	6	5	10
UNMC-8	1	1	1	1	5	8	3
GROUP6-1	1	1	1	1	8	5	6
UNMC-23	1	1	1	1	8	8	8
MCL-71	1	1	1	1	8	8	4
IA4289	3	4	4	5	6	5	10
S08-1	3	5	5	4	5	2	6
UNMC-84	1	5	5	4	5	2	3
SC02-11	3	3	3	7	2	6	7
UNMC-44	1	1	1	1	8	8	4
M47-022	1	5	5	4	5	2	3
BC04	1	5	5	4	5	2	3
HUMC-9	4	3	6	6	6	5	6
GROUP7-22	2	4	6	3	6	4	6
M47-3	1	1	1	1	2	8	4
UNMC-51	2	5	5	4	5	2	3
GROUP4-3	3	4	4	6	3	3	9
WCM045	3	4	4	5	3	9	5
UNMC-31	1	1	3	7	1	1	1
GROUP7-5	3	4	4	5	6	9	5
GROUP4-8	3	4	4	5	5	3	5
UNMC-97	1	1	3	7	1	1	1
HUMC1	3	4	4	5	1	3	5
MCL-61	1	1	4	2	1	1	1
S87-4	3	4	6	6	3	3	9
UNMC-85	3	4	6	6	6	5	6
SC08-2	3	4	6	6	7	7	6
S06-166	3	4	6	6	7	7	6
IA2334	3	4	4	6	3	3	9
MCL-122	3	4	4	6	3	3	9
GROUP5-3	1	1	1	1	1	9	8
GROUP5-7	1	1	1	1	8	8	4
S89-9	3	4	6	6	7	7	6
GROUP4-5	1	1	5	3	1	1	1
M47-025	3	4	6	6	7	4	6
IA834	2	4	6	6	4	7	2
HUMC-12	1	1	2	2	1	1	1
UNMC-88	1	1	1	1	1	1	4
GROUP4-11	3	4	4	7	2	6	7
UNMC-39	1	1	2	2	1	1	1
MCL-25	4	3	3	7	2	6	7
HUMC-10	3	3	3	7	7	7	7
GROUP7-19	4	3	3	7	2	6	7
GROUP5-8	2	2	2	3	4	4	2
SPECS-3164	2	5	5	6	7	3	2
UNMC-71-A5	3	4	4	6	7	7	5
MCL-24	1	1	1	1	8	8	4
UNMC-37	1	1	1	1	8	8	4
IA-02	4	3	3	7	4	6	7
GROUP7-3	4	3	3	7	2	6	7
S03-8	4	4	4	5	6	9	10
GROUP5-2	1	2	2	2	1	1	1
GROUP4-10	4	1	2	2	2	9	2
MCL-45	1	1	1	1	8	8	4
MCL-109	1	1	1	1	8	8	4
SC01-10	3	4	6	6	7	7	6
WCM041	3	4	4	6	7	7	5
MCL-146	4	4	4	5	6	9	10
MCL-126	3	4	6	6	7	7	6
