membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA834	2	2	2	2	2	2	2
HUMC-12	1	1	1	1	1	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	4	3	7	3	3	3
UNMC-39	1	1	1	1	1	1	1
MCL-25	2	4	3	7	4	3	3
HUMC-10	4	5	4	5	5	7	8
GROUP7-19	3	4	3	7	3	3	3
GROUP5-8	4	5	6	5	6	6	7
SPECS-3164	2	2	2	2	2	8	4
UNMC-71-A5	4	5	4	4	5	7	8
MCL-24	1	1	6	6	6	9	9
UNMC-37	1	1	6	6	6	9	9
IA-02	3	1	2	7	3	3	3
GROUP7-3	3	4	3	7	3	3	3
S03-8	4	4	3	3	3	3	3
GROUP5-2	1	1	1	1	1	1	1
GROUP4-10	3	4	3	3	7	4	10
MCL-45	2	2	2	2	2	2	2
MCL-109	1	1	6	6	6	9	9
SC01-10	4	5	4	5	5	7	8
WCM041	4	5	4	4	5	7	4
MCL-146	4	4	3	3	3	3	3
MCL-126	4	5	4	5	5	7	8
