membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	1	2	2	2	2	2
HUMC-8	3	2	3	3	3	3	3
UNMC-81	1	3	4	4	4	4	4
UNMC-18	2	1	4	5	5	3	1
HUMC-7	3	2	3	3	2	5	5
UNMC-16	3	2	3	3	2	5	5
UNMC-7	4	4	4	5	4	6	6
S92-5	4	4	2	5	6	7	7
UNMC-33	3	2	2	5	2	8	8
WCM062	3	2	3	3	2	5	5
GROUP4-9	3	2	3	3	3	5	3
UNMC-68-A2	4	4	2	5	6	7	7
M47-024	4	4	5	6	6	7	7
SPECS-3163	4	4	5	6	6	7	7
UNMC-5	3	2	3	3	2	5	5
S94-7	4	4	5	6	6	9	9
GROUP7-1	3	2	3	3	3	5	3
M47-027	3	2	3	3	3	5	3
SPECS-3155	4	4	5	6	6	7	7
GROUP7-15	1	1	1	1	1	1	10
WCM032	4	4	5	2	7	2	4
HUMC3	3	2	3	3	2	5	5
IA04	4	2	2	6	6	8	2
HUMC-15	2	3	4	7	5	9	9
IA1857	4	2	3	6	6	7	5
GROUP6-2	4	3	4	7	5	9	9
GROUP5-9	4	2	2	5	6	8	8
GROUP4-2	1	2	1	1	1	1	10
UNMC-62	4	2	3	6	6	7	5
SPECS-1917	4	2	3	6	6	7	7
IA2852	4	2	3	6	6	7	5
MCL-38	1	1	1	1	1	1	10
GROUP5-6	3	2	3	3	2	5	5
MCL-138	2	5	4	7	5	9	1
GROUP4-7	3	2	3	5	5	9	8
MCL-98	1	1	1	1	1	1	10
GROUP7-17	3	2	3	3	3	5	3
M47-029	3	2	3	5	2	8	8
M22-51	3	2	3	3	3	5	3
HUMC-6	3	1	6	3	8	3	2
S03-3	1	1	6	2	8	3	1
MCL-14	3	2	3	3	2	5	5
MCL-37	3	3	4	7	2	6	6
MCL-33	2	5	4	2	5	3	9
IA2268	3	2	3	3	3	9	9
GROUP4-1	3	2	3	3	3	5	3
GROUP4-4	3	2	3	3	3	5	3
MCL-40	3	2	3	3	3	5	3
GROUP7-13	1	1	6	2	8	3	1
UNMC-20	2	3	5	4	2	4	4
UNMC-69	2	3	4	7	5	9	9
SPECS-3158	2	3	4	7	5	9	7
IA4227	4	5	2	2	7	2	2
GROUP6-4	1	1	4	7	5	9	1
GROUP6-3	2	3	4	7	5	9	9
UNMC-28	1	1	1	1	1	1	10
SPECS-3157	4	5	4	2	5	2	9
MCL-39	3	2	3	3	2	5	5
MCL-42	1	3	4	7	4	6	6
UNMC-90	3	1	3	2	8	3	1
UNMC-48	3	2	2	5	2	8	8
GROUP7-6	3	2	3	3	2	5	5
GROUP5-4	2	5	5	2	7	2	4
IA68	1	3	4	4	4	4	4
GROUP7-11	1	1	1	1	1	1	10
UNMC-6	4	2	3	6	3	5	3
SC86-6	1	3	4	7	4	6	6
IA4885	3	2	3	3	3	6	6
UNMC-55	1	3	4	7	4	6	6
UNMC-47	4	4	2	5	6	8	8
UNMC-87	4	5	2	2	7	2	2
GROUP7-9	4	5	2	2	7	2	2
GROUP7-20	4	4	3	4	6	4	4
