membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	1	2	2	1	1	2
HUMC-8	2	2	2	2	1	1	2
UNMC-81	3	3	1	3	2	2	3
UNMC-18	1	1	1	1	1	1	1
HUMC-7	2	2	3	4	3	3	4
UNMC-16	4	2	4	5	4	4	5
UNMC-7	3	3	5	3	5	5	3
S92-5	2	2	6	4	2	3	6
UNMC-33	2	2	6	6	6	6	7
WCM062	2	1	2	2	1	1	2
GROUP4-9	2	2	6	2	6	6	8
UNMC-68-A2	2	2	6	2	6	6	9
M47-024	1	3	6	6	1	1	9
SPECS-3163	2	2	6	2	6	6	9
UNMC-5	2	1	6	2	6	6	8
S94-7	2	2	6	2	6	6	8
GROUP7-1	2	2	5	2	6	6	8
M47-027	2	2	6	2	6	6	8
SPECS-3155	2	4	1	2	6	6	1
GROUP7-15	1	4	1	1	7	7	6
WCM032	2	5	3	4	2	2	10
HUMC3	2	1	2	2	1	1	2
IA04	2	2	6	4	2	3	6
HUMC-15	4	3	4	5	4	5	5
IA1857	2	2	6	4	2	3	6
GROUP6-2	4	2	4	5	4	4	5
GROUP5-9	3	3	5	6	5	8	8
GROUP4-2	4	2	6	1	6	8	5
UNMC-62	2	2	6	4	2	3	4
SPECS-1917	2	2	6	4	6	3	9
IA2852	2	2	6	4	3	3	4
MCL-38	1	4	1	1	7	7	1
GROUP5-6	2	2	6	2	6	6	8
MCL-138	4	1	4	5	4	4	2
GROUP4-7	4	2	4	5	4	4	5
MCL-98	1	4	1	1	7	7	1
GROUP7-17	2	2	6	2	6	8	8
M47-029	2	3	6	6	6	9	7
M22-51	2	2	6	2	6	6	8
HUMC-6	2	1	6	2	6	6	8
S03-3	2	1	2	2	1	1	2
MCL-14	2	2	6	2	6	6	8
MCL-37	2	2	6	2	6	6	8
MCL-33	4	2	4	5	4	4	2
IA2268	4	2	4	5	4	4	5
GROUP4-1	4	2	4	5	4	8	5
GROUP4-4	2	2	6	2	6	6	8
MCL-40	3	3	3	6	8	9	7
GROUP7-13	1	1	2	1	1	1	2
UNMC-20	4	2	4	5	4	4	5
UNMC-69	4	3	4	5	4	4	5
SPECS-3158	2	2	6	5	4	4	9
IA4227	2	5	3	6	8	9	7
GROUP6-4	1	4	1	1	4	4	2
GROUP6-3	4	2	4	5	4	4	5
UNMC-28	1	1	1	1	1	1	2
SPECS-3157	4	2	4	5	4	4	5
MCL-39	2	2	6	2	6	6	8
MCL-42	3	3	5	3	5	5	3
UNMC-90	2	1	2	2	1	1	2
UNMC-48	2	2	6	2	6	6	8
GROUP7-6	2	2	6	2	6	6	8
GROUP5-4	2	1	2	1	1	1	2
IA68	4	3	5	3	2	2	3
GROUP7-11	1	4	1	1	7	7	1
UNMC-6	1	4	1	1	2	3	6
SC86-6	3	3	5	3	5	5	3
IA4885	3	3	5	3	5	5	3
UNMC-55	3	3	5	3	5	5	3
UNMC-47	2	5	3	4	3	3	4
UNMC-87	2	5	3	6	8	9	10
GROUP7-9	2	4	1	4	6	6	8
GROUP7-20	2	5	3	7	3	3	10
GROUP5-10	2	5	3	7	3	3	10
UNMC-64	1	1	1	1	1	1	2
IA2745	1	4	6	2	6	6	8
