membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	1	2	2	2	2	2
HUMC-8	3	2	3	3	3	2	3
UNMC-81	4	1	4	2	4	3	4
UNMC-18	1	1	1	1	3	1	5
HUMC-7	2	3	2	2	5	4	6
UNMC-16	2	3	3	2	5	4	6
UNMC-7	2	4	5	4	6	3	4
S92-5	2	4	6	2	4	2	7
UNMC-33	2	3	2	3	4	5	6
WCM062	3	2	2	3	3	2	2
GROUP4-9	3	2	3	3	3	2	3
UNMC-68-A2	3	5	6	5	7	6	8
M47-024	3	5	6	5	2	6	9
SPECS-3163	3	5	6	5	7	6	8
UNMC-5	3	2	3	3	3	2	2
S94-7	3	5	6	5	7	6	8
GROUP7-1	3	2	3	3	3	2	3
M47-027	3	2	3	3	3	2	2
SPECS-3155	3	5	6	5	7	6	8
GROUP7-15	1	1	1	1	1	7	1
WCM032	2	4	2	2	4	5	4
HUMC3	3	2	2	3	3	2	2
IA04	2	4	2	2	3	2	7
HUMC-15	3	4	5	4	6	3	4
IA1857	3	4	3	6	4	2	7
GROUP6-2	2	4	4	6	4	5	8
GROUP5-9	3	5	3	5	3	2	9
GROUP4-2	1	2	3	1	1	7	1
UNMC-62	2	4	2	2	4	2	7
SPECS-1917	3	5	6	5	7	6	8
IA2852	3	2	3	3	3	8	9
MCL-38	1	1	1	1	1	7	1
GROUP5-6	3	2	3	3	3	2	6
MCL-138	2	1	2	6	8	1	10
GROUP4-7	3	2	3	3	3	2	3
MCL-98	1	1	1	1	1	7	1
GROUP7-17	3	2	3	3	3	2	3
M47-029	3	2	3	3	3	2	3
M22-51	3	2	3	3	3	2	2
HUMC-6	3	1	3	3	3	1	5
S03-3	1	1	1	1	8	1	5
MCL-14	3	2	3	3	3	2	2
MCL-37	4	4	3	3	3	2	4
MCL-33	2	1	2	6	8	1	10
IA2268	3	2	3	3	3	2	3
GROUP4-1	3	2	3	3	3	2	3
GROUP4-4	3	2	3	3	3	2	9
MCL-40	3	2	3	3	3	2	3
GROUP7-13	1	1	1	1	8	5	5
UNMC-20	1	1	1	3	3	2	2
UNMC-69	2	4	4	6	4	5	4
SPECS-3158	3	5	6	5	7	6	8
IA4227	2	3	2	2	5	1	10
GROUP6-4	1	1	1	1	1	1	5
GROUP6-3	3	2	3	3	3	2	2
UNMC-28	1	1	1	1	1	1	5
SPECS-3157	2	4	2	6	4	5	10
MCL-39	3	2	3	3	3	2	2
MCL-42	4	4	5	4	6	3	4
UNMC-90	3	2	3	3	3	2	5
UNMC-48	2	4	3	3	3	2	2
GROUP7-6	3	2	3	3	3	2	2
GROUP5-4	2	4	4	6	4	5	10
IA68	4	4	4	6	4	3	4
GROUP7-11	4	1	4	1	4	5	10
UNMC-6	3	4	3	6	4	2	3
SC86-6	4	4	5	4	6	3	4
IA4885	3	4	5	4	6	3	4
UNMC-55	4	4	4	6	4	5	4
UNMC-47	2	3	2	2	5	4	6
UNMC-87	2	3	2	2	5	4	10
GROUP7-9	2	3	2	2	5	1	10
GROUP7-20	2	3	2	2	5	4	6
