membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	2	1	2	2
HUMC-8	2	2	3	3	2	3	3
UNMC-81	3	3	4	2	2	4	4
UNMC-18	1	1	1	4	1	5	2
HUMC-7	3	4	5	5	3	6	5
UNMC-16	2	5	3	2	4	6	6
UNMC-7	4	4	5	6	2	7	7
S92-5	3	2	4	2	2	6	4
UNMC-33	2	2	4	2	5	4	6
WCM062	1	1	1	7	4	1	1
GROUP4-9	2	2	3	7	4	3	3
UNMC-68-A2	4	4	5	2	3	6	8
M47-024	1	4	5	1	6	7	1
SPECS-3163	2	2	5	6	6	7	8
UNMC-5	1	2	3	7	4	3	3
S94-7	2	2	3	7	6	7	8
GROUP7-1	2	2	3	3	4	3	3
M47-027	2	2	3	7	4	3	3
SPECS-3155	4	4	5	6	6	7	8
GROUP7-15	1	3	1	1	7	8	9
WCM032	3	5	4	4	2	2	4
HUMC3	1	1	1	7	4	1	1
IA04	2	4	5	2	3	2	2
HUMC-15	2	3	6	3	8	5	4
IA1857	2	2	3	3	4	3	3
GROUP6-2	3	5	6	4	5	5	4
GROUP5-9	2	2	3	3	4	9	3
GROUP4-2	2	2	3	3	4	3	3
UNMC-62	3	4	5	5	3	6	5
SPECS-1917	3	4	5	6	6	7	8
IA2852	2	4	3	5	4	6	5
MCL-38	1	1	4	1	7	8	10
GROUP5-6	2	2	3	7	4	3	3
MCL-138	3	5	2	4	8	5	2
GROUP4-7	2	5	3	4	4	5	4
MCL-98	1	1	1	1	7	8	10
GROUP7-17	2	2	3	7	4	3	3
M47-029	2	2	3	3	4	3	3
M22-51	2	2	3	7	4	3	3
HUMC-6	2	2	3	7	1	3	3
S03-3	1	1	1	7	4	1	1
MCL-14	2	2	3	7	4	3	3
MCL-37	2	2	3	7	4	3	3
MCL-33	3	5	2	4	8	5	2
IA2268	2	2	3	7	4	3	3
GROUP4-1	2	2	3	7	4	3	3
GROUP4-4	2	2	3	7	4	3	3
MCL-40	2	2	3	3	4	3	3
GROUP7-13	1	1	1	1	4	4	4
UNMC-20	1	2	3	7	4	3	3
UNMC-69	3	5	6	4	8	5	4
SPECS-3158	3	4	5	6	6	5	8
IA4227	3	4	2	5	8	5	2
GROUP6-4	1	1	1	4	8	1	1
GROUP6-3	2	2	3	7	4	5	4
UNMC-28	1	1	1	1	7	8	1
SPECS-3157	3	5	6	4	8	5	4
MCL-39	2	2	3	7	4	3	3
MCL-42	2	3	4	6	2	9	7
UNMC-90	1	2	3	7	1	1	1
UNMC-48	3	5	6	4	5	4	4
GROUP7-6	2	2	3	7	4	3	3
GROUP5-4	3	5	6	4	5	4	4
IA68	3	3	4	3	2	4	4
GROUP7-11	4	1	6	4	5	4	10
UNMC-6	3	1	4	3	2	4	7
SC86-6	2	3	4	3	2	9	7
IA4885	2	3	4	3	2	9	7
UNMC-55	2	3	4	3	2	9	4
UNMC-47	4	4	5	2	3	6	5
UNMC-87	3	4	5	5	8	5	2
GROUP7-9	3	4	2	5	8	5	2
GROUP7-20	4	4	5	2	5	6	6
GROUP5-10	4	4	5	2	6	6	8
UNMC-64	1	1	1	1	1	2	9
IA2745	2	2	3	7	4	3	3
HUMC4	2	2	5	2	4	6	6
UNMC-79-C1	4	4	5	6	6	7	8
IA2084	3	4	5	5	8	5	2
IA4203	4	4	5	2	6	7	8
IA1147	3	5	6	4	8	4	4
UNMC-61	3	3	4	4	2	5	4
MCL-128	1	1	1	1	7	8	10
GROUP7-14	2	3	4	3	2	9	7
GROUP4-6	3	5	6	4	5	4	4
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	3	7	4	3	3
MCL-35	1	1	1	1	7	8	10
MCL-75	3	5	6	4	8	5	4
UNMC-24	2	3	4	3	2	9	7
M47-023	2	3	4	3	2	9	7
UNMC-86	2	4	5	5	3	6	5
GROUP5-1	4	4	5	2	3	2	8
GROUP5-5	2	4	5	2	3	2	3
UNMC-8	1	1	2	4	8	1	2
GROUP6-1	1	1	1	1	7	2	9
UNMC-23	1	1	1	1	7	2	9
MCL-71	1	1	1	1	7	8	10
IA4289	2	4	5	2	3	2	9
S08-1	2	3	4	3	2	9	7
UNMC-84	2	3	4	3	2	9	7
SC02-11	3	5	6	4	5	4	4
UNMC-44	1	1	1	3	2	9	9
M47-022	2	3	4	3	2	9	4
BC04	2	3	4	3	2	9	7
HUMC-9	1	1	1	1	7	2	9
GROUP7-22	2	2	3	3	4	3	3
M47-3	1	1	1	3	7	3	9
UNMC-51	2	3	4	3	2	9	7
GROUP4-3	4	4	5	5	3	6	5
WCM045	3	4	5	2	3	5	4
UNMC-31	1	1	1	1	1	1	1
GROUP7-5	3	4	5	5	3	6	5
GROUP4-8	3	4	5	5	8	6	5
UNMC-97	3	5	2	5	8	5	2
HUMC1	1	2	5	7	3	6	5
MCL-61	1	1	1	1	1	1	1
S87-4	4	4	5	5	3	6	5
UNMC-85	2	2	5	2	3	6	5
SC08-2	2	4	5	7	4	6	3
S06-166	4	4	5	6	6	7	8
IA2334	4	4	5	5	3	6	5
MCL-122	4	4	5	5	3	6	5
GROUP5-3	2	2	4	2	4	6	3
GROUP5-7	2	4	1	2	3	6	5
S89-9	4	4	5	6	6	7	8
GROUP4-5	1	1	1	1	1	1	1
M47-025	2	2	3	7	4	3	3
IA834	2	2	3	3	4	3	3
HUMC-12	1	1	3	1	1	1	1
