membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	2	2	1
HUMC-8	2	3	2	3	3	3	2
UNMC-81	3	4	3	4	4	4	3
UNMC-18	1	2	1	2	2	2	1
HUMC-7	1	2	4	2	5	5	4
UNMC-16	4	1	2	5	3	3	5
UNMC-7	2	5	5	3	6	6	3
S92-5	4	3	6	6	7	7	6
UNMC-33	1	2	4	3	5	5	4
WCM062	3	1	1	1	1	1	1
GROUP4-9	4	3	2	7	3	3	2
UNMC-68-A2	1	2	4	2	2	2	5
M47-024	3	5	1	5	1	2	1
SPECS-3163	4	3	2	7	3	3	5
UNMC-5	4	1	2	1	3	3	5
S94-7	4	3	2	7	3	3	2
GROUP7-1	4	3	2	7	3	3	7
M47-027	4	3	2	7	3	3	2
SPECS-3155	4	3	2	7	3	3	8
GROUP7-15	3	5	1	5	8	8	8
WCM032	3	2	3	4	2	2	9
HUMC3	3	1	1	1	1	1	1
IA04	4	2	6	6	7	7	6
HUMC-15	2	4	5	3	6	6	3
IA1857	4	3	6	6	7	7	6
GROUP6-2	4	4	3	4	4	9	9
GROUP5-9	1	3	2	7	3	3	7
GROUP4-2	4	3	2	5	3	3	5
UNMC-62	4	3	6	6	7	7	6
SPECS-1917	4	3	6	7	7	7	6
IA2852	4	3	6	6	7	7	6
MCL-38	3	5	1	5	8	8	8
GROUP5-6	4	3	2	7	3	3	5
MCL-138	1	2	4	2	2	2	10
GROUP4-7	4	3	2	7	3	3	2
MCL-98	3	5	1	5	8	8	8
GROUP7-17	4	3	2	7	3	3	2
M47-029	4	3	2	7	3	3	2
M22-51	4	3	2	7	3	3	5
HUMC-6	4	1	2	7	3	3	7
S03-3	3	1	1	1	1	1	1
MCL-14	4	3	6	6	7	7	6
MCL-37	2	3	5	3	6	6	3
MCL-33	1	2	4	2	2	2	10
IA2268	4	3	2	7	3	3	2
GROUP4-1	4	3	2	7	3	3	5
GROUP4-4	4	3	2	3	3	3	2
MCL-40	4	3	2	7	3	3	2
GROUP7-13	3	1	1	1	1	1	9
UNMC-20	4	3	2	7	3	3	5
UNMC-69	4	2	3	4	4	4	9
SPECS-3158	4	3	5	7	3	6	3
IA4227	1	2	4	2	2	2	10
GROUP6-4	3	1	1	1	1	1	1
GROUP6-3	4	3	2	7	3	3	5
UNMC-28	3	1	1	1	1	1	1
SPECS-3157	1	2	3	4	4	4	9
MCL-39	4	3	2	7	3	3	2
MCL-42	2	5	5	3	6	6	3
UNMC-90	3	3	1	1	1	1	1
UNMC-48	4	4	2	7	3	3	9
GROUP7-6	4	3	2	7	3	3	2
GROUP5-4	3	4	3	4	4	4	9
IA68	3	4	3	3	4	9	4
GROUP7-11	3	4	3	5	4	4	9
UNMC-6	2	4	2	6	3	3	6
SC86-6	2	5	4	3	2	6	3
IA4885	2	5	2	3	6	6	2
UNMC-55	3	4	3	3	4	9	3
UNMC-47	1	2	4	2	5	5	4
UNMC-87	1	2	4	2	2	2	4
GROUP7-9	1	2	4	2	2	5	10
GROUP7-20	1	2	4	2	5	5	4
GROUP5-10	1	2	4	2	5	5	4
UNMC-64	3	1	1	1	1	1	1
IA2745	1	2	4	5	5	3	4
HUMC4	1	2	4	2	5	5	4
UNMC-79-C1	2	5	5	3	2	6	3
IA2084	1	2	4	2	2	2	4
IA4203	1	2	4	2	5	2	4
IA1147	4	4	3	4	4	4	9
UNMC-61	1	2	4	2	5	5	4
MCL-128	3	5	1	5	8	8	8
GROUP7-14	2	5	2	3	3	3	2
GROUP4-6	3	4	3	4	4	4	9
GROUP7-2	3	1	1	1	1	1	1
HUMC5	4	3	2	7	3	3	2
MCL-35	4	3	2	5	8	8	8
MCL-75	4	4	6	4	4	9	3
UNMC-24	2	4	4	3	6	9	3
M47-023	2	5	2	3	2	2	2
UNMC-86	4	3	6	6	7	7	6
GROUP5-1	1	5	4	2	2	2	10
GROUP5-5	4	3	2	7	3	3	2
UNMC-8	3	5	1	2	2	4	10
GROUP6-1	3	5	1	5	2	2	10
UNMC-23	3	5	1	5	8	2	1
MCL-71	3	5	1	5	8	8	8
IA4289	1	5	4	2	2	2	5
S08-1	2	5	2	3	3	6	2
UNMC-84	2	5	2	3	3	6	2
SC02-11	3	4	3	4	4	4	9
UNMC-44	3	5	1	3	2	2	10
M47-022	2	5	2	3	3	6	3
BC04	2	5	5	3	6	6	3
HUMC-9	3	2	1	1	6	9	3
GROUP7-22	1	3	2	7	3	3	7
M47-3	4	3	6	6	7	7	3
UNMC-51	2	5	5	3	6	9	3
GROUP4-3	4	3	6	6	7	7	6
WCM045	1	2	4	2	7	5	4
UNMC-31	3	1	1	1	1	1	1
GROUP7-5	1	2	4	2	5	5	4
GROUP4-8	1	2	4	2	2	5	4
UNMC-97	1	2	4	2	2	4	10
HUMC1	1	2	4	2	5	5	4
MCL-61	3	1	1	1	1	1	1
S87-4	4	3	6	6	7	7	6
UNMC-85	4	3	2	7	3	3	6
SC08-2	4	3	6	6	7	7	6
S06-166	2	3	2	7	3	6	2
IA2334	4	3	6	6	7	7	6
MCL-122	4	3	6	6	7	7	6
GROUP5-3	3	1	1	1	1	1	1
GROUP5-7	3	3	1	5	8	8	8
S89-9	4	4	3	4	7	7	10
GROUP4-5	3	1	1	1	1	1	1
M47-025	4	3	2	7	3	3	2
IA834	4	3	2	7	3	3	2
HUMC-12	3	1	1	1	1	1	1
UNMC-88	3	1	1	1	1	1	1
GROUP4-11	3	2	4	4	2	2	9
UNMC-39	3	1	1	1	1	1	1
MCL-25	1	2	4	4	3	7	7
HUMC-10	3	4	3	4	4	4	9
GROUP7-19	3	4	3	4	4	4	9
GROUP5-8	4	4	3	7	2	2	10
SPECS-3164	2	5	4	3	2	2	3
UNMC-71-A5	2	5	4	3	2	2	3
MCL-24	3	5	1	5	8	8	8
UNMC-37	3	5	1	5	8	8	8
IA-02	4	4	2	5	8	4	9
GROUP7-3	4	2	3	4	4	4	9
S03-8	4	4	3	4	7	7	10
GROUP5-2	3	1	1	1	1	1	1
GROUP4-10	4	2	6	1	4	9	3
MCL-45	4	3	2	7	3	3	2
MCL-109	3	5	1	5	8	8	8
SC01-10	3	5	1	5	8	8	8
WCM041	1	2	4	3	2	2	7
MCL-146	1	2	4	3	2	2	7
MCL-126	4	3	2	7	3	3	7
