membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
M47-022	2	2	3	3	3	3	2
BC04	2	4	3	3	3	3	2
HUMC-9	1	1	2	4	1	2	8
GROUP7-22	2	3	5	4	5	7	6
M47-3	1	2	3	4	1	3	4
UNMC-51	2	2	3	3	3	3	2
GROUP4-3	3	5	6	4	5	5	4
WCM045	3	5	6	4	5	7	4
UNMC-31	4	2	3	3	2	9	1
GROUP7-5	3	5	6	4	5	5	4
GROUP4-8	4	5	4	4	5	4	4
UNMC-97	4	3	4	2	4	4	3
HUMC1	3	2	2	4	5	7	4
MCL-61	4	2	3	3	2	9	1
S87-4	3	5	6	6	8	8	9
UNMC-85	2	2	3	3	6	5	7
SC08-2	3	5	6	6	8	8	9
S06-166	3	5	6	6	8	8	9
IA2334	3	5	4	2	5	2	4
MCL-122	3	5	4	2	5	2	4
GROUP5-3	1	1	1	1	1	6	8
GROUP5-7	1	1	1	1	1	1	10
S89-9	3	5	6	6	8	8	9
GROUP4-5	1	1	1	3	1	9	1
M47-025	2	2	3	3	6	3	7
IA834	2	2	3	3	6	3	7
HUMC-12	4	2	1	2	2	4	1
UNMC-88	1	1	1	1	1	1	10
GROUP4-11	4	3	4	2	4	4	3
UNMC-39	4	2	3	3	2	9	1
MCL-25	4	3	4	2	4	4	4
HUMC-10	4	5	6	6	4	8	9
GROUP7-19	1	3	4	2	4	4	3
GROUP5-8	2	2	2	5	6	6	5
SPECS-3164	2	4	5	4	5	2	6
UNMC-71-A5	3	5	6	4	5	7	6
MCL-24	1	1	1	1	1	1	10
UNMC-37	1	1	1	1	1	1	10
IA-02	1	1	1	1	6	3	3
GROUP7-3	4	3	4	2	4	4	3
S03-8	3	5	4	2	5	2	4
GROUP5-2	2	2	2	5	2	9	5
GROUP4-10	4	3	4	2	4	4	3
MCL-45	1	1	3	3	6	3	7
MCL-109	1	1	1	1	1	1	10
SC01-10	1	1	1	1	1	1	10
WCM041	3	5	6	4	5	7	6
MCL-146	2	3	5	4	5	7	6
MCL-126	3	5	6	6	8	8	9
