membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	1	2	2	2
HUMC-8	2	3	3	2	3	3	3
UNMC-81	1	1	1	3	4	4	3
UNMC-18	2	2	1	4	5	1	1
HUMC-7	3	4	4	4	6	5	4
UNMC-16	2	3	3	5	7	6	1
UNMC-7	3	4	5	6	4	4	3
S92-5	1	4	2	1	2	7	5
UNMC-33	3	4	4	7	5	5	6
WCM062	2	3	3	5	7	6	7
GROUP4-9	2	3	3	2	3	3	8
UNMC-68-A2	3	4	2	6	6	7	9
M47-024	1	4	5	6	4	7	9
SPECS-3163	2	4	3	6	6	7	9
UNMC-5	2	2	3	5	7	6	7
S94-7	2	4	3	6	6	7	9
GROUP7-1	2	3	3	2	3	3	8
M47-027	2	3	3	2	3	3	3
SPECS-3155	3	4	2	6	6	7	9
GROUP7-15	1	1	1	3	1	8	2
WCM032	3	4	2	1	2	2	2
HUMC3	2	2	3	5	7	6	8
IA04	2	4	6	7	5	1	4
HUMC-15	2	3	5	3	4	6	3
IA1857	2	3	1	5	5	6	7
GROUP6-2	3	4	2	6	6	7	9
GROUP5-9	2	4	6	6	2	7	5
GROUP4-2	2	3	1	5	7	6	7
UNMC-62	2	3	4	5	8	9	7
SPECS-1917	2	4	2	6	6	7	9
IA2852	2	3	6	7	5	6	7
MCL-38	1	1	1	3	4	8	3
GROUP5-6	2	3	3	5	7	6	7
MCL-138	1	2	2	1	2	2	1
GROUP4-7	2	3	6	5	5	3	7
MCL-98	1	1	1	3	1	8	2
GROUP7-17	2	3	3	2	3	3	8
M47-029	2	4	6	7	3	1	8
M22-51	2	3	3	5	7	6	7
HUMC-6	2	2	6	5	7	6	7
S03-3	2	2	3	5	7	6	7
MCL-14	2	3	3	5	7	6	7
MCL-37	2	4	6	5	5	6	7
MCL-33	1	2	2	1	2	2	4
IA2268	2	3	3	2	3	3	8
GROUP4-1	2	3	1	5	7	6	7
GROUP4-4	2	3	3	2	3	3	8
MCL-40	2	3	3	2	3	3	8
GROUP7-13	1	2	5	5	7	2	1
UNMC-20	2	3	6	5	7	6	7
UNMC-69	1	2	2	1	2	2	3
SPECS-3158	2	4	2	6	6	7	9
IA4227	1	4	2	7	5	1	4
GROUP6-4	1	2	1	1	1	2	1
GROUP6-3	2	3	3	5	7	6	7
UNMC-28	1	1	1	3	1	7	9
SPECS-3157	1	2	2	1	2	2	4
MCL-39	2	3	3	5	7	6	7
MCL-42	3	1	5	3	4	4	3
UNMC-90	2	2	3	5	7	3	1
UNMC-48	2	4	6	7	5	1	4
GROUP7-6	2	3	3	7	5	3	7
GROUP5-4	1	2	3	1	7	2	9
IA68	4	5	5	2	6	4	3
GROUP7-11	1	1	1	3	1	8	9
UNMC-6	2	3	3	2	3	3	8
SC86-6	4	1	5	3	4	4	3
IA4885	2	3	5	2	4	4	3
UNMC-55	1	1	5	3	4	4	3
UNMC-47	3	4	4	4	6	5	6
UNMC-87	3	4	4	4	6	5	4
