membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	1	2
HUMC-8	2	2	2	2	2	2	1
UNMC-81	3	3	3	3	3	3	3
UNMC-18	3	3	4	3	4	1	4
HUMC-7	4	4	5	4	5	4	5
UNMC-16	3	3	4	3	4	5	2
UNMC-7	4	4	6	4	6	6	5
S92-5	3	3	5	3	7	3	3
UNMC-33	2	2	6	2	8	7	6
WCM062	2	2	2	2	2	5	2
GROUP4-9	2	2	2	2	2	2	7
UNMC-68-A2	2	4	2	4	8	8	5
M47-024	2	4	6	4	8	8	5
SPECS-3163	2	4	2	4	8	8	5
UNMC-5	2	2	2	2	2	5	2
S94-7	2	4	2	4	8	8	5
GROUP7-1	2	2	2	2	2	2	7
M47-027	2	2	2	2	2	2	7
SPECS-3155	4	4	6	4	8	8	5
GROUP7-15	1	1	1	1	1	2	8
WCM032	3	3	3	3	3	3	9
HUMC3	2	2	4	5	2	9	1
IA04	2	2	6	2	8	7	6
HUMC-15	3	3	4	3	4	3	4
IA1857	2	2	6	6	7	3	3
GROUP6-2	3	3	3	3	3	3	4
GROUP5-9	2	2	6	2	8	7	6
GROUP4-2	2	1	4	2	2	5	2
UNMC-62	2	2	6	6	7	3	3
SPECS-1917	2	2	2	6	2	8	7
IA2852	2	2	2	6	2	7	6
MCL-38	1	1	1	1	1	1	8
GROUP5-6	2	2	2	2	2	5	2
MCL-138	3	3	4	3	4	3	4
GROUP4-7	3	3	4	3	2	7	4
MCL-98	1	1	1	1	1	1	8
GROUP7-17	2	2	2	2	2	2	7
M47-029	2	2	6	2	8	7	7
M22-51	2	2	4	2	2	5	2
HUMC-6	2	2	2	2	2	5	2
S03-3	2	2	2	5	2	5	1
MCL-14	2	1	2	6	7	9	1
MCL-37	2	2	6	2	6	6	10
MCL-33	3	3	4	3	4	3	4
IA2268	2	2	2	2	2	2	4
GROUP4-1	3	3	4	3	4	5	4
GROUP4-4	2	2	2	2	2	2	2
MCL-40	2	2	2	2	8	7	7
GROUP7-13	2	2	1	7	2	9	1
UNMC-20	3	3	4	3	4	3	2
UNMC-69	3	3	4	3	4	3	9
SPECS-3158	3	3	4	3	4	8	4
IA4227	4	4	6	2	8	3	9
GROUP6-4	3	3	4	3	4	3	4
GROUP6-3	3	3	4	3	4	3	4
UNMC-28	1	1	1	1	1	1	8
SPECS-3157	3	3	4	7	3	3	9
MCL-39	2	2	2	2	2	5	2
MCL-42	4	5	6	4	6	6	10
UNMC-90	2	2	2	5	2	9	1
UNMC-48	2	2	6	2	8	7	6
GROUP7-6	2	2	2	2	2	2	2
GROUP5-4	3	3	3	7	3	3	9
IA68	3	3	3	3	3	3	3
GROUP7-11	1	3	3	1	3	3	8
UNMC-6	2	2	2	7	2	3	3
SC86-6	4	1	6	4	6	6	10
IA4885	2	2	2	2	6	2	10
UNMC-55	4	4	6	4	6	6	5
UNMC-47	4	4	6	4	5	4	5
UNMC-87	4	4	5	4	5	4	5
GROUP7-9	4	4	2	2	2	2	7
GROUP7-20	4	1	5	4	5	4	5
GROUP5-10	4	1	5	4	5	4	5
UNMC-64	1	2	1	1	2	1	1
IA2745	1	1	1	1	1	1	2
HUMC4	4	1	5	4	5	4	5
UNMC-79-C1	4	4	6	4	8	6	5
IA2084	1	1	1	1	1	4	5
IA4203	4	4	6	4	5	7	5
IA1147	3	3	4	3	4	3	4
UNMC-61	3	3	4	3	4	3	4
MCL-128	1	1	1	1	1	1	8
GROUP7-14	2	1	2	5	2	2	10
GROUP4-6	3	3	3	7	3	3	9
GROUP7-2	2	5	2	5	2	2	8
HUMC5	2	2	2	2	2	2	7
MCL-35	1	1	1	1	1	1	8
MCL-75	3	3	4	3	4	3	4
UNMC-24	2	5	4	5	6	2	10
M47-023	2	2	2	2	2	2	10
UNMC-86	2	1	2	6	5	9	1
GROUP5-1	4	4	6	4	8	4	5
GROUP5-5	2	2	2	2	2	2	7
UNMC-8	3	3	3	7	3	3	9
GROUP6-1	1	1	1	1	1	1	8
UNMC-23	1	1	1	1	1	1	8
MCL-71	1	1	1	1	1	1	8
IA4289	3	3	5	3	7	9	9
S08-1	2	5	2	5	6	2	10
UNMC-84	2	5	2	5	6	2	10
SC02-11	3	3	3	7	3	3	9
UNMC-44	4	1	1	1	7	7	6
M47-022	2	5	3	5	3	2	10
BC04	4	5	6	4	6	6	10
HUMC-9	1	1	3	3	3	2	8
GROUP7-22	2	2	6	2	8	7	6
M47-3	4	1	5	6	7	9	6
UNMC-51	3	5	4	5	6	2	10
GROUP4-3	4	4	6	6	5	4	5
WCM045	4	4	6	6	8	4	5
UNMC-31	2	2	2	5	2	9	1
GROUP7-5	4	4	5	5	5	4	5
GROUP4-8	4	4	5	5	5	4	5
UNMC-97	3	3	3	7	3	9	9
HUMC1	2	4	5	5	6	2	10
MCL-61	2	2	5	5	2	9	1
S87-4	4	4	6	4	8	4	5
UNMC-85	2	2	2	2	2	2	7
SC08-2	2	4	6	6	8	7	6
S06-166	4	4	6	4	8	6	5
IA2334	4	4	6	6	8	7	6
MCL-122	4	4	5	6	7	7	6
GROUP5-3	2	2	2	2	2	5	2
GROUP5-7	1	1	5	1	5	4	5
S89-9	4	4	6	4	8	8	5
GROUP4-5	2	2	1	5	2	9	1
M47-025	2	2	2	2	2	5	7
IA834	2	2	2	2	2	2	7
HUMC-12	2	3	4	5	2	9	1
UNMC-88	2	2	1	5	2	9	1
GROUP4-11	3	3	3	7	3	3	9
UNMC-39	2	2	2	5	2	9	1
MCL-25	3	3	3	3	7	3	9
HUMC-10	3	3	6	4	3	3	9
GROUP7-19	3	3	4	1	3	3	9
GROUP5-8	2	2	2	2	2	5	2
SPECS-3164	2	2	6	2	8	7	6
UNMC-71-A5	4	4	6	4	8	8	6
MCL-24	1	1	1	1	1	1	8
UNMC-37	1	1	1	1	1	1	8
IA-02	3	3	1	1	1	3	9
GROUP7-3	3	3	3	7	3	3	9
S03-8	3	3	5	3	7	9	9
GROUP5-2	2	2	2	5	2	5	1
GROUP4-10	3	3	4	3	4	3	4
MCL-45	2	2	2	2	2	2	7
MCL-109	1	1	1	1	1	1	8
SC01-10	1	1	1	1	1	1	8
WCM041	4	4	6	4	8	8	5
MCL-146	3	3	5	3	7	9	9
MCL-126	2	2	2	2	8	7	6
