membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	1	1	2	2
HUMC-8	2	2	1	2	2	1	1
UNMC-81	3	1	3	2	3	3	3
UNMC-18	1	1	1	3	4	4	4
HUMC-7	4	3	4	4	5	5	5
UNMC-16	3	4	5	5	6	4	6
UNMC-7	3	3	3	2	3	3	3
S92-5	2	2	6	3	7	6	7
UNMC-33	4	3	4	4	8	5	5
WCM062	2	2	5	3	6	4	4
GROUP4-9	2	2	5	3	4	4	4
UNMC-68-A2	2	2	6	3	4	4	8
M47-024	2	5	3	2	3	6	2
SPECS-3163	2	2	6	3	4	4	8
UNMC-5	2	2	5	3	6	4	4
S94-7	2	2	5	3	6	4	4
GROUP7-1	2	2	5	3	4	4	4
M47-027	2	2	5	3	6	4	4
SPECS-3155	2	2	5	3	6	4	7
GROUP7-15	1	1	2	1	1	2	7
WCM032	4	3	6	6	7	4	2
HUMC3	1	4	1	5	2	4	6
IA04	2	2	5	3	6	6	7
HUMC-15	3	4	3	2	6	3	3
IA1857	2	2	5	3	6	6	7
GROUP6-2	2	2	6	5	6	7	6
GROUP5-9	2	2	5	3	4	4	4
GROUP4-2	2	2	5	5	6	4	4
UNMC-62	2	2	6	3	5	4	7
SPECS-1917	2	2	6	3	4	4	8
IA2852	2	2	6	7	5	8	8
MCL-38	1	1	2	1	1	9	3
GROUP5-6	2	2	5	3	6	4	4
MCL-138	1	4	1	5	2	1	1
GROUP4-7	2	2	5	3	6	4	4
MCL-98	1	1	2	1	1	9	9
GROUP7-17	2	2	5	3	6	4	4
M47-029	4	2	5	3	6	6	7
M22-51	2	2	5	3	6	4	4
HUMC-6	2	2	5	3	6	4	1
S03-3	2	4	1	5	2	4	1
MCL-14	2	3	6	7	7	8	8
MCL-37	2	2	5	3	6	6	3
MCL-33	1	4	1	5	2	1	1
IA2268	2	2	5	3	6	4	4
GROUP4-1	2	2	5	5	6	4	4
GROUP4-4	2	2	5	3	6	4	4
MCL-40	2	2	5	3	6	6	7
GROUP7-13	1	4	1	5	2	1	1
UNMC-20	2	4	5	5	6	4	4
UNMC-69	3	4	1	5	4	3	3
SPECS-3158	2	2	5	3	4	3	3
IA4227	2	2	6	3	4	4	8
GROUP6-4	1	4	1	5	2	1	1
GROUP6-3	2	2	5	5	6	4	6
UNMC-28	1	1	3	2	1	9	9
SPECS-3157	2	2	6	3	7	4	7
MCL-39	2	2	5	3	6	4	4
MCL-42	3	5	3	2	3	3	3
UNMC-90	2	2	5	5	6	4	1
UNMC-48	2	2	5	3	6	6	7
GROUP7-6	2	2	5	3	6	4	4
GROUP5-4	1	4	1	5	7	7	2
IA68	4	3	3	2	3	2	3
GROUP7-11	1	1	2	1	1	9	9
UNMC-6	4	2	5	6	6	6	7
SC86-6	3	5	3	2	3	3	3
IA4885	3	5	3	2	3	3	3
UNMC-55	3	5	3	2	3	2	3
UNMC-47	4	3	4	4	8	5	5
UNMC-87	4	3	4	4	8	5	5
GROUP7-9	4	3	4	4	8	2	5
GROUP7-20	4	3	4	4	8	5	5
GROUP5-10	4	3	4	4	8	5	2
UNMC-64	4	4	1	5	2	1	1
IA2745	4	3	5	3	4	4	4
HUMC4	4	3	4	4	8	5	5
UNMC-79-C1	3	3	3	2	3	3	3
IA2084	4	3	4	1	8	5	5
IA4203	4	3	4	4	8	5	5
IA1147	3	4	3	5	6	7	6
UNMC-61	2	2	1	3	4	4	4
MCL-128	1	1	2	1	1	9	9
GROUP7-14	3	5	3	2	3	1	3
GROUP4-6	1	4	1	2	2	2	7
GROUP7-2	1	4	1	5	2	1	1
HUMC5	2	2	5	3	4	4	4
MCL-35	1	1	2	1	1	9	9
MCL-75	4	3	4	4	5	8	10
UNMC-24	3	5	3	2	3	2	3
M47-023	3	5	3	2	3	2	3
UNMC-86	2	2	6	7	5	8	8
GROUP5-1	4	3	4	7	8	8	2
GROUP5-5	4	3	4	7	8	8	2
UNMC-8	1	1	2	2	3	9	9
GROUP6-1	1	1	2	1	1	9	9
UNMC-23	1	1	2	1	1	9	9
MCL-71	1	1	2	1	1	9	9
IA4289	4	3	4	7	8	2	2
S08-1	3	5	3	2	4	3	3
UNMC-84	3	5	3	2	3	3	3
SC02-11	3	5	3	2	3	3	3
UNMC-44	1	1	2	1	1	2	3
M47-022	3	5	3	2	3	3	3
BC04	3	5	3	2	3	3	3
HUMC-9	4	3	4	6	7	8	2
GROUP7-22	2	2	5	3	4	4	4
M47-3	4	3	4	7	8	8	8
UNMC-51	3	5	3	2	3	3	3
GROUP4-3	4	3	4	7	5	8	8
WCM045	4	2	4	4	5	4	5
UNMC-31	1	4	1	5	2	1	1
GROUP7-5	4	3	4	4	8	7	5
GROUP4-8	4	3	4	4	5	7	8
UNMC-97	1	4	1	4	2	1	1
HUMC1	3	3	4	4	8	2	5
MCL-61	1	4	1	4	2	1	1
S87-4	2	2	6	7	5	8	8
UNMC-85	2	2	6	3	5	8	2
SC08-2	2	2	6	3	4	4	8
S06-166	2	2	6	3	4	4	8
IA2334	2	2	6	7	5	8	8
MCL-122	2	2	6	7	5	8	8
GROUP5-3	4	3	1	5	8	4	2
GROUP5-7	4	3	4	1	8	8	2
S89-9	2	2	6	3	4	4	8
GROUP4-5	1	4	1	5	2	1	1
M47-025	2	2	6	3	4	4	4
IA834	2	2	6	3	4	4	8
HUMC-12	1	4	1	5	2	1	1
UNMC-88	1	4	1	5	2	1	1
GROUP4-11	2	3	6	7	7	8	8
UNMC-39	1	4	1	5	2	1	1
MCL-25	1	4	1	4	7	7	1
HUMC-10	1	1	3	2	3	3	3
GROUP7-19	1	1	4	1	1	9	9
GROUP5-8	2	2	5	3	4	4	4
SPECS-3164	4	2	4	3	8	5	5
UNMC-71-A5	4	3	4	1	1	8	2
MCL-24	1	1	2	1	1	9	9
UNMC-37	1	1	2	1	1	9	9
IA-02	1	1	2	5	6	9	9
GROUP7-3	1	4	1	5	2	1	1
S03-8	4	3	4	4	5	8	10
GROUP5-2	1	4	1	5	2	4	1
GROUP4-10	1	4	1	5	2	7	1
MCL-45	4	3	4	4	5	8	10
MCL-109	1	1	2	1	1	9	9
SC01-10	2	2	6	3	4	4	8
WCM041	4	3	4	4	8	5	5
MCL-146	4	3	4	4	5	8	10
MCL-126	2	2	6	3	4	4	8
