membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	2	3	3	3	2	3	1
UNMC-81	3	3	4	4	3	4	3
UNMC-18	2	2	2	2	2	1	4
HUMC-7	2	4	5	5	4	5	5
UNMC-16	2	2	2	2	5	2	2
UNMC-7	1	4	5	6	6	4	3
S92-5	4	5	6	7	7	6	6
UNMC-33	2	4	5	5	5	7	7
WCM062	2	2	2	2	2	2	2
GROUP4-9	2	2	2	2	5	2	2
UNMC-68-A2	4	5	6	2	5	6	8
M47-024	1	1	6	7	5	6	8
SPECS-3163	2	2	2	2	5	2	8
UNMC-5	2	2	2	2	2	2	2
S94-7	2	3	4	4	3	8	9
GROUP7-1	2	2	2	2	5	2	2
M47-027	2	2	2	2	5	2	2
SPECS-3155	1	1	1	1	1	1	4
GROUP7-15	1	1	1	1	1	1	4
WCM032	4	5	6	5	3	6	10
HUMC3	2	2	2	2	2	2	2
IA04	2	4	2	5	5	7	8
HUMC-15	2	3	4	4	3	8	9
IA1857	4	4	6	7	8	6	8
GROUP6-2	2	3	4	4	3	8	9
GROUP5-9	4	5	6	7	7	6	6
GROUP4-2	1	1	1	1	1	1	4
UNMC-62	4	4	6	7	8	5	5
SPECS-1917	4	4	6	7	8	5	5
IA2852	4	4	6	7	8	5	5
MCL-38	1	1	1	1	1	1	4
GROUP5-6	2	2	2	2	5	2	2
MCL-138	2	3	3	4	2	3	1
GROUP4-7	2	3	2	4	3	8	9
MCL-98	1	1	1	1	1	1	4
GROUP7-17	2	2	2	2	5	2	2
M47-029	2	4	2	5	5	7	7
M22-51	2	2	2	2	5	2	2
HUMC-6	2	2	2	2	2	3	2
S03-3	1	3	3	3	2	3	1
MCL-14	4	5	6	3	8	3	5
MCL-37	2	4	2	6	5	4	3
MCL-33	2	3	4	4	3	8	9
IA2268	2	3	4	4	3	8	9
GROUP4-1	2	2	2	2	5	2	2
GROUP4-4	2	4	2	5	5	2	7
MCL-40	2	4	2	5	5	7	7
GROUP7-13	1	3	3	3	2	3	1
UNMC-20	2	4	2	5	5	2	3
UNMC-69	2	3	4	4	3	8	9
SPECS-3158	2	3	4	2	3	8	9
IA4227	2	4	2	5	4	7	7
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	2	3	4	4	3	8	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	2	3	4	4	3	8	9
MCL-39	2	2	2	2	5	2	2
MCL-42	3	5	4	6	6	4	3
UNMC-90	2	2	3	3	2	3	1
UNMC-48	2	4	2	5	5	7	7
GROUP7-6	2	4	2	5	5	2	7
GROUP5-4	3	3	3	4	3	3	10
IA68	3	3	4	4	3	4	3
GROUP7-11	1	1	1	1	1	1	4
UNMC-6	1	4	1	1	8	1	8
SC86-6	3	5	5	7	6	5	3
IA4885	3	5	4	6	6	4	3
UNMC-55	1	4	5	4	6	7	3
UNMC-47	2	4	5	5	4	5	5
UNMC-87	2	4	5	5	4	5	5
GROUP7-9	2	4	5	5	4	7	5
GROUP7-20	2	4	5	5	4	5	5
GROUP5-10	4	4	5	5	4	5	5
UNMC-64	1	3	3	3	2	3	1
IA2745	1	4	1	1	1	7	4
HUMC4	2	2	5	5	5	2	5
UNMC-79-C1	3	4	5	6	6	7	3
IA2084	2	4	5	5	4	7	7
IA4203	2	4	5	5	4	5	7
IA1147	2	3	4	4	3	8	9
UNMC-61	2	3	4	4	3	8	9
MCL-128	1	1	1	1	1	1	4
GROUP7-14	1	1	1	1	1	1	4
GROUP4-6	3	3	3	4	8	3	8
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	2	2	5	2	8
MCL-35	1	1	1	1	1	1	4
MCL-75	2	3	4	4	3	8	9
UNMC-24	3	3	4	7	8	4	8
M47-023	4	4	5	7	8	5	8
UNMC-86	4	4	6	7	8	5	5
GROUP5-1	4	5	6	7	7	6	6
GROUP5-5	4	5	6	7	8	6	8
UNMC-8	1	1	1	1	1	1	4
GROUP6-1	1	5	1	1	8	1	6
UNMC-23	1	1	1	1	1	1	4
MCL-71	1	1	1	1	1	1	4
IA4289	4	5	6	7	8	6	8
S08-1	3	5	3	6	6	4	3
UNMC-84	3	5	3	6	6	4	3
SC02-11	3	3	4	4	3	8	9
UNMC-44	1	1	1	1	1	1	4
M47-022	3	3	4	4	3	4	3
BC04	3	5	4	6	6	4	3
HUMC-9	4	5	6	7	7	6	6
GROUP7-22	4	5	6	7	7	6	6
M47-3	1	5	6	7	8	1	5
UNMC-51	3	5	6	6	7	6	6
GROUP4-3	4	4	6	7	8	5	5
WCM045	2	4	6	5	4	8	5
UNMC-31	1	3	3	3	2	3	1
GROUP7-5	1	4	5	5	4	5	5
GROUP4-8	2	4	5	5	4	5	5
UNMC-97	2	3	3	3	2	3	1
HUMC1	2	4	6	5	4	5	5
MCL-61	1	3	3	3	2	3	1
S87-4	4	4	6	7	8	5	5
UNMC-85	4	4	6	7	7	6	5
SC08-2	4	4	6	7	7	6	5
S06-166	3	5	5	6	5	4	3
IA2334	4	4	6	7	8	5	5
MCL-122	4	4	6	7	8	5	5
GROUP5-3	1	1	1	1	1	5	3
GROUP5-7	1	1	1	1	1	1	4
S89-9	4	5	6	7	7	6	6
GROUP4-5	1	3	3	3	2	3	1
M47-025	4	5	6	7	8	6	6
IA834	2	4	2	5	5	2	2
HUMC-12	1	3	3	3	2	3	1
UNMC-88	1	1	1	1	1	3	4
GROUP4-11	4	4	5	7	8	5	10
UNMC-39	1	3	3	3	2	3	1
MCL-25	2	3	3	4	2	3	10
HUMC-10	1	1	3	1	1	3	4
GROUP7-19	1	1	1	4	3	8	9
GROUP5-8	4	5	6	7	8	6	6
SPECS-3164	3	4	5	5	5	5	7
UNMC-71-A5	3	4	5	5	5	7	7
MCL-24	1	1	1	1	1	1	4
UNMC-37	1	1	1	1	1	1	4
IA-02	1	1	1	1	1	1	4
GROUP7-3	1	3	3	3	2	3	1
S03-8	3	5	4	5	3	9	5
GROUP5-2	1	3	3	3	2	3	1
GROUP4-10	2	3	4	4	3	8	9
MCL-45	1	1	1	1	1	1	4
MCL-109	1	1	1	1	1	1	4
