membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	2	1	2
HUMC-8	2	2	2	2	3	2	3
UNMC-81	3	3	1	2	1	3	4
UNMC-18	1	1	1	1	1	1	1
HUMC-7	4	4	3	3	2	4	2
UNMC-16	2	2	4	3	4	4	2
UNMC-7	2	3	2	2	5	3	4
S92-5	4	4	5	3	2	5	5
UNMC-33	3	4	2	3	6	4	6
WCM062	2	2	4	4	3	2	3
GROUP4-9	2	2	4	2	3	2	3
UNMC-68-A2	4	4	5	5	7	5	5
M47-024	4	4	4	2	7	5	7
SPECS-3163	4	4	5	5	7	5	5
UNMC-5	2	2	4	4	4	2	3
S94-7	4	4	5	5	7	5	5
GROUP7-1	2	2	4	4	3	2	3
M47-027	2	2	4	4	3	6	3
SPECS-3155	4	4	5	5	7	5	5
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	4	3	3	6	7	2
HUMC3	2	2	4	4	4	2	3
IA04	2	2	4	4	3	2	3
HUMC-15	2	3	2	2	5	3	4
IA1857	2	2	4	4	3	2	3
GROUP6-2	4	4	5	5	7	5	5
GROUP5-9	4	4	5	5	2	5	5
GROUP4-2	2	2	4	4	3	2	3
UNMC-62	4	4	3	3	8	4	8
SPECS-1917	4	4	5	5	7	5	5
IA2852	4	2	3	3	8	4	8
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	2	4	4	3	2	3
MCL-138	1	5	6	1	2	8	9
GROUP4-7	2	2	4	4	3	2	3
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	4	2	3	2	3
M47-029	2	2	4	4	3	2	3
M22-51	2	2	4	4	3	2	3
HUMC-6	2	2	4	4	3	2	3
S03-3	2	2	4	4	4	8	9
MCL-14	2	2	4	4	3	2	3
MCL-37	2	2	4	4	3	2	3
MCL-33	1	1	1	1	4	8	9
IA2268	2	2	4	4	3	2	3
GROUP4-1	2	2	4	2	3	2	3
GROUP4-4	2	2	4	4	3	2	3
MCL-40	2	3	3	3	2	4	8
GROUP7-13	1	5	1	1	4	8	9
UNMC-20	1	2	4	4	3	2	3
UNMC-69	3	5	2	2	6	7	4
SPECS-3158	4	2	5	2	7	5	5
IA4227	4	4	5	5	7	5	5
GROUP6-4	1	1	1	1	1	1	9
GROUP6-3	2	2	4	4	3	2	3
UNMC-28	1	1	1	1	1	1	9
SPECS-3157	4	4	5	5	7	7	5
MCL-39	2	2	4	4	3	2	3
MCL-42	2	3	2	2	5	3	4
UNMC-90	2	2	4	4	4	8	9
UNMC-48	3	5	4	4	6	7	3
GROUP7-6	2	2	4	4	3	2	3
GROUP5-4	3	5	2	6	6	7	6
IA68	2	3	2	2	8	6	7
GROUP7-11	1	1	2	6	6	7	1
UNMC-6	3	5	2	1	8	1	1
SC86-6	2	3	3	3	5	3	4
IA4885	2	3	2	2	5	3	4
UNMC-55	3	3	2	2	5	3	4
UNMC-47	4	4	3	3	2	4	2
UNMC-87	4	4	3	3	2	4	2
GROUP7-9	4	4	3	3	2	4	2
GROUP7-20	3	4	3	3	2	4	2
GROUP5-10	4	4	3	3	2	4	2
UNMC-64	1	1	1	3	4	8	2
IA2745	1	1	4	4	3	2	3
HUMC4	3	4	3	3	2	4	2
UNMC-79-C1	4	4	5	2	2	3	4
IA2084	1	1	3	3	2	4	2
IA4203	4	4	3	3	2	4	2
IA1147	3	5	2	6	6	7	6
UNMC-61	4	4	5	5	7	5	5
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	1	1	5	1	7
GROUP4-6	3	5	2	6	6	7	6
GROUP7-2	1	1	1	1	4	1	9
HUMC5	2	2	4	2	3	6	7
MCL-35	1	1	1	1	1	1	1
MCL-75	4	2	4	7	7	6	7
UNMC-24	2	2	2	2	8	6	7
M47-023	2	3	2	2	8	4	7
UNMC-86	4	4	3	3	8	4	8
GROUP5-1	4	4	5	5	2	5	5
GROUP5-5	2	2	4	7	8	9	10
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	1	8
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	4	7	8	9	10
S08-1	4	4	5	2	5	3	5
UNMC-84	2	3	2	2	5	3	4
SC02-11	4	5	2	5	7	3	5
UNMC-44	1	1	1	1	1	1	1
M47-022	2	3	2	2	5	3	4
BC04	2	3	2	2	5	3	4
HUMC-9	1	4	5	3	2	5	5
GROUP7-22	2	2	5	3	3	2	5
M47-3	1	1	1	1	1	1	1
UNMC-51	2	3	2	2	5	3	7
GROUP4-3	4	4	3	3	8	4	8
WCM045	4	4	3	3	2	4	2
UNMC-31	3	5	2	1	4	8	9
GROUP7-5	4	4	3	3	2	4	2
GROUP4-8	4	4	3	3	2	4	2
UNMC-97	3	5	2	6	6	8	6
HUMC1	4	2	2	2	2	6	7
MCL-61	4	5	1	1	4	8	9
S87-4	4	4	5	5	7	4	8
UNMC-85	4	4	5	3	2	5	5
SC08-2	4	4	5	5	7	5	5
S06-166	4	4	5	5	7	5	5
IA2334	4	4	3	3	8	4	8
MCL-122	4	4	3	3	8	4	8
GROUP5-3	1	1	1	1	4	1	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	4	5	5	7	5	5
GROUP4-5	1	1	1	1	4	8	9
M47-025	4	4	5	5	7	9	8
IA834	4	4	5	5	3	5	5
HUMC-12	1	1	1	1	4	8	9
UNMC-88	1	1	1	1	4	8	1
GROUP4-11	4	4	3	3	6	7	6
UNMC-39	1	1	1	1	4	8	9
MCL-25	3	5	3	6	6	4	6
HUMC-10	4	5	2	5	7	7	5
GROUP7-19	3	5	2	6	6	7	6
GROUP5-8	2	2	2	2	3	2	8
SPECS-3164	4	3	3	3	2	4	8
UNMC-71-A5	4	4	3	3	2	4	8
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	3	5	2	6	6	7	6
GROUP7-3	3	5	2	6	6	7	6
S03-8	4	5	6	6	6	4	10
GROUP5-2	2	2	4	4	4	8	3
GROUP4-10	1	1	1	1	2	8	2
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	1	4	5	5	7	1	5
WCM041	4	4	3	3	2	4	7
MCL-146	4	5	6	6	6	4	10
MCL-126	4	4	5	5	7	5	5
