membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	1	2	2	2
HUMC-8	3	3	3	2	3	3	3
UNMC-81	4	4	4	3	4	2	4
UNMC-18	1	1	1	4	1	4	5
HUMC-7	2	2	4	3	5	5	5
UNMC-16	4	2	4	3	6	5	6
UNMC-7	2	2	2	4	4	6	7
S92-5	4	4	4	3	4	2	8
UNMC-33	2	2	4	4	7	5	4
WCM062	3	3	3	5	3	7	6
GROUP4-9	3	3	3	5	3	7	6
UNMC-68-A2	3	3	3	5	3	7	6
M47-024	2	1	2	5	2	7	2
SPECS-3163	3	3	3	5	3	7	6
UNMC-5	3	3	3	5	3	7	6
S94-7	3	3	3	5	3	7	6
GROUP7-1	3	3	3	5	3	7	6
M47-027	3	3	3	5	3	7	6
SPECS-3155	3	3	3	5	3	7	6
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	4	4	3	2	2	4
HUMC3	3	3	3	2	6	3	3
IA04	2	5	4	6	2	2	4
HUMC-15	4	4	4	7	6	8	8
IA1857	2	5	4	6	2	2	4
GROUP6-2	4	4	4	7	7	8	4
GROUP5-9	3	3	3	5	3	7	6
GROUP4-2	3	3	1	2	3	7	6
UNMC-62	2	5	4	6	2	9	5
SPECS-1917	3	3	3	5	3	7	6
IA2852	2	5	3	6	8	4	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	3	5	6	7	6
MCL-138	4	4	4	7	6	8	8
GROUP4-7	4	4	4	7	6	8	8
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	3	5	3	7	9
M47-029	2	5	4	6	2	2	9
M22-51	3	3	3	5	3	7	6
HUMC-6	3	3	3	5	3	7	3
S03-3	3	3	3	5	3	3	3
MCL-14	4	3	4	5	6	7	6
MCL-37	2	3	3	5	4	7	7
MCL-33	4	4	4	7	6	8	8
IA2268	3	3	3	5	6	7	6
GROUP4-1	4	3	3	5	6	7	6
GROUP4-4	3	3	3	2	3	7	6
MCL-40	3	3	3	2	3	7	9
GROUP7-13	1	1	1	2	7	7	4
UNMC-20	4	3	4	5	6	7	6
UNMC-69	4	4	4	7	7	8	4
SPECS-3158	3	3	3	5	3	7	6
IA4227	3	3	3	5	3	7	6
GROUP6-4	4	4	4	7	6	8	8
GROUP6-3	4	4	4	7	6	8	8
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	4	4	7	7	8	4
MCL-39	3	3	3	5	3	7	6
MCL-42	2	4	2	4	4	6	7
UNMC-90	3	3	3	5	3	3	3
UNMC-48	4	4	4	7	7	8	4
GROUP7-6	3	3	3	5	3	7	6
GROUP5-4	4	1	4	7	7	8	4
IA68	4	4	4	3	4	2	4
GROUP7-11	2	4	1	1	7	8	4
UNMC-6	2	5	4	7	2	2	4
SC86-6	2	2	2	4	8	6	1
IA4885	3	3	3	2	4	6	7
UNMC-55	4	4	4	7	4	8	4
UNMC-47	2	2	5	4	5	5	5
UNMC-87	2	2	5	4	5	5	5
GROUP7-9	3	3	3	2	3	7	9
GROUP7-20	2	2	5	3	5	5	5
GROUP5-10	2	2	5	3	5	5	5
UNMC-64	1	1	1	1	1	1	3
IA2745	1	1	1	4	6	5	5
HUMC4	2	2	5	3	5	5	5
UNMC-79-C1	2	4	2	4	8	6	7
IA2084	1	2	5	4	5	5	5
IA4203	2	2	5	4	5	5	5
IA1147	4	4	4	7	7	8	4
UNMC-61	4	4	4	3	6	8	8
MCL-128	1	1	1	1	1	1	1
GROUP7-14	3	3	3	2	3	7	7
GROUP4-6	4	1	4	7	7	8	4
GROUP7-2	1	1	1	2	1	3	3
HUMC5	3	3	3	5	3	7	6
MCL-35	1	1	1	1	1	1	1
MCL-75	4	4	4	7	6	8	8
UNMC-24	2	2	3	2	4	6	7
M47-023	3	3	3	2	4	6	7
UNMC-86	2	3	6	3	8	9	5
GROUP5-1	2	2	2	3	2	5	2
GROUP5-5	2	2	6	3	2	7	9
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	2	1	2	1	8	9	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	2	3	2	2	2
S08-1	3	3	3	2	3	7	7
UNMC-84	3	3	3	2	3	7	7
SC02-11	4	4	4	7	7	8	4
UNMC-44	2	2	6	1	8	9	10
M47-022	4	4	3	2	4	6	7
BC04	2	4	2	4	4	6	7
HUMC-9	2	2	2	3	2	7	2
GROUP7-22	3	3	2	5	8	4	10
M47-3	2	2	6	3	1	9	1
UNMC-51	2	2	3	2	4	6	7
GROUP4-3	2	2	6	3	5	5	5
WCM045	4	2	4	6	2	7	2
UNMC-31	1	1	1	2	7	3	3
GROUP7-5	2	2	5	3	5	5	5
GROUP4-8	2	2	5	3	5	5	5
UNMC-97	1	1	1	7	7	3	3
HUMC1	2	2	5	2	5	6	7
MCL-61	1	1	5	2	1	3	3
S87-4	2	3	6	3	8	9	5
UNMC-85	3	3	3	2	3	7	9
SC08-2	3	3	3	5	3	7	6
S06-166	3	3	3	5	3	7	6
IA2334	2	2	2	4	8	5	10
MCL-122	2	3	6	3	8	9	5
GROUP5-3	2	2	4	3	2	2	6
GROUP5-7	2	2	6	3	2	5	5
S89-9	3	3	3	5	3	7	6
GROUP4-5	1	1	1	2	1	3	3
M47-025	3	3	3	5	3	7	6
IA834	3	3	3	5	3	7	6
HUMC-12	1	1	1	2	3	3	3
UNMC-88	1	1	1	1	1	3	3
GROUP4-11	4	4	4	7	7	8	4
UNMC-39	3	3	1	2	3	3	3
MCL-25	4	4	4	7	7	8	4
HUMC-10	4	4	4	7	7	8	4
GROUP7-19	4	4	4	7	7	8	4
GROUP5-8	3	3	6	5	8	9	6
SPECS-3164	2	2	2	4	8	6	1
UNMC-71-A5	2	2	2	4	8	6	1
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	4	4	4	7	7	8	4
GROUP7-3	4	4	4	7	7	8	4
S03-8	4	4	4	3	2	9	5
GROUP5-2	1	1	1	2	3	7	3
GROUP4-10	4	4	4	7	6	8	8
MCL-45	3	3	3	2	3	7	9
MCL-109	1	1	1	1	1	1	1
SC01-10	2	3	3	5	3	7	6
WCM041	2	2	2	4	8	4	10
MCL-146	2	2	2	4	8	4	10
MCL-126	3	3	3	5	3	7	6
