membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	2	2	1
HUMC-8	2	2	2	1	2	3	2
UNMC-81	3	3	3	2	3	4	3
UNMC-18	1	1	1	3	2	1	1
HUMC-7	3	4	4	2	3	4	4
UNMC-16	2	2	2	1	4	3	4
UNMC-7	3	3	5	4	5	4	5
S92-5	3	4	3	2	3	5	6
UNMC-33	2	4	4	3	6	6	7
WCM062	2	2	2	1	2	2	1
GROUP4-9	2	2	2	1	2	3	2
UNMC-68-A2	4	5	6	5	7	7	8
M47-024	4	5	6	4	5	8	5
SPECS-3163	4	5	6	5	7	7	8
UNMC-5	2	2	2	1	2	3	1
S94-7	4	5	6	5	7	7	8
GROUP7-1	2	2	2	1	2	3	2
M47-027	2	2	2	1	2	3	2
SPECS-3155	4	5	6	5	7	7	8
GROUP7-15	1	1	1	6	1	1	9
WCM032	3	4	3	3	8	9	3
HUMC3	2	2	2	1	2	2	1
IA04	2	4	4	3	6	6	7
HUMC-15	2	4	4	3	6	8	5
IA1857	1	2	2	1	2	3	2
GROUP6-2	4	5	6	5	7	7	8
GROUP5-9	2	4	4	3	6	6	7
GROUP4-2	2	2	2	1	2	3	2
UNMC-62	2	2	2	1	2	3	2
SPECS-1917	4	5	6	5	7	7	8
IA2852	2	2	2	1	6	6	10
MCL-38	1	1	1	6	1	1	9
GROUP5-6	4	2	2	1	2	3	2
MCL-138	1	2	1	1	4	2	1
GROUP4-7	2	2	4	1	6	6	7
MCL-98	1	1	1	6	1	1	9
GROUP7-17	2	2	2	1	2	3	2
M47-029	2	4	4	3	6	6	7
M22-51	2	2	2	1	2	3	2
HUMC-6	2	2	2	1	2	3	2
S03-3	2	2	2	1	4	2	1
MCL-14	2	4	3	7	4	5	6
MCL-37	2	2	5	4	6	3	5
MCL-33	1	4	4	3	6	6	7
IA2268	2	2	2	1	2	3	2
GROUP4-1	2	2	2	1	2	3	2
GROUP4-4	2	2	4	1	2	6	7
MCL-40	2	4	4	3	6	6	7
GROUP7-13	1	3	2	2	4	2	1
UNMC-20	2	2	2	1	2	3	4
UNMC-69	3	4	3	2	8	9	3
SPECS-3158	4	5	6	5	7	7	8
IA4227	2	4	4	3	6	6	7
GROUP6-4	1	1	1	6	1	1	9
GROUP6-3	2	2	2	1	2	3	2
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	5	3	5	8	9	3
MCL-39	2	2	2	1	2	3	2
MCL-42	3	3	5	4	5	8	5
UNMC-90	2	2	2	1	2	3	1
UNMC-48	2	4	4	3	6	6	7
GROUP7-6	2	2	4	1	2	3	7
GROUP5-4	3	3	3	2	8	9	3
IA68	3	3	3	4	3	4	3
GROUP7-11	1	3	3	2	8	9	3
UNMC-6	1	3	3	1	2	3	3
SC86-6	3	3	5	4	5	8	5
IA4885	2	3	5	4	5	8	5
UNMC-55	3	3	5	4	5	8	5
UNMC-47	2	4	4	3	6	6	4
UNMC-87	3	4	4	3	6	6	4
GROUP7-9	2	4	4	3	2	3	7
GROUP7-20	3	4	4	2	3	4	4
GROUP5-10	3	4	4	2	3	4	4
UNMC-64	1	1	1	1	4	2	1
IA2745	2	2	2	1	2	3	2
HUMC4	3	4	4	2	3	4	4
UNMC-79-C1	3	4	4	3	6	6	7
IA2084	3	1	4	3	6	6	4
IA4203	3	4	4	3	6	6	4
IA1147	1	3	3	2	8	9	3
UNMC-61	4	2	6	5	3	4	8
MCL-128	1	1	1	6	1	1	9
GROUP7-14	1	3	5	4	5	8	5
GROUP4-6	4	3	3	2	8	9	3
GROUP7-2	1	1	1	6	5	8	1
HUMC5	2	2	2	1	2	3	2
MCL-35	1	1	1	6	1	1	9
MCL-75	4	5	6	1	7	3	2
UNMC-24	2	3	5	4	2	8	5
M47-023	2	3	5	4	5	8	5
UNMC-86	2	2	3	7	2	3	2
GROUP5-1	4	5	6	5	3	7	10
GROUP5-5	2	2	2	1	2	3	10
UNMC-8	1	3	1	2	8	9	9
GROUP6-1	1	1	1	6	1	1	9
UNMC-23	1	1	1	6	1	1	9
MCL-71	1	1	1	6	1	1	9
IA4289	4	4	3	2	3	9	3
S08-1	4	5	6	4	5	8	5
UNMC-84	3	2	5	4	5	8	5
SC02-11	3	3	3	5	8	8	8
UNMC-44	1	1	1	3	6	6	7
M47-022	3	3	5	4	5	8	5
BC04	3	3	5	4	5	8	5
HUMC-9	1	1	1	2	3	2	4
GROUP7-22	2	4	4	3	6	6	7
M47-3	2	1	3	7	6	5	6
UNMC-51	2	3	5	4	5	8	5
GROUP4-3	2	4	4	7	6	5	10
WCM045	4	5	6	5	6	7	7
UNMC-31	1	3	1	1	4	9	1
GROUP7-5	3	1	6	2	3	4	4
GROUP4-8	3	4	4	3	3	6	4
UNMC-97	1	3	3	2	8	9	1
HUMC1	2	2	2	1	2	3	7
MCL-61	2	2	1	1	4	2	1
S87-4	4	5	6	5	7	7	8
UNMC-85	2	4	4	7	6	5	10
SC08-2	4	4	6	5	6	5	10
S06-166	4	5	6	5	7	7	8
IA2334	2	4	4	7	6	5	10
MCL-122	2	4	4	7	6	5	10
GROUP5-3	1	1	1	6	4	4	4
GROUP5-7	1	1	1	6	1	1	9
S89-9	4	5	6	5	7	7	8
GROUP4-5	1	2	1	1	4	2	1
M47-025	4	2	6	1	7	3	2
IA834	2	2	6	5	7	7	8
HUMC-12	1	1	1	1	4	2	1
UNMC-88	1	1	1	6	1	1	9
GROUP4-11	3	4	3	3	8	9	3
UNMC-39	2	2	1	1	4	2	1
MCL-25	2	4	3	2	8	9	6
HUMC-10	3	3	3	5	8	7	8
GROUP7-19	1	3	3	1	8	9	3
GROUP5-8	2	2	2	1	2	3	2
SPECS-3164	2	4	4	3	6	6	7
UNMC-71-A5	2	4	4	3	6	6	7
MCL-24	1	1	1	6	1	1	9
UNMC-37	1	1	1	6	1	1	9
IA-02	1	3	3	6	1	9	3
GROUP7-3	1	3	3	2	8	9	3
S03-8	4	4	3	2	3	9	3
GROUP5-2	2	2	2	1	2	2	1
GROUP4-10	1	1	1	2	3	2	4
MCL-45	1	1	1	6	1	1	9
MCL-109	1	1	1	6	1	1	9
SC01-10	1	1	1	6	1	1	9
WCM041	2	4	4	3	6	6	7
MCL-146	2	4	4	3	6	6	7
MCL-126	4	5	6	5	7	7	8
