membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	2	1	2	1
HUMC-8	2	2	2	2	2	3	2
UNMC-81	1	3	3	3	3	4	3
UNMC-18	1	1	1	1	1	1	1
HUMC-7	2	4	4	4	4	5	4
UNMC-16	2	2	2	2	2	2	1
UNMC-7	3	4	4	5	5	6	4
S92-5	2	4	3	3	3	4	5
UNMC-33	2	4	5	4	4	5	4
WCM062	2	2	2	2	1	2	1
GROUP4-9	2	2	2	2	2	3	2
UNMC-68-A2	4	5	5	6	6	7	6
M47-024	4	5	5	6	6	8	7
SPECS-3163	4	5	5	6	6	7	6
UNMC-5	2	2	2	2	1	9	1
S94-7	4	5	5	6	6	7	6
GROUP7-1	2	2	2	2	2	3	2
M47-027	2	2	2	2	2	3	2
SPECS-3155	4	5	5	6	6	7	6
GROUP7-15	1	1	1	1	7	1	8
WCM032	1	4	5	3	3	4	3
HUMC3	2	2	2	2	1	2	1
IA04	2	2	5	2	2	8	5
HUMC-15	3	2	6	5	5	6	9
IA1857	2	2	5	2	2	9	5
GROUP6-2	4	5	5	6	6	7	6
GROUP5-9	2	4	5	6	2	6	6
GROUP4-2	2	2	6	2	2	3	8
UNMC-62	2	5	5	3	2	9	5
SPECS-1917	4	5	5	6	6	7	6
IA2852	2	2	5	4	4	5	7
MCL-38	1	1	1	1	7	1	8
GROUP5-6	2	2	2	2	2	9	5
MCL-138	1	3	3	1	1	6	1
GROUP4-7	2	2	2	2	2	9	5
MCL-98	1	1	1	1	7	1	8
GROUP7-17	2	2	2	2	2	3	2
M47-029	2	2	2	2	2	3	7
M22-51	2	2	2	2	2	9	5
HUMC-6	2	2	2	2	2	9	1
S03-3	1	3	3	1	1	2	1
MCL-14	2	2	2	2	2	9	5
MCL-37	4	2	2	2	2	9	9
MCL-33	1	3	1	1	1	2	1
IA2268	2	2	2	2	2	3	2
GROUP4-1	2	2	2	2	2	9	5
GROUP4-4	2	2	2	2	2	3	2
MCL-40	2	2	2	2	2	3	2
GROUP7-13	1	3	3	1	1	2	1
UNMC-20	1	1	1	2	2	4	5
UNMC-69	1	3	3	3	8	4	3
SPECS-3158	4	5	5	6	6	7	6
IA4227	4	5	5	6	6	5	7
GROUP6-4	1	1	1	1	7	1	8
GROUP6-3	2	2	2	2	2	9	5
UNMC-28	1	1	1	1	7	1	1
SPECS-3157	1	5	3	3	6	4	3
MCL-39	2	2	2	2	2	9	5
MCL-42	3	2	6	5	5	6	9
UNMC-90	2	2	2	2	1	9	1
UNMC-48	2	2	5	2	2	9	3
GROUP7-6	2	2	2	2	2	9	2
GROUP5-4	1	3	3	3	8	4	3
IA68	3	3	3	3	3	4	3
GROUP7-11	1	1	1	1	7	1	8
UNMC-6	2	2	2	2	2	3	2
SC86-6	3	4	4	5	5	6	9
IA4885	3	2	6	5	5	6	9
UNMC-55	3	3	4	3	5	4	4
UNMC-47	2	4	4	4	4	5	4
UNMC-87	2	4	4	4	4	5	4
GROUP7-9	2	4	2	4	4	3	2
GROUP7-20	3	4	4	4	4	5	4
GROUP5-10	3	4	4	4	4	5	4
UNMC-64	1	1	1	1	1	2	1
IA2745	1	1	1	1	2	1	8
HUMC4	3	4	4	4	4	5	4
UNMC-79-C1	3	4	4	4	4	5	4
IA2084	1	1	1	4	7	1	8
IA4203	3	4	4	4	4	5	4
IA1147	1	3	3	3	8	4	3
UNMC-61	3	3	3	6	3	7	6
MCL-128	1	1	1	1	7	1	8
GROUP7-14	3	2	6	5	5	3	2
GROUP4-6	1	3	3	3	8	4	3
GROUP7-2	1	1	1	1	7	1	8
HUMC5	2	2	2	2	2	3	2
MCL-35	1	1	1	1	7	1	8
MCL-75	4	5	5	6	6	9	9
UNMC-24	2	2	6	5	4	6	10
M47-023	2	2	6	2	4	3	2
UNMC-86	2	2	5	2	4	5	2
GROUP5-1	4	5	5	6	3	6	6
GROUP5-5	2	2	2	2	2	3	2
UNMC-8	1	3	1	1	7	1	8
GROUP6-1	1	1	1	1	7	1	8
UNMC-23	1	1	1	1	7	8	8
MCL-71	1	1	1	1	7	1	8
IA4289	2	4	5	6	6	8	10
S08-1	3	2	6	5	5	6	9
UNMC-84	3	2	6	5	5	6	9
SC02-11	4	3	3	3	5	7	9
UNMC-44	1	1	1	1	7	1	8
M47-022	3	2	6	5	5	6	9
BC04	3	2	6	5	5	6	9
HUMC-9	2	4	5	3	3	6	10
GROUP7-22	2	4	5	7	2	6	6
M47-3	3	2	6	5	7	1	8
UNMC-51	3	2	6	5	5	6	9
GROUP4-3	2	4	5	4	4	5	7
WCM045	4	4	5	4	4	5	6
UNMC-31	1	3	3	1	8	2	3
GROUP7-5	4	4	4	4	4	5	4
GROUP4-8	1	3	4	3	4	5	4
UNMC-97	1	3	3	7	8	4	7
HUMC1	2	4	4	4	4	5	4
MCL-61	1	3	3	1	1	2	1
S87-4	4	5	5	6	6	7	6
UNMC-85	2	2	5	2	2	3	2
SC08-2	4	5	5	6	6	7	6
S06-166	4	5	5	6	6	7	6
IA2334	2	4	5	4	4	5	7
MCL-122	2	4	5	4	4	5	7
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	7	1	8
S89-9	4	5	5	6	6	7	6
GROUP4-5	1	1	1	1	7	1	1
M47-025	2	2	2	2	2	3	2
IA834	2	2	2	2	2	3	2
HUMC-12	1	1	1	1	7	2	1
UNMC-88	1	1	1	1	7	1	8
GROUP4-11	1	3	3	3	8	4	3
UNMC-39	1	3	3	1	1	2	1
MCL-25	2	4	3	7	8	5	7
HUMC-10	4	3	5	6	6	7	6
GROUP7-19	1	2	3	3	8	4	3
GROUP5-8	2	2	2	7	2	5	7
SPECS-3164	2	4	5	4	4	5	7
UNMC-71-A5	4	5	5	4	4	5	4
MCL-24	1	1	1	1	7	1	8
UNMC-37	1	1	1	1	7	1	8
IA-02	1	2	2	2	2	3	2
GROUP7-3	1	3	3	7	8	4	3
S03-8	1	5	3	3	4	4	3
GROUP5-2	1	3	3	1	1	2	1
GROUP4-10	1	3	3	3	3	4	1
MCL-45	1	1	2	2	2	3	2
MCL-109	1	1	1	1	7	1	8
SC01-10	1	1	1	1	7	1	8
WCM041	3	4	5	4	4	5	7
MCL-146	2	4	5	4	2	5	7
MCL-126	4	5	5	6	6	7	6
