membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	3
UNMC-81	2	4	4	4	4	4	4
UNMC-18	1	2	1	2	5	5	1
HUMC-7	2	2	2	4	6	4	4
UNMC-16	3	3	3	3	7	3	2
UNMC-7	4	5	5	5	8	6	5
S92-5	2	2	4	2	5	7	6
UNMC-33	2	2	2	2	2	2	7
WCM062	3	3	3	3	7	3	8
GROUP4-9	3	3	3	6	3	3	8
UNMC-68-A2	4	5	5	5	8	3	5
M47-024	4	5	5	5	8	6	5
SPECS-3163	4	5	5	5	8	6	5
UNMC-5	1	3	3	3	7	3	2
S94-7	3	3	6	5	7	6	5
GROUP7-1	3	2	3	2	3	3	8
M47-027	3	3	3	6	3	3	8
SPECS-3155	4	5	5	5	8	6	5
GROUP7-15	1	1	1	1	1	1	1
WCM032	2	2	4	7	4	7	6
HUMC3	1	3	3	3	7	3	3
IA04	2	2	2	2	2	2	7
HUMC-15	2	2	4	2	4	8	7
IA1857	4	2	4	2	3	8	7
GROUP6-2	2	4	4	7	4	8	9
GROUP5-9	3	5	5	5	5	7	6
GROUP4-2	1	1	1	1	7	3	1
UNMC-62	2	4	4	2	7	8	7
SPECS-1917	3	5	5	5	8	6	5
IA2852	3	2	2	2	2	5	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	3	3	3	7	3	2
MCL-138	2	4	4	7	2	7	10
GROUP4-7	2	4	4	2	2	2	7
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	3	6	3	3	8
M47-029	2	2	2	2	2	2	7
M22-51	3	3	3	3	7	3	2
HUMC-6	3	3	3	3	7	9	3
S03-3	1	3	3	3	7	3	3
MCL-14	3	3	3	3	7	3	2
MCL-37	3	5	5	5	8	6	5
MCL-33	2	4	4	7	2	7	10
IA2268	3	3	3	3	7	8	9
GROUP4-1	1	3	3	3	7	3	2
GROUP4-4	3	3	3	6	3	3	8
MCL-40	3	3	3	6	3	3	8
GROUP7-13	1	3	3	3	7	9	2
UNMC-20	2	3	3	3	7	3	2
UNMC-69	2	4	4	7	4	8	9
SPECS-3158	3	4	5	5	8	6	5
IA4227	2	2	2	7	2	7	10
GROUP6-4	1	3	1	1	1	8	1
GROUP6-3	2	4	4	7	4	8	9
UNMC-28	1	1	1	1	1	6	1
SPECS-3157	2	4	4	7	4	8	9
MCL-39	3	3	3	3	3	3	8
MCL-42	4	5	5	5	8	6	5
UNMC-90	1	3	3	3	7	3	3
UNMC-48	2	2	2	2	2	2	7
GROUP7-6	3	2	3	2	2	3	2
GROUP5-4	2	4	4	7	4	9	9
IA68	2	2	4	4	4	4	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	4	3	3	6	3	3	8
SC86-6	4	1	6	4	6	4	4
IA4885	4	5	6	6	8	4	4
UNMC-55	2	2	4	4	4	4	9
UNMC-47	4	2	6	4	6	4	4
UNMC-87	2	2	2	7	2	7	10
GROUP7-9	2	2	2	7	2	7	8
GROUP7-20	4	2	6	4	6	4	4
GROUP5-10	4	2	5	4	6	4	4
UNMC-64	1	1	3	3	7	3	2
IA2745	1	1	1	1	1	1	1
HUMC4	4	2	6	4	6	4	4
UNMC-79-C1	4	5	5	5	8	6	5
IA2084	2	2	2	7	2	7	10
IA4203	2	2	2	4	6	4	4
IA1147	2	4	4	7	4	8	9
UNMC-61	2	2	6	4	8	8	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	6	6	3	3	8
GROUP4-6	4	4	4	7	4	9	9
GROUP7-2	1	1	1	1	1	3	1
HUMC5	3	3	3	6	3	3	8
MCL-35	1	1	1	1	1	1	1
MCL-75	2	4	4	7	4	8	9
UNMC-24	4	5	6	4	8	4	4
M47-023	4	5	5	6	3	3	8
UNMC-86	3	5	5	5	5	5	6
GROUP5-1	4	5	5	5	5	7	6
GROUP5-5	3	3	5	6	3	3	8
UNMC-8	1	4	4	7	1	7	10
GROUP6-1	1	1	1	1	1	5	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	4	2	4	4	6	7	9
S08-1	4	5	6	6	3	3	8
UNMC-84	4	5	3	6	3	3	8
SC02-11	2	4	4	7	4	9	9
UNMC-44	1	1	1	1	1	1	1
M47-022	4	2	6	4	4	4	4
BC04	4	5	6	6	8	4	4
HUMC-9	3	5	5	5	5	7	6
GROUP7-22	3	5	5	5	5	7	6
M47-3	1	1	1	5	1	1	1
UNMC-51	4	5	5	5	8	7	6
GROUP4-3	4	5	5	4	5	5	6
WCM045	3	2	5	2	4	8	9
UNMC-31	1	3	3	3	7	3	3
GROUP7-5	1	2	6	4	3	4	8
GROUP4-8	2	2	2	7	2	7	10
UNMC-97	2	4	4	7	4	9	3
HUMC1	4	5	5	6	8	4	4
MCL-61	1	3	3	3	7	3	3
S87-4	4	5	5	5	5	5	6
UNMC-85	3	5	5	6	3	3	8
SC08-2	3	5	5	5	5	7	6
S06-166	4	5	5	5	8	6	5
IA2334	4	5	5	5	5	5	6
MCL-122	4	5	5	5	5	5	6
GROUP5-3	1	2	1	4	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	5	5	5	8	6	5
GROUP4-5	1	3	3	3	7	3	3
M47-025	3	3	3	6	3	3	8
IA834	3	3	3	6	3	3	8
HUMC-12	1	3	1	3	7	3	3
UNMC-88	1	1	1	3	1	3	1
GROUP4-11	2	4	4	7	4	9	9
UNMC-39	1	3	3	3	7	3	3
MCL-25	2	4	4	7	4	9	9
HUMC-10	1	4	4	5	8	9	9
GROUP7-19	2	4	4	7	4	8	9
GROUP5-8	3	2	5	5	5	5	6
SPECS-3164	4	2	4	4	6	7	9
UNMC-71-A5	4	5	5	5	8	6	5
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	9
GROUP7-3	2	4	4	7	4	9	3
S03-8	4	2	4	4	6	7	9
GROUP5-2	1	3	3	3	7	3	3
GROUP4-10	2	4	4	7	4	8	9
MCL-45	1	3	6	6	3	3	8
MCL-109	1	1	1	1	1	1	1
