membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
SC86-6	2	3	5	3	6	9	7
IA4885	2	2	5	3	3	9	7
UNMC-55	1	3	5	5	6	9	7
UNMC-47	4	3	3	5	4	4	5
UNMC-87	4	3	3	5	4	7	5
GROUP7-9	2	2	5	3	3	3	8
GROUP7-20	4	3	3	5	4	4	5
GROUP5-10	4	3	3	5	4	4	5
UNMC-64	1	1	2	2	1	2	3
IA2745	1	1	1	1	2	2	2
HUMC4	4	3	3	5	4	4	5
UNMC-79-C1	4	5	6	5	6	9	9
IA2084	1	1	1	1	4	1	5
IA4203	4	3	3	5	4	4	5
IA1147	3	4	4	4	5	5	6
UNMC-61	3	4	4	4	5	4	6
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	2	5	3	3	3	7
GROUP4-6	2	5	6	2	8	8	9
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	5	6	3	3	8
MCL-35	1	1	1	1	1	1	1
MCL-75	3	4	4	4	5	5	6
UNMC-24	2	2	5	3	8	9	4
M47-023	2	2	5	3	3	9	7
UNMC-86	2	2	6	7	7	8	10
GROUP5-1	4	5	6	7	7	4	5
GROUP5-5	2	2	5	3	3	3	8
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	7	1
UNMC-23	1	1	1	1	1	1	4
MCL-71	1	1	1	1	1	1	1
IA4289	4	5	6	7	8	4	4
S08-1	2	2	5	3	6	9	7
UNMC-84	2	2	5	3	6	9	7
SC02-11	3	5	6	4	5	6	9
UNMC-44	1	1	1	1	1	1	1
M47-022	3	3	3	3	4	4	4
BC04	4	5	5	5	6	9	7
HUMC-9	4	3	3	7	8	7	4
GROUP7-22	2	3	5	7	8	7	4
M47-3	1	2	5	7	7	8	10
UNMC-51	2	2	5	3	6	9	7
GROUP4-3	4	5	6	7	7	8	10
WCM045	3	4	4	4	5	5	9
UNMC-31	1	1	2	2	1	2	3
GROUP7-5	1	3	3	5	4	8	5
GROUP4-8	4	3	3	5	4	7	5
UNMC-97	1	1	2	2	1	2	3
HUMC1	2	2	2	2	2	2	2
MCL-61	1	1	2	2	1	2	3
S87-4	4	5	6	7	7	8	10
UNMC-85	2	2	5	3	3	3	8
SC08-2	2	2	6	7	7	8	10
S06-166	4	5	5	5	6	9	9
IA2334	2	2	6	7	7	8	10
MCL-122	2	2	6	7	7	8	10
GROUP5-3	1	1	1	1	4	4	4
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	5	6	5	7	6	9
GROUP4-5	1	1	2	2	1	1	3
M47-025	2	2	5	3	3	8	8
IA834	2	2	5	3	3	3	8
HUMC-12	1	1	2	2	1	2	3
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	5	6	7	7	7	10
UNMC-39	2	1	2	2	1	2	3
MCL-25	3	4	4	4	5	5	10
HUMC-10	4	5	6	5	7	6	9
GROUP7-19	3	4	4	4	5	5	6
GROUP5-8	2	2	2	6	2	2	2
SPECS-3164	2	5	5	3	7	7	10
UNMC-71-A5	4	5	6	7	7	7	10
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	1	1	2	2	1	2	3
S03-8	3	5	3	4	7	8	10
GROUP5-2	2	2	2	2	2	2	2
GROUP4-10	3	4	4	4	5	5	6
MCL-45	2	2	5	3	3	3	8
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	4	5	6	5	7	6	9
MCL-146	3	5	3	4	7	8	10
MCL-126	2	2	2	6	2	2	2
