membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-40	2	2	2	5	6	2	7
GROUP7-13	3	1	4	6	2	4	2
UNMC-20	1	4	3	2	2	6	4
UNMC-69	4	5	4	6	3	4	2
SPECS-3158	3	4	3	2	2	6	8
IA4227	2	2	2	5	6	2	7
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	3	4	3	2	2	6	4
UNMC-28	1	1	1	1	1	1	8
SPECS-3157	3	5	2	6	3	4	2
MCL-39	3	4	3	2	2	6	4
MCL-42	2	2	6	5	5	7	5
UNMC-90	3	4	3	2	2	6	1
UNMC-48	2	2	2	5	6	2	7
GROUP7-6	3	4	3	2	2	6	4
GROUP5-4	4	5	4	6	3	4	2
IA68	4	2	6	7	3	8	2
GROUP7-11	1	1	1	1	1	4	1
UNMC-6	4	5	4	6	3	4	2
SC86-6	2	2	6	7	5	7	5
IA4885	2	2	6	7	5	7	5
UNMC-55	4	2	6	7	7	8	5
UNMC-47	2	2	5	4	6	5	3
UNMC-87	2	3	5	4	4	5	3
GROUP7-9	2	3	5	4	4	5	9
GROUP7-20	4	2	5	7	7	8	10
GROUP5-10	4	2	5	7	7	8	10
UNMC-64	1	1	1	1	8	3	9
IA2745	1	1	1	1	2	6	4
HUMC4	4	2	5	7	7	8	10
UNMC-79-C1	2	2	2	5	5	7	7
IA2084	1	1	1	1	1	1	1
IA4203	2	2	5	7	7	2	10
IA1147	4	5	4	6	3	4	2
UNMC-61	3	4	3	2	2	6	8
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	6	1	1	7	1
GROUP4-6	4	5	4	6	3	4	2
GROUP7-2	1	1	1	1	1	1	1
HUMC5	3	4	3	2	2	6	4
MCL-35	1	1	1	1	1	1	1
MCL-75	3	4	3	2	2	6	4
UNMC-24	2	2	6	7	5	7	5
M47-023	2	2	6	7	5	7	5
UNMC-86	2	3	5	4	4	5	3
GROUP5-1	3	2	2	3	6	9	6
GROUP5-5	3	4	3	2	2	6	4
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	2	1	3	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	3	5	4	7	5	9
S08-1	3	2	6	7	8	7	5
UNMC-84	3	2	6	7	8	7	5
SC02-11	4	5	4	6	3	4	2
UNMC-44	1	1	1	1	1	7	1
M47-022	2	2	6	7	5	7	5
BC04	2	2	6	7	5	7	5
HUMC-9	3	2	2	3	6	9	6
GROUP7-22	3	2	2	3	6	9	6
M47-3	1	2	6	1	7	1	10
UNMC-51	2	2	6	7	5	7	5
GROUP4-3	2	3	5	4	4	5	3
WCM045	2	3	5	4	4	5	9
UNMC-31	1	1	1	1	8	3	1
GROUP7-5	4	3	5	4	7	5	3
GROUP4-8	2	3	5	4	4	5	3
UNMC-97	4	5	4	6	3	3	9
HUMC1	2	3	5	4	4	5	3
MCL-61	1	1	1	1	8	3	1
S87-4	2	3	5	4	4	5	3
UNMC-85	3	2	2	3	4	9	6
SC08-2	3	4	2	3	2	9	6
S06-166	3	4	3	2	2	6	8
IA2334	2	3	5	4	4	5	3
MCL-122	2	3	5	4	4	5	3
GROUP5-3	1	1	1	1	2	6	4
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	2	2	3	2	9	6
GROUP4-5	1	1	1	1	8	1	1
M47-025	3	4	3	2	2	6	8
IA834	3	4	3	2	2	6	8
HUMC-12	1	1	3	2	2	6	4
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	5	4	6	3	4	2
UNMC-39	1	1	1	1	8	3	1
MCL-25	4	5	4	6	3	3	9
HUMC-10	1	5	4	6	3	4	2
GROUP7-19	4	5	4	6	3	4	2
GROUP5-8	3	2	2	3	2	1	1
SPECS-3164	2	2	2	5	5	9	7
UNMC-71-A5	2	2	2	5	5	9	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	4	1	1	4	1
GROUP7-3	4	5	4	6	3	4	9
S03-8	2	3	5	4	7	5	9
GROUP5-2	3	1	3	2	2	6	4
GROUP4-10	2	3	5	4	7	5	9
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	3	2	2	6	8
WCM041	2	2	2	5	6	2	7
MCL-146	2	2	2	5	6	2	7
MCL-126	3	4	3	2	2	6	8
