membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP6-1	1	4	1	1	4	1	9
UNMC-23	1	1	1	2	4	1	9
MCL-71	1	1	1	1	4	1	9
IA4289	1	4	1	2	2	7	9
S08-1	2	3	2	3	7	2	4
UNMC-84	2	3	2	3	7	2	4
SC02-11	3	5	6	5	7	6	8
UNMC-44	1	1	1	3	4	1	4
M47-022	2	3	2	3	7	2	4
BC04	3	5	6	5	7	6	4
HUMC-9	3	4	5	6	6	7	7
GROUP7-22	3	4	5	6	6	7	7
M47-3	2	4	5	6	6	7	7
UNMC-51	3	3	2	7	8	2	4
GROUP4-3	2	4	4	4	5	4	5
WCM045	4	2	4	4	5	4	5
UNMC-31	1	1	1	1	1	3	1
GROUP7-5	4	2	4	4	5	4	5
GROUP4-8	4	2	4	4	5	4	5
UNMC-97	1	2	1	2	2	3	1
HUMC1	4	3	4	3	5	2	3
MCL-61	1	1	1	1	1	3	1
S87-4	3	5	4	4	7	9	5
UNMC-85	2	4	2	6	3	7	3
SC08-2	2	4	5	6	6	7	7
S06-166	3	5	5	5	7	6	4
IA2334	2	4	4	4	5	9	5
MCL-122	2	4	4	4	5	9	5
GROUP5-3	1	2	1	3	3	5	2
GROUP5-7	1	2	1	4	8	1	2
S89-9	3	5	5	5	6	6	8
GROUP4-5	1	1	1	1	1	3	1
M47-025	2	3	2	3	3	2	3
IA834	2	3	2	3	3	2	3
HUMC-12	1	1	1	1	1	3	1
UNMC-88	1	1	1	1	1	3	1
GROUP4-11	3	2	4	4	2	9	5
UNMC-39	1	1	1	1	1	3	1
MCL-25	3	2	4	4	2	3	5
HUMC-10	3	5	5	5	7	6	8
GROUP7-19	1	3	1	7	8	8	9
GROUP5-8	2	3	2	3	3	5	2
SPECS-3164	3	5	2	5	5	9	4
UNMC-71-A5	3	5	5	5	7	7	8
MCL-24	1	1	1	1	4	1	9
UNMC-37	1	1	1	1	4	1	9
IA-02	1	1	1	1	4	1	3
GROUP7-3	1	2	1	2	2	3	1
S03-8	4	4	4	4	8	9	7
GROUP5-2	1	3	2	3	3	5	2
GROUP4-10	3	2	3	2	8	3	10
MCL-45	2	3	2	3	3	2	3
MCL-109	1	1	1	1	4	1	9
SC01-10	1	4	1	1	6	1	7
WCM041	3	5	5	5	7	6	6
MCL-146	4	4	4	4	8	9	7
MCL-126	2	3	2	3	3	5	2
