membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	1
HUMC-8	2	3	3	3	3	3	2
UNMC-81	3	4	4	4	4	4	3
UNMC-18	2	2	2	3	2	5	1
HUMC-7	2	3	5	5	5	2	4
UNMC-16	2	3	3	4	6	2	5
UNMC-7	3	4	4	6	4	4	3
S92-5	3	4	4	4	4	6	5
UNMC-33	2	3	3	7	7	5	6
WCM062	2	2	2	5	2	2	1
GROUP4-9	2	3	3	3	3	3	2
UNMC-68-A2	3	5	6	2	8	7	4
M47-024	3	5	6	2	8	7	4
SPECS-3163	3	5	6	2	8	7	4
UNMC-5	2	2	2	5	2	2	1
S94-7	4	5	6	2	8	7	4
GROUP7-1	2	3	3	3	3	3	2
M47-027	2	3	3	3	3	3	2
SPECS-3155	3	5	6	2	8	7	4
GROUP7-15	1	1	1	1	1	1	7
WCM032	3	5	5	2	5	8	8
HUMC3	2	2	2	5	2	2	1
IA04	2	5	6	7	7	5	5
HUMC-15	4	4	4	4	6	6	9
IA1857	2	3	6	3	7	2	5
GROUP6-2	4	4	4	4	6	6	9
GROUP5-9	3	5	3	3	3	3	6
GROUP4-2	2	3	3	3	3	2	5
UNMC-62	4	5	6	4	7	2	5
SPECS-1917	3	5	6	4	8	7	5
IA2852	2	3	3	7	7	2	5
MCL-38	1	1	1	1	1	1	7
GROUP5-6	2	3	3	3	7	2	5
MCL-138	4	4	4	4	6	6	10
GROUP4-7	2	3	3	7	6	6	9
MCL-98	1	1	1	1	1	1	7
GROUP7-17	2	3	3	3	3	3	2
M47-029	2	3	3	3	7	2	6
M22-51	2	3	3	3	3	2	5
HUMC-6	2	2	2	5	2	8	5
S03-3	1	1	2	5	2	9	1
MCL-14	2	3	3	3	7	2	5
MCL-37	3	3	3	6	7	4	3
MCL-33	4	4	5	4	6	6	10
IA2268	2	3	3	3	3	3	2
GROUP4-1	2	3	3	3	3	2	5
GROUP4-4	2	3	3	3	3	3	2
MCL-40	2	3	3	3	3	3	2
GROUP7-13	1	1	2	5	2	9	1
UNMC-20	4	3	3	4	6	6	5
UNMC-69	4	4	4	4	6	6	9
SPECS-3158	4	4	4	4	8	7	4
IA4227	4	5	5	2	5	8	10
GROUP6-4	1	1	4	4	6	6	9
GROUP6-3	4	4	4	4	6	6	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	5	5	2	6	8	10
MCL-39	2	3	3	3	7	2	5
MCL-42	3	4	4	6	4	4	3
UNMC-90	2	2	2	5	2	9	1
UNMC-48	2	3	3	7	7	2	6
GROUP7-6	2	3	3	3	3	2	2
GROUP5-4	3	5	5	2	5	8	4
IA68	3	4	4	4	4	6	3
GROUP7-11	1	1	1	1	1	1	7
UNMC-6	2	3	3	3	3	3	2
SC86-6	1	4	4	6	4	4	3
IA4885	3	3	4	6	3	4	3
UNMC-55	3	4	4	4	4	4	3
UNMC-47	3	5	5	2	7	5	4
UNMC-87	3	5	5	2	5	8	10
GROUP7-9	3	5	5	7	5	8	10
GROUP7-20	3	5	5	2	5	5	4
GROUP5-10	3	5	5	2	8	7	4
UNMC-64	1	1	2	5	2	9	1
IA2745	1	1	1	1	1	1	7
HUMC4	2	3	5	5	5	2	4
UNMC-79-C1	3	5	4	2	8	7	4
IA2084	1	5	5	2	5	8	10
IA4203	3	5	5	2	5	5	4
IA1147	4	4	4	4	6	6	9
UNMC-61	3	4	4	4	6	6	9
MCL-128	1	1	1	1	1	1	7
GROUP7-14	2	3	3	3	3	3	2
GROUP4-6	3	5	6	2	8	7	4
