membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	1	2	2	2
HUMC-8	2	3	2	1	3	3	1
UNMC-81	1	4	1	2	4	4	3
UNMC-18	3	1	2	2	5	5	4
HUMC-7	2	2	3	3	6	1	5
UNMC-16	3	4	4	1	4	4	4
UNMC-7	1	3	5	2	7	5	3
S92-5	3	4	4	4	4	4	6
UNMC-33	2	2	3	3	1	1	7
WCM062	1	5	2	1	3	2	2
GROUP4-9	2	5	2	5	3	6	2
UNMC-68-A2	2	5	2	1	3	2	2
M47-024	1	3	5	2	2	5	1
SPECS-3163	2	5	2	1	3	2	2
UNMC-5	2	5	2	1	3	2	2
S94-7	2	5	2	5	3	2	2
GROUP7-1	2	5	2	5	3	6	2
M47-027	2	5	2	5	3	2	2
SPECS-3155	1	1	1	6	2	7	8
GROUP7-15	1	2	5	6	2	3	8
WCM032	4	2	3	2	6	8	9
HUMC3	1	5	1	1	8	2	1
IA04	2	2	3	3	1	1	7
HUMC-15	3	4	4	4	4	4	6
IA1857	4	1	5	6	2	7	8
GROUP6-2	3	4	4	4	4	4	6
GROUP5-9	2	2	5	2	5	5	4
GROUP4-2	3	1	2	6	2	7	4
UNMC-62	2	2	3	3	6	9	5
SPECS-1917	2	5	2	5	3	6	5
IA2852	2	2	3	3	6	9	5
MCL-38	1	1	1	6	2	7	8
GROUP5-6	2	5	2	1	3	2	2
MCL-138	3	4	4	4	4	4	6
GROUP4-7	2	4	4	4	4	4	6
MCL-98	1	1	1	6	2	7	8
GROUP7-17	2	5	2	5	5	6	4
M47-029	2	2	3	3	1	1	7
M22-51	2	5	2	1	3	2	2
HUMC-6	2	5	2	1	3	2	2
S03-3	1	5	1	1	8	2	1
MCL-14	2	5	2	1	3	2	2
MCL-37	2	5	2	1	1	2	2
MCL-33	3	4	4	4	4	4	6
IA2268	1	5	2	5	3	2	2
GROUP4-1	3	4	2	4	4	4	4
GROUP4-4	2	5	2	5	3	2	2
MCL-40	2	5	2	5	3	6	2
GROUP7-13	4	1	1	1	8	2	1
UNMC-20	2	4	2	1	4	2	2
UNMC-69	3	4	4	4	4	4	6
SPECS-3158	3	5	4	1	4	5	4
IA4227	2	2	3	3	1	1	7
GROUP6-4	3	4	4	4	4	4	6
GROUP6-3	3	4	4	4	4	4	6
UNMC-28	1	1	1	6	2	7	1
SPECS-3157	3	4	4	4	4	4	6
MCL-39	2	5	2	1	3	2	2
MCL-42	1	3	5	2	7	5	3
UNMC-90	1	5	1	1	8	2	1
UNMC-48	2	2	3	3	1	1	7
GROUP7-6	2	5	2	1	1	2	7
GROUP5-4	4	4	1	7	8	8	10
IA68	4	4	4	4	4	4	3
GROUP7-11	4	4	1	7	8	7	10
UNMC-6	1	5	2	5	3	3	2
SC86-6	1	3	5	2	7	3	3
IA4885	1	3	5	2	7	5	3
UNMC-55	4	2	5	2	7	3	3
UNMC-47	2	2	3	3	6	1	7
UNMC-87	2	2	3	3	6	1	5
