membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	3	3	3	3	3
UNMC-81	1	2	4	4	2	4	4
UNMC-18	3	1	1	1	1	1	5
HUMC-7	2	3	3	3	3	5	6
UNMC-16	4	3	3	3	4	5	6
UNMC-7	3	4	5	4	5	6	4
S92-5	3	5	2	4	6	7	5
UNMC-33	2	4	2	5	7	8	7
WCM062	2	3	3	3	3	7	6
GROUP4-9	2	3	3	3	3	9	8
UNMC-68-A2	2	5	2	3	3	7	6
M47-024	3	4	2	4	5	7	7
SPECS-3163	2	3	3	3	3	7	6
UNMC-5	1	3	3	3	4	5	3
S94-7	2	3	3	3	3	4	6
GROUP7-1	2	3	3	3	3	9	8
M47-027	2	3	3	3	3	9	8
SPECS-3155	2	3	3	3	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	5	2	4	2	7	2
HUMC3	2	3	4	3	4	5	3
IA04	2	5	2	6	2	7	2
HUMC-15	4	2	4	7	8	4	9
IA1857	2	5	6	6	6	7	7
GROUP6-2	4	2	4	7	8	4	9
GROUP5-9	2	5	2	4	6	7	5
GROUP4-2	2	1	1	3	3	9	8
UNMC-62	2	5	6	6	6	7	7
SPECS-1917	2	3	3	3	3	7	6
IA2852	2	5	6	6	6	7	10
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	3	3	3	5	6
MCL-138	4	2	4	2	8	2	9
GROUP4-7	2	3	4	3	3	4	9
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	3	3	3	3	9	8
M47-029	2	3	3	6	3	7	7
M22-51	2	3	3	3	3	5	6
HUMC-6	2	3	1	2	4	3	3
S03-3	1	1	3	2	4	3	3
MCL-14	2	3	3	3	3	5	6
MCL-37	3	4	3	3	3	5	4
MCL-33	3	2	4	2	8	2	9
IA2268	4	3	4	3	3	4	9
GROUP4-1	2	3	3	3	3	9	6
GROUP4-4	2	3	3	3	3	9	8
MCL-40	2	3	3	3	3	9	8
GROUP7-13	1	1	1	2	4	3	3
UNMC-20	1	2	2	3	3	5	7
UNMC-69	4	2	4	7	8	4	9
SPECS-3158	4	2	4	7	8	4	9
IA4227	3	2	2	2	2	2	2
GROUP6-4	1	2	1	2	8	4	9
GROUP6-3	4	2	4	7	8	4	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	2	4	2	2	2	9
MCL-39	2	3	3	3	3	5	6
MCL-42	3	4	5	4	5	6	4
UNMC-90	2	3	3	3	4	3	3
UNMC-48	2	4	3	3	3	5	7
GROUP7-6	2	4	2	5	7	8	7
GROUP5-4	3	2	2	2	7	8	7
IA68	4	2	4	7	2	4	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	2	5	6	6	3	9	8
SC86-6	4	4	5	4	5	6	4
IA4885	4	4	5	4	5	6	4
UNMC-55	4	4	5	7	5	6	4
UNMC-47	3	4	2	5	7	8	7
UNMC-87	3	2	2	2	2	2	2
GROUP7-9	2	3	3	3	3	9	8
GROUP7-20	2	4	2	5	7	8	7
GROUP5-10	3	4	2	5	7	8	7
UNMC-64	1	1	1	1	4	3	3
IA2745	1	1	1	1	1	1	1
HUMC4	2	3	3	3	3	5	6
UNMC-79-C1	3	4	2	4	7	8	7
IA2084	3	2	2	2	2	2	2
IA4203	3	2	2	5	7	8	7
IA1147	4	2	4	7	8	4	9
UNMC-61	4	2	4	7	8	4	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	5	3	3	6	8
GROUP4-6	1	4	5	2	4	3	3
GROUP7-2	1	1	1	1	1	1	3
HUMC5	2	3	3	3	3	9	8
MCL-35	1	1	1	1	1	1	1
MCL-75	4	2	4	7	8	4	9
UNMC-24	4	4	5	4	5	4	10
M47-023	4	4	5	4	5	7	10
UNMC-86	2	5	6	6	6	7	10
GROUP5-1	3	5	2	4	6	7	2
GROUP5-5	2	3	3	3	3	9	8
UNMC-8	1	1	2	2	2	1	2
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	5	2	4	2	7	2
S08-1	2	3	5	3	5	6	4
UNMC-84	4	3	5	4	5	6	4
SC02-11	4	2	4	7	8	4	4
UNMC-44	1	1	1	1	1	1	1
M47-022	4	4	4	7	5	4	4
BC04	4	4	5	4	5	6	4
HUMC-9	3	5	2	4	6	7	5
GROUP7-22	2	5	2	4	6	7	5
M47-3	1	1	1	1	1	1	1
UNMC-51	4	4	5	4	5	6	4
GROUP4-3	2	5	6	6	6	7	10
WCM045	2	5	2	7	6	4	9
UNMC-31	1	1	1	2	4	3	3
GROUP7-5	1	1	3	3	3	7	6
GROUP4-8	3	2	2	2	2	2	2
UNMC-97	1	1	1	2	4	3	3
HUMC1	3	4	2	5	7	8	7
MCL-61	1	1	1	2	4	3	3
S87-4	2	5	6	6	6	7	10
UNMC-85	2	5	2	6	6	7	10
SC08-2	2	5	2	3	6	7	5
S06-166	2	3	3	3	3	7	6
IA2334	2	5	6	6	6	7	10
MCL-122	2	5	6	6	6	7	10
GROUP5-3	1	1	1	1	4	3	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	5	2	4	6	7	5
GROUP4-5	1	1	1	1	4	3	3
M47-025	2	3	3	3	3	9	6
IA834	2	3	3	3	3	9	6
HUMC-12	1	1	1	2	4	3	3
UNMC-88	1	1	1	1	4	3	3
GROUP4-11	3	2	2	2	2	2	2
UNMC-39	1	1	1	2	4	3	3
MCL-25	4	2	4	7	8	4	9
HUMC-10	1	1	1	7	5	6	4
GROUP7-19	4	2	4	7	8	4	9
GROUP5-8	2	3	3	3	5	7	5
SPECS-3164	3	4	2	4	7	7	10
UNMC-71-A5	3	4	2	5	7	8	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	9	8
GROUP7-3	1	1	1	2	4	3	3
S03-8	3	2	6	7	6	7	10
GROUP5-2	1	1	1	2	4	3	3
GROUP4-10	4	2	4	7	8	4	9
MCL-45	2	1	3	6	3	9	8
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	3	3	1	1
WCM041	3	4	2	5	7	8	7
MCL-146	3	2	6	7	6	7	10
MCL-126	2	3	3	3	3	7	6
