membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	1	2	2	2
HUMC-8	2	2	3	2	3	3	3
UNMC-81	1	1	1	3	1	1	4
UNMC-18	1	1	1	1	1	1	1
HUMC-7	3	3	4	4	4	2	5
UNMC-16	1	4	3	5	5	4	6
UNMC-7	1	1	1	1	2	5	7
S92-5	3	5	4	5	5	5	8
UNMC-33	3	4	5	6	4	6	9
WCM062	2	2	2	1	2	5	6
GROUP4-9	2	2	3	2	6	4	10
UNMC-68-A2	2	2	3	2	6	7	10
M47-024	1	1	2	1	2	5	3
SPECS-3163	2	2	3	2	6	7	10
UNMC-5	2	2	3	2	6	4	6
S94-7	2	2	3	2	6	4	10
GROUP7-1	2	2	3	2	6	4	10
M47-027	2	2	3	2	6	4	10
SPECS-3155	2	2	3	2	6	7	10
GROUP7-15	1	1	1	3	1	1	1
WCM032	3	3	5	4	4	2	2
HUMC3	2	2	2	1	2	5	6
IA04	3	3	5	6	4	8	9
HUMC-15	3	4	6	5	5	6	8
IA1857	1	1	1	2	6	4	6
GROUP6-2	3	4	6	5	7	6	8
GROUP5-9	3	3	5	6	4	8	9
GROUP4-2	1	1	3	2	6	4	6
UNMC-62	4	5	4	4	4	2	5
SPECS-1917	2	2	3	2	6	7	10
IA2852	2	2	3	2	6	4	5
MCL-38	1	1	1	3	1	1	1
GROUP5-6	2	2	3	2	6	4	6
MCL-138	3	4	6	5	5	6	8
GROUP4-7	2	4	3	5	6	6	8
MCL-98	1	1	1	3	1	1	1
GROUP7-17	2	2	3	2	6	3	10
M47-029	2	2	5	6	4	8	9
M22-51	2	2	3	2	6	4	6
HUMC-6	2	2	2	2	6	4	6
S03-3	4	2	2	1	2	5	3
MCL-14	4	5	4	1	3	5	8
MCL-37	3	2	5	6	2	3	7
MCL-33	3	4	6	5	5	6	8
IA2268	2	2	3	5	6	4	8
GROUP4-1	1	4	3	5	5	4	6
GROUP4-4	2	2	3	2	6	4	10
MCL-40	3	3	5	6	4	8	9
GROUP7-13	4	4	6	1	7	5	4
UNMC-20	1	4	3	5	5	4	6
UNMC-69	3	4	6	5	5	6	8
SPECS-3158	3	4	3	5	5	6	8
IA4227	3	3	5	4	4	2	9
GROUP6-4	4	4	6	5	5	6	8
GROUP6-3	3	4	3	5	5	6	8
UNMC-28	1	1	1	1	2	1	1
SPECS-3157	3	4	6	5	5	6	2
MCL-39	2	2	3	2	6	4	10
MCL-42	1	1	1	6	2	3	7
UNMC-90	2	2	2	2	3	5	3
UNMC-48	3	3	5	6	4	8	9
GROUP7-6	2	2	3	2	6	4	9
GROUP5-4	3	4	6	5	7	6	4
IA68	3	4	6	7	7	6	4
GROUP7-11	1	1	1	3	7	6	4
UNMC-6	2	2	3	2	8	3	10
SC86-6	1	1	1	6	4	3	7
IA4885	2	2	3	2	8	3	7
UNMC-55	1	1	1	6	7	6	4
UNMC-47	3	3	5	4	4	2	9
UNMC-87	3	3	5	4	4	2	2
