membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	3	3	3	3	3
UNMC-81	3	4	4	4	4	4	4
UNMC-18	1	2	2	2	2	1	1
HUMC-7	4	2	5	5	5	5	4
UNMC-16	4	4	3	5	3	4	4
UNMC-7	3	2	5	6	6	6	5
S92-5	3	4	4	4	2	4	4
UNMC-33	4	2	2	2	4	7	6
WCM062	2	3	3	7	3	3	7
GROUP4-9	2	3	3	7	3	8	7
UNMC-68-A2	4	3	3	2	3	6	7
M47-024	3	1	5	6	4	6	5
SPECS-3163	2	3	3	2	6	6	5
UNMC-5	2	3	3	7	3	3	7
S94-7	2	3	3	7	3	6	5
GROUP7-1	2	3	3	7	3	8	7
M47-027	2	3	3	7	3	8	7
SPECS-3155	3	2	5	6	6	6	5
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	4	4	4	4	9	4
HUMC3	2	3	3	7	3	3	8
IA04	4	2	2	2	7	7	6
HUMC-15	3	2	2	2	2	2	6
IA1857	2	3	4	7	4	3	9
GROUP6-2	3	4	6	4	4	2	10
GROUP5-9	4	2	2	2	7	7	6
GROUP4-2	2	3	3	7	3	8	7
UNMC-62	2	3	4	7	4	3	9
SPECS-1917	2	3	5	7	4	6	5
IA2852	2	3	5	2	7	7	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	3	7	3	3	7
MCL-138	3	4	6	4	2	2	2
GROUP4-7	2	3	3	2	3	7	6
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	3	3	7	3	8	7
M47-029	4	2	2	2	7	7	6
M22-51	2	3	3	7	3	3	7
HUMC-6	2	3	3	7	3	3	7
S03-3	1	3	3	7	3	3	7
MCL-14	2	3	3	7	3	3	7
MCL-37	2	2	3	2	3	8	5
MCL-33	3	4	6	4	2	2	2
IA2268	2	3	3	7	3	8	7
GROUP4-1	1	3	3	7	3	3	7
GROUP4-4	2	3	3	7	3	8	7
MCL-40	4	2	5	2	7	7	6
GROUP7-13	1	1	6	4	4	3	7
UNMC-20	2	3	3	2	3	4	7
UNMC-69	3	4	6	4	2	2	2
SPECS-3158	2	3	5	6	6	6	5
IA4227	3	2	2	2	2	2	2
GROUP6-4	1	1	1	4	2	1	2
GROUP6-3	2	3	3	7	3	4	7
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	4	6	4	2	2	2
MCL-39	2	3	3	7	3	3	7
MCL-42	3	5	5	6	6	8	5
UNMC-90	2	3	3	7	3	3	8
UNMC-48	4	2	2	2	7	7	6
GROUP7-6	2	3	3	7	3	8	7
GROUP5-4	3	4	6	4	4	2	10
IA68	3	4	4	4	4	4	4
GROUP7-11	3	2	1	1	4	2	10
UNMC-6	2	5	4	3	4	8	7
SC86-6	4	2	4	2	7	5	3
IA4885	2	5	4	3	8	8	3
UNMC-55	3	5	4	4	4	8	3
UNMC-47	4	2	5	2	5	5	9
UNMC-87	4	2	2	2	5	5	2
GROUP7-9	4	2	2	3	8	2	7
GROUP7-20	4	2	5	5	5	5	4
GROUP5-10	4	2	5	5	5	5	4
UNMC-64	1	1	1	1	1	5	9
IA2745	1	1	1	1	1	1	7
HUMC4	4	2	5	5	5	5	4
UNMC-79-C1	4	2	5	6	6	6	5
IA2084	1	2	2	1	1	1	2
IA4203	4	2	5	2	6	7	5
IA1147	3	4	6	4	4	2	10
UNMC-61	3	4	4	4	3	4	5
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	4	3	8	8	3
GROUP4-6	3	4	6	4	4	2	10
GROUP7-2	1	1	1	3	3	1	8
HUMC5	2	3	3	7	3	8	7
MCL-35	1	1	1	1	1	1	1
MCL-75	3	4	6	4	5	9	4
UNMC-24	2	5	4	3	8	8	3
M47-023	2	5	4	7	8	8	3
UNMC-86	2	2	5	5	8	5	9
GROUP5-1	4	2	5	5	5	6	9
GROUP5-5	2	3	3	7	3	8	7
UNMC-8	1	1	6	4	2	2	10
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	4	6	4	5	9	4
S08-1	2	5	4	3	8	8	3
UNMC-84	2	5	4	3	8	8	3
SC02-11	3	4	6	6	4	2	5
UNMC-44	1	1	1	1	1	1	1
M47-022	2	5	4	3	8	8	3
BC04	3	5	4	6	6	8	3
HUMC-9	1	5	4	2	1	9	9
GROUP7-22	4	2	2	2	7	7	6
M47-3	1	5	4	1	1	5	3
UNMC-51	2	5	4	3	8	8	3
GROUP4-3	4	2	5	5	7	5	9
WCM045	4	2	2	2	5	5	9
UNMC-31	2	1	6	3	3	3	8
GROUP7-5	4	2	5	5	5	5	4
GROUP4-8	4	2	5	5	5	5	9
UNMC-97	4	4	6	4	2	2	2
HUMC1	4	2	5	5	5	8	9
MCL-61	2	2	6	3	3	3	8
S87-4	3	2	5	6	6	6	9
UNMC-85	2	3	3	7	3	8	7
SC08-2	4	2	5	2	7	7	6
S06-166	3	5	5	6	6	6	5
IA2334	4	2	5	5	7	5	9
MCL-122	4	2	5	5	7	5	9
GROUP5-3	1	1	1	1	1	4	4
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	2	5	6	6	6	5
GROUP4-5	1	1	1	3	3	1	8
M47-025	2	3	3	7	3	8	7
IA834	2	3	3	7	3	8	7
HUMC-12	1	1	3	4	3	3	2
UNMC-88	1	1	1	1	3	1	1
GROUP4-11	3	4	6	4	4	2	10
UNMC-39	1	1	3	7	3	3	8
MCL-25	3	4	6	4	2	2	2
HUMC-10	3	4	6	6	6	2	5
GROUP7-19	3	4	6	4	4	2	10
GROUP5-8	1	1	4	1	1	2	7
SPECS-3164	4	2	5	2	7	7	5
UNMC-71-A5	4	2	5	2	6	7	5
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	4	3	4	8	7
GROUP7-3	3	4	6	4	4	2	10
S03-8	3	4	6	4	5	9	4
GROUP5-2	2	3	3	7	3	3	7
GROUP4-10	3	4	6	4	2	4	2
MCL-45	1	1	1	3	8	8	7
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	4	2	5	2	6	7	5
MCL-146	4	2	2	2	2	2	6
MCL-126	2	3	3	2	7	7	6
