membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	1	2	2	2
HUMC-8	2	2	2	2	3	1	3
UNMC-81	3	3	3	3	4	3	4
UNMC-18	1	4	4	1	5	1	5
HUMC-7	3	2	5	4	6	4	6
UNMC-16	3	1	5	4	6	2	6
UNMC-7	3	2	3	5	6	5	7
S92-5	4	3	5	4	4	6	8
UNMC-33	3	4	4	5	5	5	5
WCM062	2	1	2	2	2	2	9
GROUP4-9	2	5	2	2	3	2	2
UNMC-68-A2	2	5	2	2	2	7	9
M47-024	1	1	1	6	2	8	9
SPECS-3163	2	5	2	2	2	7	9
UNMC-5	1	1	2	1	2	2	2
S94-7	2	5	2	2	2	6	8
GROUP7-1	2	5	2	2	2	2	2
M47-027	2	5	2	2	3	2	2
SPECS-3155	2	5	2	2	2	7	9
GROUP7-15	1	1	4	6	1	8	4
WCM032	1	3	3	1	4	3	4
HUMC3	1	1	2	1	2	2	9
IA04	3	4	4	5	5	5	5
HUMC-15	4	3	6	7	4	6	8
IA1857	1	1	4	2	2	2	2
GROUP6-2	4	3	6	7	4	6	8
GROUP5-9	3	4	4	5	5	5	5
GROUP4-2	1	1	4	2	2	2	2
UNMC-62	3	2	5	4	6	4	6
SPECS-1917	2	5	2	2	2	7	9
IA2852	3	2	5	4	6	4	6
MCL-38	1	1	1	6	1	8	1
GROUP5-6	2	1	2	2	2	2	2
MCL-138	4	3	6	7	4	6	8
GROUP4-7	4	3	6	2	4	2	8
MCL-98	1	1	1	6	1	8	1
GROUP7-17	2	5	2	2	3	2	10
M47-029	3	4	4	5	5	5	5
M22-51	2	5	2	2	2	2	2
HUMC-6	2	1	2	2	2	2	2
S03-3	2	1	2	2	2	7	9
MCL-14	3	2	2	4	6	1	3
MCL-37	3	3	6	5	7	3	7
MCL-33	4	3	6	7	4	6	8
IA2268	4	3	6	2	2	2	8
GROUP4-1	4	3	6	2	2	2	2
GROUP4-4	2	5	2	2	3	2	10
MCL-40	3	5	4	3	5	9	10
GROUP7-13	1	1	1	1	8	1	2
UNMC-20	4	3	6	1	2	2	2
UNMC-69	4	3	6	7	4	6	8
SPECS-3158	4	3	6	2	2	6	8
IA4227	3	4	4	5	5	5	5
GROUP6-4	4	3	6	7	4	6	8
GROUP6-3	4	3	6	7	4	6	8
UNMC-28	1	1	1	6	2	8	1
SPECS-3157	4	3	6	7	4	6	8
MCL-39	2	1	2	2	2	2	2
MCL-42	3	3	3	5	7	3	7
UNMC-90	2	1	2	2	2	1	9
UNMC-48	3	4	4	5	5	5	5
GROUP7-6	2	5	2	2	2	2	2
GROUP5-4	4	1	2	2	2	2	2
IA68	4	3	3	4	4	3	4
GROUP7-11	1	1	1	6	1	8	1
UNMC-6	2	1	2	3	3	9	10
SC86-6	3	2	3	5	7	3	4
IA4885	2	5	3	3	7	3	4
UNMC-55	3	3	3	3	7	3	4
UNMC-47	3	2	5	4	6	4	6
UNMC-87	3	2	5	4	6	4	6
GROUP7-9	2	5	2	3	3	9	10
GROUP7-20	3	2	5	4	6	4	6
GROUP5-10	3	2	5	4	6	4	6
UNMC-64	1	1	1	1	8	4	3
