membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	1
HUMC-8	2	2	2	2	1	1	2
UNMC-81	3	1	3	3	2	3	3
UNMC-18	1	1	1	1	3	1	1
HUMC-7	2	3	4	4	4	4	4
UNMC-16	2	2	5	1	1	2	1
UNMC-7	4	4	2	2	3	5	3
S92-5	1	3	6	5	5	6	5
UNMC-33	2	3	4	4	2	3	6
WCM062	1	2	1	1	1	2	1
GROUP4-9	2	2	5	2	1	7	2
UNMC-68-A2	2	2	5	2	1	2	7
M47-024	2	2	2	2	4	5	7
SPECS-3163	2	2	5	2	1	2	2
UNMC-5	2	2	1	1	1	2	1
S94-7	2	2	5	2	1	2	2
GROUP7-1	2	2	5	2	1	7	2
M47-027	2	2	5	2	1	2	2
SPECS-3155	2	2	5	2	1	2	2
GROUP7-15	3	2	3	6	6	8	8
WCM032	1	3	6	4	5	9	9
HUMC3	1	2	1	1	1	2	1
IA04	2	3	4	4	7	4	7
HUMC-15	4	4	2	2	3	5	3
IA1857	2	2	4	1	4	4	7
GROUP6-2	3	3	3	3	2	3	9
GROUP5-9	2	3	6	5	3	6	5
GROUP4-2	2	2	5	1	1	2	1
UNMC-62	2	3	4	1	4	4	7
SPECS-1917	2	2	5	1	8	7	2
IA2852	2	2	5	2	1	4	5
MCL-38	3	1	3	6	6	8	10
GROUP5-6	2	2	5	1	1	2	1
MCL-138	1	3	6	7	5	9	4
GROUP4-7	2	2	5	2	1	2	1
MCL-98	3	1	3	6	6	8	10
GROUP7-17	2	2	5	2	1	7	2
M47-029	2	3	4	4	7	4	6
M22-51	2	2	5	1	1	2	1
HUMC-6	1	2	5	1	1	2	1
S03-3	1	1	1	1	1	1	1
MCL-14	1	3	6	4	5	6	5
MCL-37	2	2	5	1	1	2	1
MCL-33	1	3	6	4	5	9	4
IA2268	2	2	5	2	1	7	2
GROUP4-1	2	2	5	1	1	2	1
GROUP4-4	2	2	5	2	1	7	2
MCL-40	2	3	4	2	8	7	2
GROUP7-13	1	1	1	1	1	1	1
UNMC-20	2	2	5	1	1	2	1
UNMC-69	1	3	6	3	5	9	9
SPECS-3158	2	2	2	1	3	2	3
IA4227	1	3	6	4	5	9	4
GROUP6-4	1	1	1	1	5	1	10
GROUP6-3	2	2	5	1	1	2	1
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	1	3	6	4	5	9	4
MCL-39	2	2	5	1	1	2	1
MCL-42	4	4	2	2	3	5	3
UNMC-90	2	2	5	1	1	1	1
UNMC-48	2	3	4	4	7	4	6
GROUP7-6	2	2	5	2	1	3	6
GROUP5-4	3	3	3	3	2	3	9
IA68	4	4	2	2	3	5	9
GROUP7-11	3	1	3	3	2	3	9
UNMC-6	2	2	5	2	4	2	7
SC86-6	4	4	2	2	3	5	3
IA4885	4	4	2	2	3	5	3
UNMC-55	4	4	2	2	3	5	9
UNMC-47	2	3	4	4	7	4	6
UNMC-87	1	3	6	4	5	9	4
GROUP7-9	2	3	5	2	8	7	2
GROUP7-20	2	5	5	7	2	3	6
GROUP5-10	2	3	6	4	3	6	5
UNMC-64	1	1	1	1	1	1	1
IA2745	2	2	5	1	1	2	1
HUMC4	2	2	5	1	1	2	1
UNMC-79-C1	2	3	6	4	3	4	3
IA2084	1	3	6	4	5	9	4
IA4203	2	3	4	4	7	4	6
IA1147	3	1	3	3	2	3	9
UNMC-61	2	2	2	5	3	6	3
MCL-128	3	1	3	6	6	8	10
GROUP7-14	4	4	2	2	3	5	2
GROUP4-6	3	1	3	2	2	3	9
GROUP7-2	1	1	1	2	1	1	2
HUMC5	2	2	5	2	1	7	2
MCL-35	2	2	5	2	8	7	2
MCL-75	2	2	5	2	2	2	2
UNMC-24	2	4	2	2	4	5	8
M47-023	2	4	2	2	3	5	3
UNMC-86	2	2	6	5	8	6	5
GROUP5-1	1	3	6	5	5	6	5
GROUP5-5	2	2	5	2	8	7	2
UNMC-8	1	1	3	3	5	9	4
GROUP6-1	3	1	3	6	6	8	10
UNMC-23	3	1	3	6	6	8	4
MCL-71	3	1	4	6	6	8	10
IA4289	2	2	4	4	4	8	7
S08-1	4	4	2	2	3	5	3
UNMC-84	4	4	2	2	3	5	3
SC02-11	3	1	3	3	2	3	9
UNMC-44	3	1	4	4	7	4	6
M47-022	4	4	2	2	3	5	3
BC04	4	4	2	2	3	5	3
HUMC-9	1	3	6	5	5	6	5
GROUP7-22	2	3	6	5	3	6	5
M47-3	3	3	4	5	7	4	5
UNMC-51	4	4	2	2	3	5	3
GROUP4-3	2	3	4	4	7	4	4
WCM045	2	3	4	4	4	4	6
UNMC-31	1	1	1	1	1	1	1
GROUP7-5	2	3	4	4	4	4	4
GROUP4-8	1	3	6	4	4	9	4
UNMC-97	3	1	3	3	5	9	9
HUMC1	2	3	1	4	4	4	6
MCL-61	1	1	1	1	1	1	1
S87-4	3	3	4	5	7	4	5
UNMC-85	1	3	6	5	5	6	5
SC08-2	1	3	6	5	5	6	5
S06-166	2	4	2	2	8	7	2
IA2334	2	3	4	4	7	4	5
MCL-122	3	3	4	5	7	4	5
GROUP5-3	1	2	1	1	1	2	1
GROUP5-7	3	1	3	6	6	8	10
S89-9	1	3	6	5	5	6	5
GROUP4-5	1	1	1	1	1	1	1
M47-025	2	2	5	5	8	7	5
IA834	2	2	5	2	8	7	2
HUMC-12	1	1	1	1	1	1	1
UNMC-88	3	1	3	1	1	1	1
GROUP4-11	1	3	6	4	5	9	9
UNMC-39	1	1	1	1	1	1	1
MCL-25	3	3	4	4	7	6	9
HUMC-10	3	1	3	3	2	3	9
GROUP7-19	3	1	3	3	2	3	9
GROUP5-8	4	2	2	5	3	6	5
SPECS-3164	2	3	4	4	7	4	6
UNMC-71-A5	2	3	4	4	7	4	6
MCL-24	3	1	3	6	6	8	10
UNMC-37	3	1	3	6	6	8	10
IA-02	3	1	3	3	2	3	9
GROUP7-3	3	1	3	3	2	3	9
S03-8	1	3	6	7	2	4	5
GROUP5-2	1	2	1	1	1	1	1
GROUP4-10	1	1	6	4	4	1	1
MCL-45	2	2	5	2	8	7	2
MCL-109	3	1	3	6	6	8	10
SC01-10	3	1	3	6	6	8	10
WCM041	2	3	4	4	7	4	6
MCL-146	1	3	6	7	2	4	5
MCL-126	2	2	5	4	1	4	6
