membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	2
HUMC-8	2	2	2	2	2	3	3
UNMC-81	1	3	3	3	3	4	4
UNMC-18	1	1	4	1	1	1	1
HUMC-7	2	4	5	4	4	5	5
UNMC-16	3	3	4	3	4	6	6
UNMC-7	1	1	3	5	5	7	7
S92-5	3	4	3	3	3	6	4
UNMC-33	2	2	5	6	3	5	8
WCM062	4	2	2	6	2	2	9
GROUP4-9	2	2	6	2	6	2	3
UNMC-68-A2	2	4	6	5	5	8	2
M47-024	1	1	1	5	5	8	9
SPECS-3163	2	2	5	7	6	2	3
UNMC-5	2	2	5	7	6	2	3
S94-7	3	3	4	3	7	6	6
GROUP7-1	2	2	6	2	6	2	3
M47-027	2	2	6	2	6	2	3
SPECS-3155	1	2	4	2	1	1	3
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	3	6	5	5	8	2
HUMC3	4	2	6	6	2	2	9
IA04	2	2	6	7	8	5	8
HUMC-15	3	3	4	3	7	6	6
IA1857	2	4	6	4	6	9	8
GROUP6-2	3	3	4	3	7	6	6
GROUP5-9	2	2	5	7	8	2	2
GROUP4-2	1	2	4	2	1	2	3
UNMC-62	2	4	5	4	4	9	5
SPECS-1917	2	4	5	4	6	9	5
IA2852	2	4	5	4	4	9	5
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	2	4	2	6	2	3
MCL-138	3	3	4	3	7	6	6
GROUP4-7	3	2	4	3	7	6	6
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	6	2	6	2	3
M47-029	2	2	5	7	8	5	8
M22-51	2	2	4	2	6	2	3
HUMC-6	2	2	5	2	2	3	3
S03-3	1	1	2	6	2	3	9
MCL-14	4	4	2	4	2	9	5
MCL-37	2	2	3	7	8	7	7
MCL-33	1	1	4	6	7	6	6
IA2268	3	2	4	2	7	6	6
GROUP4-1	3	2	4	2	7	6	6
GROUP4-4	2	2	6	2	6	2	3
MCL-40	2	2	5	7	8	5	8
GROUP7-13	1	1	4	6	2	3	10
UNMC-20	3	3	4	3	7	6	6
UNMC-69	3	3	4	3	7	4	10
SPECS-3158	3	2	4	2	7	6	6
IA4227	2	2	5	7	8	5	8
GROUP6-4	1	1	1	3	7	6	6
GROUP6-3	3	3	4	3	7	6	6
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	3	4	3	7	4	10
MCL-39	2	2	4	2	6	2	3
MCL-42	1	5	6	5	5	7	7
UNMC-90	2	1	6	6	2	3	9
UNMC-48	2	2	5	7	8	5	8
GROUP7-6	2	2	5	7	8	5	3
GROUP5-4	3	3	4	6	3	4	10
IA68	3	3	4	3	3	4	4
GROUP7-11	1	1	4	6	3	4	10
UNMC-6	2	5	6	6	6	4	8
SC86-6	1	5	1	5	5	7	7
IA4885	2	2	6	2	5	7	7
UNMC-55	3	3	4	6	3	4	4
UNMC-47	2	4	5	4	4	5	4
UNMC-87	2	4	5	4	4	5	5
GROUP7-9	2	2	6	2	6	2	3
GROUP7-20	2	4	5	4	4	5	4
GROUP5-10	1	4	5	4	5	5	4
UNMC-64	1	1	1	1	2	1	1
IA2745	1	1	1	1	1	1	1
HUMC4	2	4	2	4	4	5	4
UNMC-79-C1	1	4	3	5	5	7	7
IA2084	1	1	1	1	1	1	1
IA4203	3	4	5	7	8	5	4
IA1147	3	3	4	3	7	6	6
UNMC-61	3	3	4	3	7	6	6
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	2	6	5	2	3
GROUP4-6	3	3	4	6	3	4	10
GROUP7-2	1	1	1	6	1	1	1
HUMC5	2	2	6	2	6	2	3
MCL-35	1	1	1	1	1	1	1
MCL-75	3	3	4	3	7	6	6
UNMC-24	2	5	6	2	5	8	7
M47-023	2	4	6	2	5	2	7
UNMC-86	2	4	5	4	4	9	5
GROUP5-1	2	4	5	5	5	8	2
GROUP5-5	2	2	6	2	6	2	3
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	4	6	5	5	8	2
S08-1	2	2	6	2	5	7	7
UNMC-84	2	2	6	2	5	7	7
SC02-11	3	3	4	3	3	4	10
UNMC-44	1	1	1	1	1	1	1
M47-022	3	3	6	3	3	7	4
BC04	1	5	6	5	5	7	7
HUMC-9	1	4	6	5	5	8	2
GROUP7-22	2	2	5	7	8	2	2
M47-3	2	4	6	4	4	9	1
UNMC-51	3	5	6	2	5	8	7
GROUP4-3	2	4	5	4	4	9	5
WCM045	2	4	5	3	7	9	6
UNMC-31	1	1	2	6	2	3	9
GROUP7-5	1	4	5	4	4	9	5
GROUP4-8	2	4	5	4	4	9	5
UNMC-97	1	1	2	6	3	3	9
HUMC1	2	4	5	4	4	9	5
MCL-61	1	1	2	6	2	3	9
S87-4	2	4	5	4	4	9	5
UNMC-85	2	4	6	4	6	9	5
SC08-2	2	4	5	4	8	9	5
S06-166	2	2	6	5	5	7	7
IA2334	2	4	5	4	4	9	5
MCL-122	2	4	5	4	4	9	5
GROUP5-3	1	1	1	1	1	1	4
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	4	6	5	5	8	2
GROUP4-5	1	1	1	6	2	3	9
M47-025	2	2	6	2	6	9	3
IA834	2	2	6	2	6	2	3
HUMC-12	1	1	1	6	2	3	9
UNMC-88	1	1	1	6	2	1	1
GROUP4-11	3	4	4	4	3	9	10
UNMC-39	1	1	2	6	2	3	9
MCL-25	4	4	2	6	3	4	8
HUMC-10	1	3	4	6	3	4	10
GROUP7-19	3	3	4	3	3	4	10
GROUP5-8	2	4	6	5	5	9	2
SPECS-3164	2	2	5	7	8	5	8
UNMC-71-A5	2	4	5	7	8	5	8
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	4	3	1	4	10
GROUP7-3	1	3	2	6	3	4	10
S03-8	3	5	4	4	4	9	5
GROUP5-2	1	1	2	6	2	3	9
GROUP4-10	3	3	4	3	7	6	6
MCL-45	1	1	6	2	6	2	3
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	2	2	5	7	8	5	8
MCL-146	3	5	4	4	4	9	5
MCL-126	2	2	5	7	8	5	8
