membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	1	2	2
HUMC-8	3	3	3	3	2	1	3
UNMC-81	1	1	1	4	3	1	4
UNMC-18	2	1	4	5	1	2	5
HUMC-7	3	2	2	2	4	3	6
UNMC-16	2	3	4	5	5	4	7
UNMC-7	4	3	5	6	4	5	3
S92-5	3	4	6	5	5	4	7
UNMC-33	4	2	2	4	2	2	4
WCM062	3	3	3	3	6	6	8
GROUP4-9	3	3	3	3	2	6	3
UNMC-68-A2	3	3	5	7	7	7	8
M47-024	4	3	5	6	7	7	8
SPECS-3163	3	3	5	7	7	7	8
UNMC-5	2	3	3	5	5	4	7
S94-7	3	3	5	7	7	7	8
GROUP7-1	3	3	3	3	2	2	9
M47-027	3	3	3	3	2	6	3
SPECS-3155	3	3	5	7	7	7	8
GROUP7-15	1	1	1	1	1	1	5
WCM032	2	4	6	4	3	8	6
HUMC3	3	3	3	3	6	6	1
IA04	3	4	6	5	4	4	6
HUMC-15	2	4	4	5	3	4	2
IA1857	3	4	6	5	5	4	7
GROUP6-2	2	4	4	7	7	7	8
GROUP5-9	3	3	3	3	2	2	9
GROUP4-2	1	1	1	1	5	1	5
UNMC-62	3	2	2	5	4	4	7
SPECS-1917	3	3	5	7	7	7	8
IA2852	3	2	2	3	2	2	9
MCL-38	1	1	1	1	1	1	5
GROUP5-6	3	3	3	5	5	4	7
MCL-138	2	4	4	5	3	4	2
GROUP4-7	2	4	4	5	3	4	2
MCL-98	1	1	1	1	1	1	5
GROUP7-17	3	3	3	3	5	4	7
M47-029	3	2	6	3	2	2	7
M22-51	2	3	4	5	5	4	7
HUMC-6	3	3	3	3	6	2	7
S03-3	1	1	3	3	6	1	1
MCL-14	3	3	3	5	5	4	7
MCL-37	4	3	5	6	8	5	3
MCL-33	2	4	4	5	3	2	2
IA2268	3	3	3	5	2	6	2
GROUP4-1	2	1	4	5	5	4	7
GROUP4-4	3	3	3	3	2	6	9
MCL-40	3	3	3	3	2	6	3
GROUP7-13	1	1	1	3	6	1	1
UNMC-20	2	1	4	5	5	4	7
UNMC-69	2	4	4	5	3	4	2
SPECS-3158	3	3	5	7	7	7	8
IA4227	4	4	4	5	3	2	2
GROUP6-4	1	1	4	5	3	4	2
GROUP6-3	2	4	4	5	3	4	2
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	2	4	4	5	3	4	2
MCL-39	3	3	3	5	5	4	7
MCL-42	4	3	5	6	8	5	3
UNMC-90	3	3	3	3	6	1	1
UNMC-48	2	4	6	3	5	2	7
GROUP7-6	3	3	3	3	2	2	3
GROUP5-4	2	4	6	4	3	9	4
IA68	2	2	6	4	3	8	4
GROUP7-11	2	1	1	4	1	9	4
UNMC-6	3	3	6	3	2	6	3
SC86-6	4	2	2	6	8	8	9
IA4885	4	3	5	6	8	5	3
UNMC-55	2	2	6	4	4	8	9
UNMC-47	3	2	2	2	4	3	9
UNMC-87	3	2	2	5	4	2	2
GROUP7-9	3	3	2	3	2	6	3
GROUP7-20	3	2	2	2	4	3	6
GROUP5-10	3	2	2	2	4	3	6
UNMC-64	1	1	1	3	6	1	1
IA2745	1	1	1	1	1	1	5
HUMC4	3	2	2	2	4	3	6
UNMC-79-C1	4	3	5	6	8	5	3
IA2084	1	1	1	1	1	2	5
IA4203	4	2	2	4	4	8	9
IA1147	2	4	4	5	3	4	2
UNMC-61	3	3	5	7	7	4	2
MCL-128	1	1	1	1	1	1	5
GROUP7-14	3	1	1	3	2	6	3
GROUP4-6	2	5	6	4	3	9	4
GROUP7-2	1	1	1	1	1	1	1
HUMC5	3	3	3	3	2	6	3
MCL-35	1	1	1	1	1	1	5
MCL-75	2	4	4	5	3	4	2
UNMC-24	3	2	2	2	4	8	6
M47-023	4	2	2	6	8	8	9
UNMC-86	3	2	2	2	4	3	6
GROUP5-1	3	2	2	2	4	3	6
GROUP5-5	3	2	2	2	4	8	6
UNMC-8	1	2	1	1	3	9	4
GROUP6-1	1	1	1	1	1	1	5
UNMC-23	1	1	1	1	1	8	6
MCL-71	1	1	1	1	1	1	5
IA4289	3	2	2	2	4	8	6
S08-1	3	3	5	3	2	6	3
UNMC-84	3	3	5	3	2	6	3
SC02-11	3	4	5	7	7	7	8
UNMC-44	1	1	1	1	1	1	5
M47-022	4	3	5	6	8	6	3
BC04	4	3	5	6	8	5	3
HUMC-9	1	1	2	2	1	8	6
GROUP7-22	3	3	3	3	2	2	9
M47-3	1	1	1	1	1	1	5
UNMC-51	4	2	5	5	8	8	3
GROUP4-3	3	2	2	2	4	3	6
WCM045	3	2	2	2	7	3	6
UNMC-31	1	1	1	3	6	1	1
GROUP7-5	3	2	2	2	4	3	6
GROUP4-8	3	2	2	2	4	3	6
UNMC-97	2	4	6	4	3	2	4
HUMC1	3	2	2	2	4	3	6
MCL-61	3	1	1	3	6	1	1
S87-4	3	3	5	7	7	7	8
UNMC-85	3	3	3	3	2	6	3
SC08-2	3	3	3	7	7	7	8
S06-166	3	3	5	7	7	7	8
IA2334	3	2	2	3	2	2	9
MCL-122	2	5	6	2	4	3	10
GROUP5-3	1	1	1	1	1	1	6
GROUP5-7	1	1	1	1	1	1	5
S89-9	3	3	5	7	7	7	8
GROUP4-5	1	1	1	3	6	1	1
M47-025	3	3	3	3	2	6	8
IA834	3	3	3	3	2	6	8
HUMC-12	1	1	4	3	6	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	4	6	4	3	9	4
UNMC-39	1	1	1	3	6	1	1
MCL-25	2	4	4	3	3	2	9
HUMC-10	3	3	5	7	7	7	8
GROUP7-19	2	4	1	4	3	9	4
GROUP5-8	1	1	1	1	1	3	10
SPECS-3164	4	2	2	6	8	8	9
UNMC-71-A5	4	2	2	6	8	8	9
