membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	2	1	2
HUMC-8	2	3	2	3	3	2	2
UNMC-81	1	1	1	1	4	3	3
UNMC-18	1	1	1	1	1	3	1
HUMC-7	3	2	3	2	5	4	4
UNMC-16	4	3	2	4	3	3	2
UNMC-7	1	4	3	5	5	5	5
S92-5	3	2	4	2	2	6	6
UNMC-33	2	2	3	2	2	6	6
WCM062	2	3	2	4	6	7	2
GROUP4-9	2	3	2	3	3	7	2
UNMC-68-A2	3	5	5	6	6	8	5
M47-024	3	5	5	6	6	8	5
SPECS-3163	3	5	5	6	6	8	5
UNMC-5	2	3	2	4	3	7	2
S94-7	3	5	5	6	6	8	5
GROUP7-1	2	3	2	3	3	7	7
M47-027	2	3	2	3	3	7	7
SPECS-3155	3	5	5	6	6	8	5
GROUP7-15	1	1	1	1	1	1	1
WCM032	2	5	6	7	2	3	3
HUMC3	2	3	2	4	3	7	2
IA04	2	2	6	2	2	6	6
HUMC-15	1	4	3	5	7	5	8
IA1857	2	3	6	4	2	6	9
GROUP6-2	4	5	5	7	4	3	5
GROUP5-9	3	2	6	6	2	6	6
GROUP4-2	1	1	2	4	3	7	2
UNMC-62	2	3	3	2	5	6	9
SPECS-1917	3	5	5	6	6	8	5
IA2852	2	3	2	4	3	7	2
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	2	4	3	7	2
MCL-138	4	2	1	2	2	3	3
GROUP4-7	2	3	2	4	3	6	6
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	3	2	3	3	7	7
M47-029	2	3	3	2	8	6	6
M22-51	2	3	2	4	3	7	2
HUMC-6	4	3	1	4	3	7	2
S03-3	4	3	2	4	3	7	2
MCL-14	3	3	4	2	3	9	6
MCL-37	1	4	3	5	7	5	8
MCL-33	4	2	1	2	2	3	3
IA2268	2	3	2	4	3	7	2
GROUP4-1	1	1	2	4	3	7	2
GROUP4-4	2	3	2	3	3	7	7
MCL-40	2	3	2	5	8	2	6
GROUP7-13	4	2	2	4	3	7	2
UNMC-20	1	1	2	4	3	7	2
UNMC-69	4	2	4	7	4	3	3
SPECS-3158	3	5	2	6	6	8	5
IA4227	3	2	3	2	2	3	3
GROUP6-4	1	1	1	1	1	3	1
GROUP6-3	2	3	2	4	3	7	2
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	2	4	7	4	3	3
MCL-39	2	3	2	4	3	7	2
MCL-42	1	4	3	5	7	5	8
UNMC-90	4	3	2	4	3	2	2
UNMC-48	2	2	4	2	2	6	6
GROUP7-6	2	3	2	4	3	7	2
GROUP5-4	4	2	4	7	4	3	3
IA68	3	2	3	7	4	3	8
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	3	2	3	3	6	7
SC86-6	1	4	2	5	7	5	8
IA4885	1	3	2	3	7	5	8
UNMC-55	1	4	3	5	4	5	8
UNMC-47	3	2	3	2	5	4	4
UNMC-87	3	2	3	2	5	4	4
GROUP7-9	3	2	3	2	2	3	3
GROUP7-20	3	2	3	2	5	4	4
GROUP5-10	3	2	3	2	5	4	4
UNMC-64	4	1	1	4	3	2	2
IA2745	1	1	1	1	1	7	2
HUMC4	4	2	3	2	5	4	4
UNMC-79-C1	1	4	3	5	7	5	5
IA2084	1	1	1	1	1	1	1
IA4203	3	2	3	2	5	4	4
IA1147	4	2	4	7	4	3	3
UNMC-61	3	5	2	4	3	8	2
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	3	2	3	3	2	7
GROUP4-6	2	2	4	7	4	3	3
GROUP7-2	1	1	1	1	1	2	1
HUMC5	2	3	2	3	3	7	7
MCL-35	1	1	1	1	1	1	1
MCL-75	2	5	5	3	6	8	7
UNMC-24	2	3	2	3	7	5	8
M47-023	2	3	2	3	7	5	8
UNMC-86	2	3	3	2	5	9	4
GROUP5-1	3	2	6	2	2	4	10
GROUP5-5	2	3	2	3	3	2	7
UNMC-8	1	1	1	1	4	3	3
