membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	2	2	2
HUMC-8	2	1	2	2	3	3	1
UNMC-81	1	2	3	3	4	4	3
UNMC-18	1	1	1	2	5	5	1
HUMC-7	3	3	4	4	2	6	4
UNMC-16	3	2	3	5	6	3	2
UNMC-7	4	2	5	3	7	7	5
S92-5	4	2	3	5	8	5	6
UNMC-33	3	4	3	5	6	5	2
WCM062	2	4	3	2	6	3	2
GROUP4-9	2	4	2	2	3	3	7
UNMC-68-A2	2	5	3	6	8	5	3
M47-024	1	5	1	1	7	5	3
SPECS-3163	2	5	3	6	8	5	3
UNMC-5	2	4	3	2	6	3	2
S94-7	2	2	3	5	8	5	8
GROUP7-1	2	4	2	2	3	3	7
M47-027	2	4	2	2	3	3	7
SPECS-3155	4	5	3	6	8	5	6
GROUP7-15	1	5	1	1	5	2	3
WCM032	1	5	1	7	4	4	3
HUMC3	2	4	3	2	6	8	1
IA04	2	4	3	5	6	5	2
HUMC-15	3	2	3	5	4	8	8
IA1857	1	4	2	2	5	2	9
GROUP6-2	3	2	3	5	4	4	8
GROUP5-9	4	5	6	6	8	5	6
GROUP4-2	1	4	2	2	5	2	9
UNMC-62	2	2	3	4	2	9	4
SPECS-1917	2	5	6	4	2	5	6
IA2852	2	4	3	2	6	3	2
MCL-38	1	1	5	1	5	2	9
GROUP5-6	2	4	3	2	6	3	2
MCL-138	3	2	3	5	4	8	8
GROUP4-7	3	4	3	5	3	8	2
MCL-98	1	1	1	1	5	2	9
GROUP7-17	2	4	2	2	3	3	7
M47-029	2	4	2	2	3	3	7
M22-51	2	4	2	2	6	3	2
HUMC-6	2	1	3	2	6	3	1
S03-3	1	1	3	2	6	3	1
MCL-14	2	4	3	2	6	3	2
MCL-37	3	4	3	2	6	3	2
MCL-33	3	2	3	5	4	8	8
IA2268	2	4	3	2	3	8	8
GROUP4-1	2	4	2	2	3	7	7
GROUP4-4	2	4	2	2	3	3	7
MCL-40	2	4	2	2	3	3	7
GROUP7-13	1	1	1	7	1	1	10
UNMC-20	1	4	3	2	6	3	2
UNMC-69	3	2	3	5	4	4	8
SPECS-3158	3	2	3	5	4	8	8
IA4227	4	3	4	4	8	5	4
GROUP6-4	1	2	3	5	4	8	8
GROUP6-3	3	2	3	5	4	8	8
UNMC-28	1	1	1	1	5	2	9
SPECS-3157	3	2	3	5	4	4	8
MCL-39	2	4	2	2	6	3	2
MCL-42	4	2	5	3	7	7	5
UNMC-90	2	1	2	2	6	3	1
UNMC-48	3	4	3	5	6	5	2
GROUP7-6	2	4	3	2	6	3	2
GROUP5-4	1	2	1	7	4	4	10
IA68	3	2	3	3	4	4	3
GROUP7-11	1	2	6	7	8	4	10
UNMC-6	1	1	2	2	3	3	7
SC86-6	4	2	2	3	7	7	5
IA4885	4	4	2	2	7	7	5
UNMC-55	3	2	3	3	4	7	5
UNMC-47	3	3	4	4	2	6	4
UNMC-87	3	3	4	4	2	6	4
GROUP7-9	3	3	4	4	2	6	4
GROUP7-20	3	3	4	4	2	6	4
GROUP5-10	3	3	4	4	2	6	4
UNMC-64	1	1	4	4	1	6	4
IA2745	1	1	2	2	5	2	9
HUMC4	3	3	4	4	2	6	4
UNMC-79-C1	4	5	6	6	8	5	6
IA2084	3	3	4	4	2	6	4
