membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	2
HUMC-8	2	2	2	2	2	3	3
UNMC-81	1	3	3	3	3	4	4
UNMC-18	1	1	1	1	1	2	1
HUMC-7	2	2	2	2	2	5	5
UNMC-16	2	3	3	4	4	6	6
UNMC-7	3	4	4	5	3	4	7
S92-5	3	4	4	5	3	7	2
UNMC-33	3	4	4	6	5	8	8
WCM062	2	1	2	1	6	2	5
GROUP4-9	2	2	2	2	2	5	9
UNMC-68-A2	2	2	2	2	2	5	5
M47-024	1	1	5	5	6	2	7
SPECS-3163	2	2	2	2	2	5	5
UNMC-5	2	2	2	2	2	5	5
S94-7	2	2	2	2	2	5	5
GROUP7-1	2	2	2	2	2	8	9
M47-027	2	2	2	2	2	5	9
SPECS-3155	2	2	2	2	5	2	1
GROUP7-15	1	1	1	1	1	2	1
WCM032	3	3	4	6	7	8	8
HUMC3	2	1	2	2	6	1	3
IA04	3	2	4	6	7	8	8
HUMC-15	3	3	3	4	4	6	6
IA1857	2	2	2	2	2	5	5
GROUP6-2	4	3	3	4	4	6	10
GROUP5-9	3	4	4	6	7	7	2
GROUP4-2	4	3	1	2	2	5	5
UNMC-62	4	3	3	2	2	6	5
SPECS-1917	2	2	6	2	2	3	9
IA2852	2	2	2	2	7	8	8
MCL-38	1	1	1	1	1	2	1
GROUP5-6	2	2	2	2	2	5	5
MCL-138	4	5	5	4	8	1	3
GROUP4-7	3	3	3	4	4	6	6
MCL-98	1	1	1	1	1	2	1
GROUP7-17	2	2	2	2	2	3	9
M47-029	3	4	4	6	7	8	8
M22-51	2	3	2	2	2	5	5
HUMC-6	2	2	2	2	2	5	3
S03-3	1	1	5	1	6	1	3
MCL-14	2	4	5	5	3	7	3
MCL-37	3	4	6	6	3	5	7
MCL-33	4	3	4	4	4	6	6
IA2268	2	2	3	2	4	6	6
GROUP4-1	2	3	3	4	4	6	5
GROUP4-4	2	2	6	2	2	8	8
MCL-40	3	4	4	6	7	8	8
GROUP7-13	1	1	5	1	6	5	3
UNMC-20	4	3	3	4	4	6	6
UNMC-69	4	3	3	4	4	6	10
SPECS-3158	2	3	3	4	4	6	7
IA4227	3	4	4	6	7	8	8
GROUP6-4	1	1	1	4	4	1	6
GROUP6-3	4	3	3	2	4	6	6
UNMC-28	1	1	1	1	6	2	3
SPECS-3157	4	3	3	4	4	6	10
MCL-39	2	2	2	2	2	5	9
MCL-42	3	3	6	3	3	4	7
UNMC-90	2	2	2	2	6	1	3
UNMC-48	3	4	4	6	7	8	8
GROUP7-6	2	2	2	2	2	8	5
GROUP5-4	1	3	3	7	5	9	10
IA68	4	3	3	7	5	9	4
GROUP7-11	1	1	1	7	5	2	10
UNMC-6	2	2	6	2	2	3	9
SC86-6	3	4	6	3	3	4	7
IA4885	2	2	6	2	3	4	9
UNMC-55	3	3	3	7	5	9	10
UNMC-47	3	4	4	6	7	8	8
UNMC-87	3	4	4	6	7	8	8
GROUP7-9	2	2	6	2	2	3	9
GROUP7-20	2	1	5	7	5	9	10
GROUP5-10	1	1	5	5	3	9	7
UNMC-64	1	1	1	1	6	5	5
IA2745	2	2	2	2	2	5	5
HUMC4	2	1	5	7	5	9	10
UNMC-79-C1	3	4	4	6	3	4	7
IA2084	3	4	1	6	1	2	1
IA4203	3	4	4	6	7	8	8
IA1147	4	3	3	4	4	6	10
UNMC-61	4	3	3	4	4	6	6
MCL-128	1	1	1	1	1	2	1
GROUP7-14	1	2	5	2	2	1	9
GROUP4-6	1	3	3	7	5	9	10
GROUP7-2	1	1	1	1	6	1	3
HUMC5	2	2	2	2	2	5	9
MCL-35	1	1	1	1	1	2	1
MCL-75	4	3	3	4	5	6	6
UNMC-24	4	3	6	3	3	4	4
M47-023	2	2	6	2	2	4	9
UNMC-86	2	4	2	5	3	7	2
GROUP5-1	3	4	4	5	3	7	2
GROUP5-5	2	2	6	2	2	3	9
UNMC-8	1	1	1	7	1	2	1
GROUP6-1	1	1	1	1	1	9	2
UNMC-23	1	1	1	1	1	2	1
MCL-71	1	1	1	1	1	2	1
IA4289	2	3	3	7	5	9	10
S08-1	2	2	6	2	2	3	9
UNMC-84	2	2	6	2	2	3	9
SC02-11	1	3	3	7	5	9	10
UNMC-44	1	1	1	1	1	9	1
M47-022	4	3	3	3	3	4	4
BC04	3	3	6	3	3	4	7
HUMC-9	3	4	4	5	3	7	2
GROUP7-22	3	4	4	6	7	7	2
M47-3	1	1	5	7	5	9	10
UNMC-51	3	3	6	3	3	4	7
GROUP4-3	3	4	4	6	7	8	8
WCM045	3	3	3	4	7	6	6
UNMC-31	1	1	5	1	6	1	3
GROUP7-5	1	1	5	7	3	9	10
GROUP4-8	3	4	4	6	7	8	8
UNMC-97	1	2	3	7	5	1	3
HUMC1	2	2	2	2	2	5	5
MCL-61	1	1	5	1	6	1	3
S87-4	1	5	6	7	8	9	10
UNMC-85	3	4	4	5	3	7	2
SC08-2	3	4	4	5	3	7	2
S06-166	3	4	6	3	3	4	7
IA2334	3	4	4	6	7	8	8
MCL-122	1	5	6	7	8	9	10
GROUP5-3	1	1	1	1	1	5	4
GROUP5-7	1	1	1	1	1	2	1
S89-9	3	4	4	5	3	7	2
GROUP4-5	1	1	5	1	6	1	3
M47-025	2	2	2	2	2	5	9
IA834	2	2	6	2	2	3	9
HUMC-12	1	1	1	1	6	1	3
UNMC-88	1	1	1	1	6	1	3
GROUP4-11	3	4	4	6	7	8	10
UNMC-39	1	1	5	1	6	1	3
MCL-25	2	3	5	7	5	7	3
HUMC-10	1	3	3	7	5	9	10
GROUP7-19	1	3	3	7	5	9	10
GROUP5-8	1	5	6	5	8	9	2
SPECS-3164	3	4	4	6	7	8	8
UNMC-71-A5	3	4	4	6	7	8	8
MCL-24	1	1	1	1	1	2	1
UNMC-37	1	1	1	1	1	2	1
IA-02	1	1	1	7	5	9	10
GROUP7-3	1	2	3	7	5	9	10
S03-8	2	3	3	7	5	9	10
GROUP5-2	2	2	2	2	2	5	3
GROUP4-10	4	3	3	4	4	6	6
MCL-45	2	2	6	2	2	3	9
MCL-109	1	1	1	1	1	2	1
SC01-10	1	1	1	1	1	2	7
WCM041	3	4	4	6	7	8	8
MCL-146	3	4	4	6	7	8	8
MCL-126	2	2	2	6	7	8	8
