membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	1	1	2	2	2	2
HUMC-8	2	2	2	3	3	3	3
UNMC-81	1	1	1	1	1	1	1
UNMC-18	1	1	3	1	1	1	1
HUMC-7	2	3	2	4	4	4	2
UNMC-16	3	1	3	5	5	5	4
UNMC-7	2	4	4	6	6	6	5
S92-5	2	5	4	2	2	2	6
UNMC-33	2	2	2	4	7	7	7
WCM062	2	1	4	6	8	3	8
GROUP4-9	2	2	4	7	8	8	8
UNMC-68-A2	2	5	4	2	2	2	6
M47-024	1	4	4	6	6	1	1
SPECS-3163	2	2	4	7	8	8	4
UNMC-5	4	2	4	7	5	3	4
S94-7	4	2	4	7	5	9	4
GROUP7-1	2	2	4	7	8	8	4
M47-027	4	2	4	7	8	8	8
SPECS-3155	1	1	1	1	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	2	5	4	2	2	2	6
HUMC3	4	1	5	7	8	3	8
IA04	2	2	2	4	7	7	7
HUMC-15	3	3	3	5	5	9	9
IA1857	2	1	1	1	1	1	1
GROUP6-2	3	3	3	5	5	9	9
GROUP5-9	2	2	4	2	2	2	6
GROUP4-2	1	1	1	1	5	1	1
UNMC-62	4	3	4	4	4	4	2
SPECS-1917	4	2	6	7	6	8	8
IA2852	2	2	4	4	4	4	2
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	2	4	7	8	8	4
MCL-138	3	3	3	5	5	3	9
GROUP4-7	2	2	3	5	5	7	9
MCL-98	1	1	1	1	1	1	1
GROUP7-17	4	2	4	7	8	8	4
M47-029	2	2	2	4	7	7	7
M22-51	3	2	4	7	5	8	4
HUMC-6	2	2	2	3	3	3	3
S03-3	1	1	5	3	3	3	3
MCL-14	2	2	4	2	8	4	6
MCL-37	2	2	2	4	7	7	5
MCL-33	3	3	3	5	5	3	9
IA2268	3	3	3	5	5	9	9
GROUP4-1	3	1	3	5	5	9	4
GROUP4-4	2	2	2	4	8	8	8
MCL-40	2	2	2	4	8	8	8
GROUP7-13	1	1	5	3	3	3	3
UNMC-20	3	1	3	4	5	7	7
UNMC-69	3	3	3	5	5	9	9
SPECS-3158	3	3	3	5	5	9	9
IA4227	2	2	3	4	7	2	9
GROUP6-4	1	1	3	5	5	9	9
GROUP6-3	3	3	3	5	5	9	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	3	3	5	2	2	9
MCL-39	4	2	4	7	8	8	4
MCL-42	2	4	6	6	6	6	5
UNMC-90	4	1	5	3	3	3	3
UNMC-48	2	2	2	4	7	7	7
GROUP7-6	2	2	2	4	7	7	7
GROUP5-4	3	3	3	2	2	6	9
IA68	2	3	2	5	5	6	9
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	1	6	1	1	8	8
SC86-6	2	2	2	4	7	6	5
IA4885	2	2	6	6	6	6	5
UNMC-55	1	1	2	1	4	6	10
UNMC-47	2	3	4	4	4	4	2
UNMC-87	2	3	2	4	4	4	2
GROUP7-9	2	3	2	4	7	2	9
GROUP7-20	2	3	4	6	4	5	10
GROUP5-10	2	3	4	6	4	5	10
UNMC-64	1	1	5	3	3	3	3
IA2745	1	1	2	1	1	1	10
HUMC4	2	2	2	6	4	5	10
UNMC-79-C1	2	4	6	6	6	6	5
IA2084	1	1	2	1	1	1	10
IA4203	2	2	2	4	4	6	10
IA1147	3	3	3	5	5	9	9
UNMC-61	3	3	3	5	5	9	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	6	3	6	1	8
GROUP4-6	1	1	4	3	8	3	3
GROUP7-2	1	1	1	1	1	1	3
HUMC5	4	2	4	7	8	8	8
MCL-35	1	1	1	1	1	1	1
MCL-75	3	3	3	5	5	9	9
UNMC-24	4	3	4	5	4	4	2
M47-023	2	2	2	4	6	6	8
UNMC-86	2	2	4	4	4	4	2
GROUP5-1	2	5	4	2	2	2	6
GROUP5-5	2	2	4	7	8	8	8
UNMC-8	1	1	1	1	2	2	9
GROUP6-1	1	1	1	1	2	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	4	2	2	2	6
S08-1	4	2	6	7	6	8	8
UNMC-84	4	2	6	7	6	8	5
SC02-11	3	3	3	5	5	9	9
UNMC-44	1	1	1	1	1	1	1
M47-022	2	4	6	6	6	6	5
BC04	2	4	6	6	6	6	5
HUMC-9	2	5	4	2	2	2	6
GROUP7-22	2	2	4	2	2	2	6
M47-3	1	1	1	1	1	4	1
UNMC-51	2	3	4	2	2	6	5
GROUP4-3	2	3	4	4	4	4	2
WCM045	3	3	3	4	5	9	9
UNMC-31	1	1	5	3	3	3	3
GROUP7-5	4	3	4	4	4	4	2
GROUP4-8	4	3	4	4	4	4	2
UNMC-97	1	1	5	3	3	3	3
HUMC1	4	3	4	4	4	4	2
MCL-61	1	1	5	3	3	3	3
S87-4	2	2	4	4	4	4	2
UNMC-85	2	2	4	2	2	2	6
SC08-2	2	2	4	2	2	2	6
S06-166	4	2	6	6	6	8	8
IA2334	2	2	4	4	4	4	2
MCL-122	2	2	4	4	4	4	2
GROUP5-3	1	1	1	1	4	1	10
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	5	4	2	2	2	6
GROUP4-5	1	1	5	3	3	3	3
M47-025	4	2	4	7	8	8	8
IA834	4	2	2	7	8	8	8
HUMC-12	1	1	3	1	3	3	3
UNMC-88	1	1	1	1	1	3	3
GROUP4-11	2	1	4	2	2	4	9
UNMC-39	1	1	5	3	3	3	3
MCL-25	3	2	4	3	3	3	3
HUMC-10	1	1	1	3	1	1	3
GROUP7-19	1	3	3	5	5	9	9
GROUP5-8	4	2	4	7	8	8	6
SPECS-3164	2	2	2	4	7	6	8
UNMC-71-A5	2	2	2	4	7	6	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	1	1	5	3	3	3	3
S03-8	2	2	4	4	4	4	2
GROUP5-2	1	1	5	3	3	3	3
GROUP4-10	3	3	3	5	5	9	9
MCL-45	4	2	6	7	6	8	8
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	2	2	2	4	7	7	7
MCL-146	2	2	4	4	4	4	2
MCL-126	2	2	2	4	7	7	7
