membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
UNMC-61	3	2	5	4	2	7	6
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	3	5	4	1	4	6
GROUP4-6	4	3	6	7	8	8	4
GROUP7-2	1	1	1	1	1	3	1
HUMC5	2	2	4	5	5	2	2
MCL-35	1	1	1	1	1	1	1
MCL-75	2	2	4	5	5	2	2
UNMC-24	4	3	3	4	5	4	6
M47-023	3	3	3	3	5	4	6
UNMC-86	2	3	3	7	6	6	7
GROUP5-1	2	2	4	6	6	7	8
GROUP5-5	2	3	3	7	2	9	2
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	3	3	7	2	9	9
S08-1	3	5	5	3	5	4	6
UNMC-84	3	5	5	3	5	4	6
SC02-11	4	5	5	3	8	4	6
UNMC-44	1	1	1	1	1	1	1
M47-022	3	5	5	3	5	4	6
BC04	3	5	5	3	5	4	6
HUMC-9	2	2	4	6	6	7	8
GROUP7-22	2	2	4	6	6	7	8
M47-3	1	3	3	7	6	6	7
UNMC-51	3	5	5	3	5	4	6
GROUP4-3	2	3	3	4	6	6	7
WCM045	2	3	3	4	4	5	10
UNMC-31	1	4	2	2	3	3	3
GROUP7-5	4	3	3	4	4	5	10
GROUP4-8	4	3	3	4	4	5	10
UNMC-97	4	3	6	2	8	3	10
HUMC1	4	3	3	4	4	5	10
MCL-61	3	4	2	2	3	3	3
S87-4	2	3	3	7	6	6	7
UNMC-85	2	3	4	6	6	7	7
SC08-2	2	2	4	6	6	7	8
S06-166	2	2	4	6	2	7	8
IA2334	2	3	3	7	6	6	7
MCL-122	2	3	3	7	6	6	7
GROUP5-3	1	4	1	1	1	1	1
GROUP5-7	1	4	1	1	1	1	1
S89-9	2	2	4	6	6	7	8
GROUP4-5	1	4	2	2	3	3	3
M47-025	2	2	4	5	2	2	8
IA834	2	2	4	6	2	7	8
HUMC-12	1	4	2	2	3	3	3
UNMC-88	1	1	1	1	1	3	3
GROUP4-11	4	3	4	7	6	8	4
UNMC-39	1	4	2	2	3	3	3
MCL-25	4	3	6	2	8	3	10
HUMC-10	4	3	6	7	8	8	4
GROUP7-19	4	3	6	7	8	8	4
GROUP5-8	2	2	4	3	6	6	8
SPECS-3164	4	3	4	4	7	9	5
UNMC-71-A5	3	2	5	4	4	5	5
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	3	6	5	8	8	4
GROUP7-3	4	3	2	2	8	3	4
S03-8	2	3	3	7	6	8	10
GROUP5-2	1	4	2	2	3	3	3
GROUP4-10	2	3	3	7	6	8	10
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	2	1	4	6	1	7	8
WCM041	4	3	3	4	4	5	5
MCL-146	2	3	3	7	6	8	10
MCL-126	2	2	4	6	2	7	8
