membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	3
UNMC-81	1	1	1	1	1	1	4
UNMC-18	2	2	4	4	1	4	5
HUMC-7	2	2	2	5	4	5	2
UNMC-16	3	2	3	2	2	6	5
UNMC-7	4	4	5	6	3	7	6
S92-5	2	5	2	5	4	5	7
UNMC-33	2	5	6	5	4	5	2
WCM062	3	2	4	2	2	6	1
GROUP4-9	3	3	3	3	2	6	3
UNMC-68-A2	2	2	3	2	5	6	8
M47-024	4	4	3	6	6	7	9
SPECS-3163	3	2	3	2	2	6	8
UNMC-5	3	2	3	2	2	6	7
S94-7	3	2	3	2	2	6	8
GROUP7-1	3	3	3	3	2	6	7
M47-027	3	3	3	3	2	6	8
SPECS-3155	4	4	6	6	6	7	9
GROUP7-15	1	1	1	1	1	1	4
WCM032	2	2	2	5	5	2	2
HUMC3	3	2	4	2	2	6	1
IA04	2	2	2	2	6	2	2
HUMC-15	2	2	6	4	7	4	5
IA1857	3	1	3	2	2	6	7
GROUP6-2	2	2	6	4	7	4	5
GROUP5-9	2	4	2	5	4	2	9
GROUP4-2	1	1	1	1	2	1	4
UNMC-62	3	2	3	2	2	6	5
SPECS-1917	3	3	3	6	6	7	9
IA2852	3	2	3	6	6	8	10
MCL-38	1	1	1	1	1	1	4
GROUP5-6	3	2	3	2	2	6	7
MCL-138	2	2	6	4	5	4	5
GROUP4-7	3	2	3	4	2	6	5
MCL-98	1	1	1	1	1	1	4
GROUP7-17	3	3	3	3	2	6	3
M47-029	2	5	2	5	4	2	2
M22-51	3	2	3	2	2	6	7
HUMC-6	3	2	3	2	2	6	7
S03-3	1	2	1	1	8	1	1
MCL-14	3	2	3	2	2	6	7
MCL-37	3	2	3	2	2	6	7
MCL-33	2	2	6	4	5	4	5
IA2268	3	3	3	3	2	6	5
GROUP4-1	1	2	1	2	2	7	7
GROUP4-4	3	3	3	2	2	6	7
MCL-40	3	3	3	3	2	6	3
GROUP7-13	1	1	1	1	8	1	1
UNMC-20	3	2	3	2	2	6	7
UNMC-69	2	2	6	4	5	4	5
SPECS-3158	2	4	6	6	6	7	9
IA4227	2	5	6	4	5	5	2
GROUP6-4	1	1	1	4	1	4	5
GROUP6-3	3	2	3	2	2	6	5
UNMC-28	1	1	1	1	8	1	1
SPECS-3157	2	2	6	4	5	4	5
MCL-39	3	2	3	2	2	6	7
MCL-42	4	3	5	6	3	3	6
UNMC-90	3	2	4	1	8	6	1
UNMC-48	3	2	3	2	2	6	7
GROUP7-6	3	2	3	2	2	6	7
GROUP5-4	2	4	4	1	8	1	8
IA68	2	2	6	7	3	3	6
GROUP7-11	1	1	6	1	1	9	4
UNMC-6	1	3	1	3	2	1	3
SC86-6	4	3	5	7	3	3	6
IA4885	4	3	5	3	3	3	6
UNMC-55	2	3	5	5	4	2	6
UNMC-47	2	5	2	5	4	2	2
UNMC-87	2	5	6	5	5	5	2
GROUP7-9	2	5	6	4	5	5	2
GROUP7-20	2	5	6	5	4	5	2
GROUP5-10	2	4	2	5	4	2	9
UNMC-64	1	5	1	1	8	5	2
IA2745	1	1	3	3	2	6	7
HUMC4	2	5	6	5	4	5	2
UNMC-79-C1	2	4	2	6	6	7	9
IA2084	2	5	6	5	5	5	2
IA4203	2	5	2	5	4	2	2
IA1147	2	2	6	4	7	4	5
UNMC-61	2	2	6	4	7	4	5
MCL-128	1	1	1	1	1	1	4
GROUP7-14	1	1	1	3	3	3	3
GROUP4-6	4	2	6	7	3	9	8
GROUP7-2	1	1	1	1	8	1	1
HUMC5	3	3	3	3	2	6	3
MCL-35	1	1	1	1	1	1	4
MCL-75	2	2	6	4	7	4	5
UNMC-24	2	2	2	7	3	3	6
M47-023	3	3	5	3	3	3	3
UNMC-86	3	3	3	6	6	8	10
GROUP5-1	2	4	2	6	6	7	9
GROUP5-5	3	2	2	3	2	6	2
UNMC-8	1	1	1	4	1	5	5
GROUP6-1	1	1	2	1	1	1	4
UNMC-23	1	1	1	1	1	2	1
MCL-71	1	1	1	1	1	1	4
IA4289	2	2	2	2	6	2	2
S08-1	4	3	3	3	3	3	3
UNMC-84	4	3	3	3	3	3	3
SC02-11	4	4	5	6	3	4	5
UNMC-44	1	1	1	1	1	2	4
M47-022	4	3	5	3	3	3	6
BC04	4	3	5	6	3	3	6
HUMC-9	2	5	2	5	5	2	9
GROUP7-22	3	3	3	3	2	6	7
M47-3	1	1	6	1	1	5	2
UNMC-51	4	3	5	6	3	3	6
GROUP4-3	3	3	3	6	6	8	10
WCM045	2	2	6	4	7	4	2
UNMC-31	1	1	1	1	8	1	1
GROUP7-5	1	1	1	5	4	5	2
GROUP4-8	2	5	2	5	5	2	9
UNMC-97	2	5	6	4	5	4	5
HUMC1	3	2	4	2	2	6	7
MCL-61	1	2	1	1	8	1	1
S87-4	3	3	3	6	6	8	10
UNMC-85	3	3	3	3	2	6	3
SC08-2	3	3	3	6	6	8	10
S06-166	3	3	3	6	6	7	9
IA2334	3	3	3	6	6	8	10
MCL-122	3	3	3	6	6	8	10
GROUP5-3	1	1	1	1	8	1	1
GROUP5-7	1	1	1	1	1	1	4
S89-9	2	4	2	6	6	7	9
GROUP4-5	1	1	1	1	8	1	1
M47-025	3	3	3	3	2	6	3
IA834	3	3	3	3	2	6	3
HUMC-12	1	1	1	1	8	1	1
UNMC-88	1	1	1	1	8	1	1
GROUP4-11	2	5	6	4	5	5	2
UNMC-39	1	1	1	1	8	1	1
MCL-25	2	2	6	4	7	5	2
HUMC-10	4	4	6	6	6	7	9
GROUP7-19	2	2	6	4	7	9	5
GROUP5-8	3	3	3	3	2	6	7
SPECS-3164	2	2	2	5	6	2	2
UNMC-71-A5	2	4	2	5	6	2	9
MCL-24	1	1	1	1	1	1	4
UNMC-37	1	1	1	1	1	1	4
IA-02	1	1	1	1	1	1	4
GROUP7-3	2	2	4	4	5	4	5
S03-8	2	4	6	4	6	8	5
GROUP5-2	3	2	4	1	8	6	1
GROUP4-10	2	2	6	4	7	4	5
MCL-45	1	1	1	3	2	6	3
MCL-109	1	1	1	1	1	1	4
