membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	2	2	3	3	3	2	3
UNMC-81	1	3	4	4	4	3	4
UNMC-18	2	2	2	2	1	2	1
HUMC-7	3	4	5	5	5	4	4
UNMC-16	2	5	3	2	2	5	2
UNMC-7	3	4	5	6	6	3	5
S92-5	3	4	6	7	7	6	6
UNMC-33	3	4	5	7	5	4	7
WCM062	2	2	2	2	2	2	2
GROUP4-9	2	2	2	2	2	2	2
UNMC-68-A2	2	2	2	2	2	7	6
M47-024	2	2	2	2	2	7	6
SPECS-3163	2	2	2	2	2	2	6
UNMC-5	2	2	2	2	2	2	2
S94-7	2	2	2	2	2	2	2
GROUP7-1	2	2	2	2	2	2	2
M47-027	2	2	2	2	2	2	2
SPECS-3155	1	1	2	1	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	2	4	6	7	7	6	8
HUMC3	2	2	2	3	2	2	2
IA04	3	4	5	7	5	4	7
HUMC-15	3	3	5	6	8	5	7
IA1857	3	4	2	7	5	4	9
GROUP6-2	4	3	4	4	4	8	10
GROUP5-9	2	4	6	7	7	6	6
GROUP4-2	1	1	3	1	1	2	2
UNMC-62	3	4	2	7	5	4	9
SPECS-1917	2	2	2	2	2	7	6
IA2852	3	4	6	7	7	7	8
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	4	2	2	2	2	2
MCL-138	3	3	3	3	8	5	7
GROUP4-7	2	5	3	2	8	5	7
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	2	2	2	2	2
M47-029	1	5	5	7	5	4	7
M22-51	2	2	2	2	2	2	2
HUMC-6	2	2	3	3	3	2	2
S03-3	2	2	3	3	2	2	3
MCL-14	3	4	6	7	7	6	3
MCL-37	3	3	5	6	6	3	5
MCL-33	4	2	3	3	8	5	7
IA2268	2	2	2	2	2	2	2
GROUP4-1	1	1	2	2	2	5	2
GROUP4-4	2	2	2	2	2	2	2
MCL-40	2	5	5	7	5	4	7
GROUP7-13	4	3	4	4	4	8	10
UNMC-20	2	5	3	2	8	5	7
UNMC-69	4	3	4	4	4	8	10
SPECS-3158	2	2	2	2	2	7	6
IA4227	2	2	2	2	2	4	7
GROUP6-4	1	1	1	3	8	5	7
GROUP6-3	2	3	3	2	8	5	7
UNMC-28	1	1	1	1	2	2	1
SPECS-3157	4	3	4	4	4	8	10
MCL-39	2	2	2	2	2	2	2
MCL-42	3	3	5	6	6	3	5
UNMC-90	2	2	3	3	2	2	3
UNMC-48	2	5	5	7	5	4	7
GROUP7-6	2	2	2	2	2	2	7
GROUP5-4	4	3	4	4	4	8	10
IA68	3	3	4	4	4	3	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	4	3	4	4	4	8	9
SC86-6	3	3	5	6	6	3	5
IA4885	3	3	5	6	6	3	5
UNMC-55	3	3	5	4	4	3	4
UNMC-47	3	4	5	5	5	4	8
UNMC-87	3	4	5	5	5	4	4
GROUP7-9	3	4	5	1	5	4	5
GROUP7-20	3	4	5	5	5	9	4
GROUP5-10	3	4	5	5	5	9	4
UNMC-64	1	1	1	1	1	1	1
IA2745	1	1	1	1	1	2	2
HUMC4	3	4	5	5	5	9	4
UNMC-79-C1	3	3	5	6	6	3	5
IA2084	1	1	1	1	1	1	1
IA4203	3	4	5	5	5	4	4
IA1147	4	3	4	4	4	8	10
UNMC-61	2	2	2	2	3	3	4
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	5	1	3	3	5
GROUP4-6	4	3	4	4	4	8	10
GROUP7-2	4	1	1	3	1	1	1
HUMC5	2	2	2	2	2	2	2
MCL-35	1	1	1	1	1	1	1
MCL-75	4	3	5	5	4	9	8
UNMC-24	3	4	5	6	6	3	5
M47-023	3	4	5	6	6	3	5
UNMC-86	3	4	6	7	7	7	8
GROUP5-1	3	4	6	5	7	6	6
GROUP5-5	3	4	6	5	7	9	8
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	7	1	8
UNMC-23	1	1	1	1	1	1	8
MCL-71	1	1	1	1	1	1	1
IA4289	3	4	6	5	7	9	8
S08-1	3	4	5	6	6	3	5
UNMC-84	3	4	5	6	6	3	5
SC02-11	4	3	4	4	4	8	10
UNMC-44	1	1	1	1	1	1	1
M47-022	3	3	5	6	6	3	4
BC04	3	3	5	6	6	3	5
HUMC-9	2	4	6	7	7	6	6
GROUP7-22	2	4	6	7	7	6	6
M47-3	1	1	5	7	7	9	6
UNMC-51	3	4	5	6	6	3	5
GROUP4-3	3	4	6	5	7	7	8
WCM045	2	2	2	2	2	4	7
UNMC-31	4	2	3	3	3	2	3
GROUP7-5	3	1	5	5	5	9	4
GROUP4-8	4	3	5	5	4	9	8
UNMC-97	4	3	4	4	3	8	3
HUMC1	2	2	2	2	2	2	5
MCL-61	4	2	3	3	3	2	3
S87-4	3	4	6	7	7	7	8
UNMC-85	3	4	6	7	7	6	6
SC08-2	3	4	6	7	7	6	6
S06-166	2	2	2	2	6	7	6
IA2334	3	4	6	7	7	7	8
MCL-122	3	4	6	7	7	7	8
GROUP5-3	1	1	2	1	1	3	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	4	6	7	7	6	6
GROUP4-5	4	2	3	3	3	1	3
M47-025	2	2	2	7	2	7	6
IA834	2	2	2	2	2	7	6
HUMC-12	4	2	3	3	3	2	2
UNMC-88	4	1	3	1	3	1	1
GROUP4-11	4	3	4	4	4	7	10
UNMC-39	4	2	3	3	3	2	3
MCL-25	4	3	4	4	4	8	10
HUMC-10	4	3	4	4	4	8	10
GROUP7-19	4	3	4	4	4	8	10
GROUP5-8	2	2	2	2	2	2	6
SPECS-3164	3	4	5	6	6	3	8
UNMC-71-A5	3	4	5	6	6	3	8
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	4	8	1
GROUP7-3	4	3	4	4	4	8	10
S03-8	4	3	5	5	4	9	8
GROUP5-2	4	2	3	3	3	2	2
GROUP4-10	2	3	4	4	8	5	7
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
